ENSEMBL	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000035158	Mitf	melanogenesis associated transcription factor	-7.4774461782352	3.41318334454848	-14.1062980381403	1.04328344653123e-05	0.00792975902612649	3.92570452951377
ENSMUSG00000028339	Col15a1	collagen, type XV, alpha 1	-7.43286339550497	-0.497232938558422	-11.3832658434498	3.48299814483607e-05	0.00905987609973185	2.45279341653717
ENSMUSG00000031520	Vegfc	vascular endothelial growth factor C	-7.37212971279059	0.0385497588371181	-11.0964591577794	4.01560332597527e-05	0.00909240327056941	2.389980595944
ENSMUSG00000022243	Slc45a2	solute carrier family 45, member 2	-7.37081229087343	2.65577661651946	-9.30188759853794	0.000106477816725974	0.0104998561151324	1.96254684278268
ENSMUSG00000040569	Slc26a7	solute carrier family 26, member 7	-7.36023474047991	-0.459897899425794	-10.124167446726	6.67979742443664e-05	0.00925908146766487	2.02954359655271
ENSMUSG00000037999	Arap2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	-7.29615688023614	1.54690111305771	-6.20525064985043	0.00091975633185355	0.0270821238154794	-0.0500823591011992
ENSMUSG00000060275	Nrg2	neuregulin 2	-7.29510530677895	-0.552166424244654	-11.2272697686966	3.76170341497116e-05	0.00909240327056941	2.39609735479385
ENSMUSG00000041216	Clvs1	clavesin 1	-7.27049712354604	-0.566465623534892	-10.6359752885555	5.08296156440269e-05	0.00909240327056941	2.19997156208395
ENSMUSG00000024065	Ehd3	EH-domain containing 3	-7.24857720200725	0.264769118720107	-8.15913189694441	0.0002171845677303	0.0136371489472705	1.16826986532574
ENSMUSG00000015222	Map2	microtubule-associated protein 2	-7.14405605100606	0.427977476739913	-6.98909460093086	0.000495532278392108	0.0196249481574535	0.479847443415254
ENSMUSG00000002688	Prkd1	protein kinase D1	-7.13254810315377	-0.637530429686318	-8.66612299993701	0.000156703926773854	0.01258169833928	1.3919326807491
ENSMUSG00000003617	Cp	ceruloplasmin	-7.1199023375463	2.83639506782875	-12.7740674089019	1.82561862336159e-05	0.00849354987243112	3.4279223545938
ENSMUSG00000048706	Lurap1l	leucine rich adaptor protein 1-like	-7.05761499614033	-0.0822709215101281	-10.4305238252703	5.66376854584356e-05	0.00909240327056941	2.14905576720523
ENSMUSG00000022012	Enox1	ecto-NOX disulfide-thiol exchanger 1	-6.96090383821168	0.0850507168568162	-8.51741973747703	0.000172143853322529	0.0128285698694582	1.34153966615987
ENSMUSG00000015134	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3	-6.8472910659324	0.0922645677983206	-8.25140420116953	0.000204396056144957	0.0135999276474078	1.20718706541718
ENSMUSG00000041268	Dmxl2	Dmx-like 2	-6.82953167733867	2.95284595030005	-12.5438220944272	2.02216604760783e-05	0.00849354987243112	3.38536485951305
ENSMUSG00000045180	Shroom2	shroom family member 2	-6.80861886462197	1.77915357286129	-6.54540202252709	0.000698196767429396	0.0234214728398176	0.214082068227929
ENSMUSG00000029673	Auts2	autism susceptibility candidate 2	-6.72837323078539	-0.7220362263891	-10.413512851774	5.71523188183256e-05	0.00909240327056941	2.09834641618608
ENSMUSG00000043496	Tril	TLR4 interactor with leucine-rich repeats	-6.52937769207779	-0.87519423512818	-8.36433647404278	0.000189914991706636	0.0134154854478154	1.21966535903791
ENSMUSG00000031391	L1cam	L1 cell adhesion molecule	-6.4355911736418	2.29656115042244	-9.42609782761343	9.90068737078832e-05	0.0101884091104046	2.0190119145619
ENSMUSG00000043556	Fbxl7	F-box and leucine-rich repeat protein 7	-6.41100337298406	-0.35550990323364	-9.3143039455926	0.000105702211690878	0.0104998561151324	1.6796969564997
ENSMUSG00000046318	Ccbe1	collagen and calcium binding EGF domains 1	-6.37837398698255	-0.932962037505943	-8.47755582857324	0.000176578504392914	0.0130375274625381	1.26812054661575
ENSMUSG00000031425	Plp1	proteolipid protein (myelin) 1	-6.37579790833583	0.926197006103182	-6.62184580208207	0.000657288858726628	0.022939537295179	0.253403142577768
ENSMUSG00000024593	Megf10	multiple EGF-like-domains 10	-6.36951571382295	3.07443259165684	-7.15802300010447	0.000436910710697574	0.0186505029182783	0.662048398275654
ENSMUSG00000022415	Syngr1	synaptogyrin 1	-6.36163896628737	3.6952022993015	-8.67611455055503	0.000155725490816934	0.01258169833928	1.66927921693449
ENSMUSG00000039683	Sdk1	sidekick cell adhesion molecule 1	-6.31548532660683	-0.976178835687388	-7.01422976652593	0.000486259392184393	0.0193620846866268	0.458200171559725
ENSMUSG00000067261	Foxd3	forkhead box D3	-6.29349646687641	-0.968696043358764	-8.26030326547408	0.000203209531277537	0.0135999276474078	1.15710320049915
ENSMUSG00000062542	Syt9	synaptotagmin IX	-6.28123997879381	-0.960144765950591	-9.44451309153716	9.79519239277663e-05	0.0101884091104046	1.6927878071736
ENSMUSG00000020014	Cfap54	cilia and flagella associated protein 54	-6.27792137462467	0.884169955689965	-10.8205316011328	4.61966018461776e-05	0.00909240327056941	2.4032931212132
ENSMUSG00000026147	Col9a1	collagen, type IX, alpha 1	-6.27515737571917	2.43842479300389	-8.26528116140406	0.000202549306717642	0.0135999276474078	1.39108325232565
ENSMUSG00000028713	Cyp4b1	cytochrome P450, family 4, subfamily b, polypeptide 1	-6.21495304172575	-1.02929786590363	-6.19583091695598	0.000926957132975001	0.0272395623096034	-0.0970775494245917
ENSMUSG00000053469	Tg	thyroglobulin	-6.21212885496103	1.99365928007222	-6.56673591728453	0.00068649205541928	0.0232053016138128	0.230712875142304
ENSMUSG00000051910	Sox6	SRY (sex determining region Y)-box 6	-6.18639882229506	2.79928070602515	-11.7655717296539	2.89589670950462e-05	0.00875124203981545	3.10917941512009
ENSMUSG00000038665	Dgki	diacylglycerol kinase, iota	-6.15324394067558	-0.47301556775131	-8.32218597743014	0.000195176070611237	0.0135999276474078	1.20803069048646
ENSMUSG00000019852	Arfgef3	ARFGEF family member 3	-5.9980011767096	0.795800022853678	-10.0261100358408	7.04880660161295e-05	0.00934700244991553	2.09276414348257
ENSMUSG00000030616	Sytl2	synaptotagmin-like 2	-5.98294483889333	2.40434097067428	-10.7784858257138	4.72072526411006e-05	0.00909240327056941	2.67015382177789
ENSMUSG00000036913	Trim67	tripartite motif-containing 67	-5.95210114347497	-1.07889048817801	-9.96048887017948	7.30901770868007e-05	0.00941027840311662	1.87100219994172
ENSMUSG00000023033	Scn8a	sodium channel, voltage-gated, type VIII, alpha	-5.85793726538486	1.25140047308031	-10.3605946553236	5.87884237871159e-05	0.00909240327056941	2.32262953925051
ENSMUSG00000024302	Dtna	dystrobrevin alpha	-5.85702669457648	1.84313824909282	-7.07750040682041	0.000463791615695592	0.0189483069182671	0.605321760669248
ENSMUSG00000040502	March9	membrane-associated ring finger (C3HC4) 9	-5.85083045980269	0.169405255225252	-7.07162470411489	0.0004658268143746	0.0189483069182671	0.52065917593363
ENSMUSG00000074892	B3galt5	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5	-5.76771487330982	-1.17306863498048	-8.28537734138633	0.000199909103145613	0.0135999276474078	1.14219655705576
ENSMUSG00000027692	Tnik	TRAF2 and NCK interacting kinase	-5.76742376153544	2.70941026993725	-13.3850685682235	1.40321060831204e-05	0.00792975902612649	3.67595104387769
ENSMUSG00000050896	Rtn4rl2	reticulon 4 receptor-like 2	-5.75845644700328	0.18363760442329	-7.60953626316802	0.000315733045744637	0.0160347599822274	0.846728744297967
ENSMUSG00000050730	Arhgap42	Rho GTPase activating protein 42	-5.74076180408862	1.90564049175232	-9.30745062820581	0.000106129498770398	0.0104998561151324	1.93979437485262
ENSMUSG00000057315	Arhgap24	Rho GTPase activating protein 24	-5.7264290120747	-0.129813063338999	-7.23097449976659	0.000414101957821346	0.0181901725614833	0.606868802498229
ENSMUSG00000021779	Thrb	thyroid hormone receptor beta	-5.71823363618582	-1.17269390894317	-9.51444867925386	9.4062876627084e-05	0.0100149699005924	1.68235190277613
ENSMUSG00000021047	Nova1	neuro-oncological ventral antigen 1	-5.69244813680687	-1.18143818442903	-9.54503157650669	9.24188231806099e-05	0.00999814124848884	1.69257650103998
ENSMUSG00000025333	Gpr143	G protein-coupled receptor 143	-5.68704974602383	-0.358324183591714	-6.24944852787557	0.00088681788576612	0.0264821850634031	-0.0497981673746732
ENSMUSG00000031626	Sorbs2	sorbin and SH3 domain containing 2	-5.68702380194714	2.06818713173969	-9.90234302005894	7.54896766705434e-05	0.00941027840311662	2.24826837810902
ENSMUSG00000001985	Grik3	glutamate receptor, ionotropic, kainate 3	-5.65884985552634	-1.1503628458544	-8.89071542418029	0.000136329249839224	0.0117385529171591	1.42682979069129
ENSMUSG00000028475	Spaar	small regulatory polypeptide of amino acid response	-5.60797816886645	2.28080832598883	-8.04056351817336	0.00023500435143186	0.0141513071130669	1.25586902186788
ENSMUSG00000029727	Cyp3a13	cytochrome P450, family 3, subfamily a, polypeptide 13	-5.58506128397295	-1.2260131861778	-9.25818199209328	0.000109261080758168	0.0107024870638651	1.56881742345753
ENSMUSG00000059401	Mamld1	mastermind-like domain containing 1	-5.46152604401382	-1.28698410248348	-8.41259311454777	0.000184092581896796	0.0131304480864545	1.18527095256411
ENSMUSG00000028337	Coro2a	coronin, actin binding protein 2A	-5.45261267320743	3.32679318603551	-9.06728067215344	0.000122453647932162	0.0111362598260036	1.89879342669863
ENSMUSG00000041992	Rapgef5	Rap guanine nucleotide exchange factor (GEF) 5	-5.44797267923696	-1.19608597039757	-6.16516089794357	0.000950855915972129	0.0275474704405733	-0.127604350784354
ENSMUSG00000047361	Gm973	predicted gene 973	-5.4117356540225	-0.743301472107211	-8.14742240213205	0.000218872896579551	0.0136431552453008	1.08904808956662
ENSMUSG00000053007	Creb5	cAMP responsive element binding protein 5	-5.40355082865769	-1.30655356716311	-8.51597009615514	0.000172302836329268	0.0128285698694582	1.23025851547777
ENSMUSG00000055629	B4galnt4	beta-1,4-N-acetyl-galactosaminyl transferase 4	-5.39208697403817	-0.732106744456544	-7.1045621668615	0.000454549745685873	0.0189198283664661	0.508481934385951
ENSMUSG00000029167	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	-5.34663451845345	2.72401150696128	-10.4059566894808	5.7382660977272e-05	0.00909240327056941	2.55665978973526
ENSMUSG00000021175	Cdca7l	cell division cycle associated 7 like	-5.29482080787338	3.27063052405321	-7.58494380225504	0.000321233674521312	0.0160347599822274	0.957033860246537
ENSMUSG00000026235	Epha4	Eph receptor A4	-5.26416644295012	0.0105970798791209	-6.15089121787211	0.000962216330336131	0.0276293766456622	-0.118501065443978
ENSMUSG00000027533	Fabp5	fatty acid binding protein 5, epidermal	-5.13417598854516	3.95598952333329	-10.6570510674359	5.02740230139546e-05	0.00909240327056941	2.76183256388304
ENSMUSG00000018166	Erbb3	erb-b2 receptor tyrosine kinase 3	-5.09304212061329	4.62707884764954	-10.0228945579191	7.0613031507563e-05	0.00934700244991553	2.44476291205614
ENSMUSG00000071042	Rasgrp3	RAS, guanyl releasing protein 3	-4.95479391156888	1.12257431392586	-7.48761915189262	0.000344118791975094	0.0166869221468319	0.861401691112693
ENSMUSG00000024411	Aqp4	aquaporin 4	-4.94374894609464	-1.50036719525273	-7.18696719883379	0.00042769152065602	0.0184873411587275	0.50833084519123
ENSMUSG00000032595	Cdhr4	cadherin-related family member 4	-4.91441063858941	0.570469321611905	-8.23871738286499	0.000206101530993799	0.0135999276474078	1.25282540127476
ENSMUSG00000039691	Tspan10	tetraspanin 10	-4.90918031535585	-0.417564696477116	-7.25995417940127	0.000405425562015101	0.0181901725614833	0.602153939599998
ENSMUSG00000005397	Nid1	nidogen 1	-4.82935364439423	-0.20778619429987	-6.16639737408019	0.000949878815595177	0.0275474704405733	-0.114753462664414
ENSMUSG00000020541	Tom1l1	target of myb1-like 1 (chicken)	-4.79623804001476	0.705494433654277	-8.90329324772894	0.000135282396308272	0.0117385529171591	1.61394805290473
ENSMUSG00000067276	Capn6	calpain 6	-4.75649255210469	5.31369925083632	-6.70446552581376	0.000616150237770839	0.0222863033943383	0.162436672071679
ENSMUSG00000031618	Nr3c2	nuclear receptor subfamily 3, group C, member 2	-4.72740757910986	-1.01183880311804	-7.14981276176319	0.000439567487954681	0.0186505029182783	0.508303325402315
ENSMUSG00000003526	Prodh	proline dehydrogenase	-4.71237489938734	4.22713523306313	-11.0118085714604	4.19055988964534e-05	0.00909240327056941	2.94569323355435
ENSMUSG00000068617	Efcab1	EF-hand calcium binding domain 1	-4.66700444209952	-1.57893999559239	-7.70719620820207	0.000294939410508109	0.0156675994365283	0.782531600414348
ENSMUSG00000073987	Ggh	gamma-glutamyl hydrolase	-4.66564941386227	2.19444463329795	-10.572006923454	5.25602470413389e-05	0.00909240327056941	2.59364722501894
ENSMUSG00000031762	Mt2	metallothionein 2	-4.66294096021688	3.00722019965688	-10.2203695309196	6.33944665250478e-05	0.0091786743955944	2.50506496202944
ENSMUSG00000058317	Ube2e2	ubiquitin-conjugating enzyme E2E 2	-4.65014022258678	1.05995610702502	-6.13992650377353	0.000971051739557219	0.0276311311354747	-0.101076202895042
ENSMUSG00000097237	Gm26519	predicted gene, 26519	-4.62559257511008	-1.58047478116948	-7.55108486405845	0.00032898950512602	0.0161728549311259	0.699487188243556
ENSMUSG00000040254	Sema3d	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D	-4.62473033408262	-1.03181487559183	-6.41386256147133	0.00077566166915052	0.0246636705602537	0.0370582270145308
ENSMUSG00000021306	Gpr137b	G protein-coupled receptor 137B	-4.61927364130071	3.88008296616381	-13.5424547487161	1.31365774397248e-05	0.00792975902612649	3.96697957265803
ENSMUSG00000054477	Kcnn2	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2	-4.60775733573498	-1.63078253456867	-6.75599079133662	0.000591999487875795	0.0219099457817609	0.231041992791545
ENSMUSG00000022199	Slc22a17	solute carrier family 22 (organic cation transporter), member 17	-4.59297434419698	-1.08462866892821	-6.89815237756165	0.000530832313697802	0.0204175894899524	0.347256187495722
ENSMUSG00000020037	Rfx4	regulatory factor X, 4 (influences HLA class II expression)	-4.53263057690496	-1.59145313286869	-6.49571514550341	0.000726360288708458	0.0238223475937352	0.068990151825834
ENSMUSG00000022636	Alcam	activated leukocyte cell adhesion molecule	-4.52524413017833	4.94107853582826	-7.47199664093051	0.000347965515681936	0.0168146266717984	0.793046913412232
ENSMUSG00000026023	Cdk15	cyclin-dependent kinase 15	-4.48224528297958	0.777128577915744	-6.73849279383383	0.000600076487429682	0.0220027235686831	0.343604543823876
ENSMUSG00000030329	Pianp	PILR alpha associated neural protein	-4.46209332416706	1.78428864210725	-7.7723122289536	0.00028195566773025	0.0154006491671397	1.07741019564087
ENSMUSG00000034685	Fam171a2	family with sequence similarity 171, member A2	-4.38098698622267	0.964719450770418	-6.97208456753593	0.000501923569390053	0.0197714825872602	0.514452739009345
ENSMUSG00000074183	Gsta1	glutathione S-transferase, alpha 1 (Ya)	-4.25071103088615	-1.75192674674626	-6.74403134923328	0.000597506236569914	0.0220027235686831	0.207189259595376
ENSMUSG00000024228	Nudt12	nudix (nucleoside diphosphate linked moiety X)-type motif 12	-4.23553804780003	1.5296348990657	-6.32896453667149	0.000830917383311835	0.0255946941572344	0.0460886577697481
ENSMUSG00000004651	Tyr	tyrosinase	-4.23516381264305	-1.77817565340191	-6.14343106726954	0.000968217639673909	0.0276311311354747	-0.188981799919872
ENSMUSG00000094707	A830019P07Rik	RIKEN cDNA A830019P07 gene	-4.12546482649576	0.0120812895914823	-6.73899980426832	0.000599840671735884	0.0220027235686831	0.301718316700195
ENSMUSG00000066621	Tecpr1	tectonin beta-propeller repeat containing 1	-4.11949433689638	6.85347114497489	-10.0907198837008	6.80308161608699e-05	0.00929337436225467	2.42955736552732
ENSMUSG00000027955	Fam198b	family with sequence similarity 198, member B	-4.06103224703425	2.61040397120953	-7.25111836265015	0.000408048496272969	0.0181901725614833	0.727072484535327
ENSMUSG00000009376	Met	met proto-oncogene	-4.03213175882293	5.01806307942239	-10.7248966389506	4.85329454811964e-05	0.00909240327056941	2.81332595034789
ENSMUSG00000020374	Rasgef1c	RasGEF domain family, member 1C	-4.0225438727988	-1.85068966927885	-6.13404854126382	0.000975826633474449	0.0276791905900388	-0.203228735511578
ENSMUSG00000021182	Ccdc88c	coiled-coil domain containing 88C	-4.0067184143943	3.35080065693432	-8.68441011720178	0.000154918523191818	0.01258169833928	1.67443509635884
ENSMUSG00000040003	Magi2	membrane associated guanylate kinase, WW and PDZ domain containing 2	-3.98624298860254	1.74034089707719	-7.54480638606064	0.000330451384383239	0.0161844073024764	0.929638200079479
ENSMUSG00000046727	Cystm1	cysteine-rich transmembrane module containing 1	-3.87385779212491	4.0051872088135	-6.40874431709977	0.000778870424008556	0.0246636705602537	-0.0122970424143487
ENSMUSG00000000296	Tpd52l1	tumor protein D52-like 1	-3.81770764594094	3.30103854527251	-10.8682876985243	4.50791232930718e-05	0.00909240327056941	2.8462008335188
ENSMUSG00000034275	Igsf9b	immunoglobulin superfamily, member 9B	-3.69255476627877	3.24047762726618	-8.53065923959008	0.000170699721125251	0.0128285698694582	1.57932390515396
ENSMUSG00000022887	Masp1	mannan-binding lectin serine peptidase 1	-3.68140835819001	4.13674895554175	-6.82710652289657	0.000560438529623215	0.0211141623480869	0.325514700867036
ENSMUSG00000037852	Cpe	carboxypeptidase E	-3.65072067704679	5.89370513058682	-8.17245033287812	0.000215282581923877	0.0136371489472705	1.23845398419727
ENSMUSG00000029053	Prkcz	protein kinase C, zeta	-3.60914204366026	1.55604665197243	-6.2571204243787	0.000881239746006376	0.026374171987262	-0.0125333498127516
ENSMUSG00000034171	Faah	fatty acid amide hydrolase	-3.48953994073531	3.73631998635696	-8.7075126463078	0.00015269664513559	0.01253392070937	1.68304138509236
ENSMUSG00000034586	Hid1	HID1 domain containing	-3.48632320938501	3.90134372344387	-6.18003226440479	0.000939180373868407	0.0274887992694193	-0.209121480359079
ENSMUSG00000032076	Cadm1	cell adhesion molecule 1	-3.4639399016716	6.1182386045862	-6.5931510909133	0.000672311684486764	0.0230800831312244	-0.00730504873201809
ENSMUSG00000090698	Apold1	apolipoprotein L domain containing 1	-3.40559647444005	4.4949963302873	-7.43913439686999	0.000356220779404049	0.0168690956942557	0.779070989610709
ENSMUSG00000015766	Eps8	epidermal growth factor receptor pathway substrate 8	-3.39029635740938	6.89577043941534	-12.553190961689	2.01370099808251e-05	0.00849354987243112	3.68018873995929
ENSMUSG00000020376	Rnf130	ring finger protein 130	-3.31620529282574	4.24740710087606	-8.6013058616854	0.000163227422178597	0.0128285698694582	1.60159270534775
ENSMUSG00000025920	Stau2	staufen double-stranded RNA binding protein 2	-3.30433075310183	2.28637488317591	-7.62290500518736	0.000312788630768884	0.0160347599822274	0.990376385477527
ENSMUSG00000020689	Itgb3	integrin beta 3	-3.28185399015304	3.48557527462692	-6.14493176236782	0.000967006955490602	0.0276311311354747	-0.211234867944753
ENSMUSG00000031748	Gnao1	guanine nucleotide binding protein, alpha O	-3.21429076523095	3.66753685225023	-8.89333186132816	0.000136110710535681	0.0117385529171591	1.79840856725336
ENSMUSG00000029001	Fbxo44	F-box protein 44	-3.17697796656456	4.87024591734185	-8.81984467075841	0.000142406763178204	0.011956471836442	1.71841901734007
ENSMUSG00000021696	Elovl7	ELOVL family member 7, elongation of long chain fatty acids (yeast)	-3.15815349297062	1.95215872388612	-8.21677758092691	0.00020908998545234	0.0135999276474078	1.36620805457954
ENSMUSG00000030041	M1ap	meiosis 1 associated protein	-3.15814775010886	1.72129821748495	-7.31608579731992	0.000389210930020739	0.0177598639589898	0.775858939339725
ENSMUSG00000008206	Cers4	ceramide synthase 4	-3.13401397498436	5.64207359744954	-9.34698358252383	0.000103692024885751	0.0104352528879886	2.01904914708728
ENSMUSG00000019124	Scrn1	secernin 1	-3.017119490147	5.42725027662694	-7.07163618148427	0.000465822828848655	0.0189483069182671	0.428499568102407
ENSMUSG00000032122	Slc37a2	solute carrier family 37 (glycerol-3-phosphate transporter), member 2	-2.97694064865587	4.11909247309018	-7.59555069771594	0.000318847718845591	0.0160347599822274	0.912145590475337
ENSMUSG00000045667	Smtnl2	smoothelin-like 2	-2.97343424743318	2.11434197478665	-6.46794751021221	0.000742669053111634	0.0242872707009248	0.14095729683824
ENSMUSG00000035407	Kank4	KN motif and ankyrin repeat domains 4	-2.93021873718715	5.61119037302159	-8.53874908188805	0.000169824223389226	0.0128285698694582	1.49959605408714
ENSMUSG00000041488	Stx3	syntaxin 3	-2.9245400857508	4.21383196527886	-6.92203355071447	0.000521289068909534	0.0202092355923161	0.388815184222304
ENSMUSG00000027111	Itga6	integrin alpha 6	-2.91126873548501	7.09174009670402	-10.5262061095554	5.38415844906214e-05	0.00909240327056941	2.66889377051254
ENSMUSG00000038347	Tcte2	t-complex-associated testis expressed 2	-2.90222345345894	2.51057353904975	-6.45768835556492	0.000748801036379154	0.0242872707009248	0.115285076812212
ENSMUSG00000038347	2700054A10Rik	RIKEN cDNA 2700054A10 gene	-2.90222345345894	2.51057353904975	-6.45768835556492	0.000748801036379154	0.0242872707009248	0.115285076812212
ENSMUSG00000036894	Rap2b	RAP2B, member of RAS oncogene family	-2.87323828018454	4.57192724719731	-10.2038886179209	6.39629436998252e-05	0.0091786743955944	2.54026028252604
ENSMUSG00000030022	Adamts9	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9	-2.73231757565985	5.42444099119333	-9.46963729097464	9.65336513297914e-05	0.0101884091104046	2.09923926279787
