ENSEMBL	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000063021	Hist1h2ak	histone cluster 1, H2ak	-8.43585891935052	2.80478166045971	-15.0963961526581	1.1555448221038e-07	4.09536006737833e-06	8.09409636111375
ENSMUSG00000021835	Bmp4	bone morphogenetic protein 4	-8.43292460602846	0.825828965366098	-14.5961209976615	1.5449355132334e-07	4.93952875488003e-06	7.82080039669323
ENSMUSG00000038068	Rnf144b	ring finger protein 144B	-8.42359099159851	1.33343259354888	-20.5914042488206	7.75195834318829e-09	9.93753447248733e-07	10.0845582776105
ENSMUSG00000074622	Mafb	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)	-8.41020787831139	0.796761448624657	-18.7290156029746	1.77685606844909e-08	1.48512860848372e-06	9.4875163981115
ENSMUSG00000023411	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	-8.40216110299545	2.78461339081109	-17.4058631143014	3.36533035802115e-08	2.00914592932769e-06	9.0712457840065
ENSMUSG00000037892	Pcdh18	protocadherin 18	-8.3908105270709	0.786367388410163	-22.2207991854109	3.97264464444431e-09	8.08786606277891e-07	10.4900667506184
ENSMUSG00000067455	Hist1h4j	histone cluster 1, H4j	-8.38802778548667	2.86271989106411	-18.5488894561055	1.93327652532141e-08	1.50577230471365e-06	9.489483790949
ENSMUSG00000024548	Setbp1	SET binding protein 1	-8.3849241811052	1.32513200983026	-15.7854135249658	7.85800818626492e-08	3.21572079812402e-06	8.38082190005551
ENSMUSG00000018819	Lsp1	lymphocyte specific 1	-8.35375527227727	3.13425215969011	-20.4960098225054	8.0739976929629e-09	1.00269811431661e-06	10.1567938580724
ENSMUSG00000042812	Foxf1	forkhead box F1	-8.34912634181521	1.81645536775417	-13.3741698039974	3.27059524022663e-07	8.60778224388653e-06	7.20256476427142
ENSMUSG00000056427	Slit3	slit guidance ligand 3	-8.34776734579679	0.76447644249732	-22.2713380700555	3.89410090744114e-09	8.08786606277891e-07	10.499800056772
ENSMUSG00000032024	Clmp	CXADR-like membrane protein	-8.31242053172398	2.45973811686976	-15.3481601124894	1.00179697886143e-07	3.71391992889194e-06	8.2005099387767
ENSMUSG00000064288	Hist1h4k	histone cluster 1, H4k	-8.30776950539835	3.52181891739831	-13.0282090580127	4.09076458263182e-07	1.00922601715698e-05	7.06193578130485
ENSMUSG00000046546	Fam43a	family with sequence similarity 43, member A	-8.28119265102915	2.60085425564069	-10.9662025041374	1.7554769042652e-06	2.9203597088928e-05	5.70103380213821
ENSMUSG00000027848	Olfml3	olfactomedin-like 3	-8.28114210505505	4.85245664340669	-18.3237313514654	2.15068389377208e-08	1.56343450009908e-06	9.69595834605899
ENSMUSG00000018604	Tbx3	T-box 3	-8.26540867992914	0.717187466383007	-18.6442187015124	1.84867154796924e-08	1.49529648981478e-06	9.45153957172517
ENSMUSG00000032012	Nectin1	nectin cell adhesion molecule 1	-8.24789066569434	0.704472569962857	-17.1424946800506	3.84256380645084e-08	2.19887126368313e-06	8.91297347613125
ENSMUSG00000062694	Cav3	caveolin 3	-8.23967489581195	0.708504473906018	-15.982623546283	7.05727821270858e-08	3.04146636973325e-06	8.44507597404096
ENSMUSG00000039145	Camk1d	calcium/calmodulin-dependent protein kinase ID	-8.23165330064214	2.01541182368711	-16.6725853554179	4.89206307083093e-08	2.50804616393418e-06	8.76488594869009
ENSMUSG00000038807	Rap1gap2	RAP1 GTPase activating protein 2	-8.21013121313258	0.701485105636079	-20.8223471121489	7.02976178857259e-09	9.88026767610551e-07	10.1133455655342
ENSMUSG00000048038	Ccdc187	coiled-coil domain containing 187	-8.19457138218954	1.23430745190645	-12.1421202889683	7.44394191491557e-07	1.56697952071658e-05	6.47273252065522
ENSMUSG00000028019	Pdgfc	platelet-derived growth factor, C polypeptide	-8.19357690944436	1.46594960238764	-14.8381476476483	1.3409111830145e-07	4.5016662991535e-06	7.94881457862181
ENSMUSG00000062310	Glrp1	glutamine repeat protein 1	-8.18760792970252	0.698838668540912	-18.3236169234196	2.15080105908833e-08	1.56343450009908e-06	9.3409649832884
ENSMUSG00000026072	Il1r1	interleukin 1 receptor, type I	-8.18060452537973	2.44628994274011	-11.8439171614636	9.18650878968962e-07	1.82815501758455e-05	6.29262028660387
ENSMUSG00000001656	Hoxc11	homeobox C11	-8.12046033572487	0.65059972671258	-22.3071027735798	3.83955990345137e-09	8.08786606277891e-07	10.4928333720128
ENSMUSG00000055675	Kbtbd11	kelch repeat and BTB (POZ) domain containing 11	-8.12014519686939	0.669238660648154	-16.5282284745261	5.27556940177984e-08	2.57086139999808e-06	8.66833597735478
ENSMUSG00000027985	Lef1	lymphoid enhancer binding factor 1	-8.11698177694481	0.661820529506521	-19.823742806844	1.08132063927292e-08	1.12973431334945e-06	9.81991552717672
ENSMUSG00000025215	Tlx1	T cell leukemia, homeobox 1	-8.11369519702216	0.633534831564586	-15.9331750538168	7.24919254002459e-08	3.10477063103972e-06	8.41809529718706
ENSMUSG00000021508	Cxcl14	chemokine (C-X-C motif) ligand 14	-8.09787643224195	0.653986542784923	-18.1207724077637	2.37007921053398e-08	1.62615733295891e-06	9.26600792207719
ENSMUSG00000038668	Lpar1	lysophosphatidic acid receptor 1	-8.09617731425919	0.6507805495626	-18.775947852901	1.73844287426549e-08	1.47085065515309e-06	9.48822126332138
ENSMUSG00000024529	Lox	lysyl oxidase	-8.09098472959113	0.663831012375585	-10.0580946549602	3.60496556490827e-06	5.09908513904102e-05	5.01767693878508
ENSMUSG00000051043	Gprc5c	G protein-coupled receptor, family C, group 5, member C	-8.07772560588844	3.2862067568006	-14.6660970486512	1.48261866963038e-07	4.7997169185147e-06	7.9402734435031
ENSMUSG00000046623	Gjb4	gap junction protein, beta 4	-8.06051204832916	0.625747166205552	-21.6961482588465	4.9006614694887e-09	8.42343937329056e-07	10.336128700078
ENSMUSG00000042821	Snai1	snail family zinc finger 1	-8.0497987683781	0.620744348492517	-18.6308791954442	1.86025932641611e-08	1.49529648981478e-06	9.43667938242845
ENSMUSG00000050777	Tmem37	transmembrane protein 37	-8.03423765134131	1.14281658751757	-12.0197678387418	8.11030868037516e-07	1.65948467375451e-05	6.39374894493136
ENSMUSG00000041347	Bdkrb1	bradykinin receptor, beta 1	-8.01531831144069	0.596078266879786	-21.2028447038704	5.99717188227428e-09	9.28240097989926e-07	10.2025124960835
ENSMUSG00000030930	Chst15	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15	-8.00786945858744	0.593521450659446	-21.6959395916306	4.90107544664563e-09	8.42343937329056e-07	10.3312102274506
ENSMUSG00000030930	Gm19463	predicted gene, 19463	-8.00786945858744	0.593521450659446	-21.6959395916306	4.90107544664563e-09	8.42343937329056e-07	10.3312102274506
ENSMUSG00000031825	Crispld2	cysteine-rich secretory protein LCCL domain containing 2	-8.00102147376174	2.14835049280358	-11.7294332413594	9.97163013351848e-07	1.93004145465409e-05	6.21633747124112
ENSMUSG00000042115	Klhdc8a	kelch domain containing 8A	-7.99567108089223	1.88961135384703	-14.1498662808698	2.01764154366146e-07	6.00978283555837e-06	7.61359630388697
ENSMUSG00000033715	Akr1c14	aldo-keto reductase family 1, member C14	-7.9810858591403	0.609987451752522	-12.2223877205569	7.03976531162742e-07	1.50847902702464e-05	6.51098197754694
ENSMUSG00000022144	Gdnf	glial cell line derived neurotrophic factor	-7.96149785282009	0.582842778010019	-20.2889121708981	8.82549697366037e-09	1.03386916386591e-06	9.94676627737633
