ENSEMBL	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000030513	Pcsk6	proprotein convertase subtilisin/kexin type 6	-8.99063135736833	0.131330709758272	-6.20162320293701	0.00033153273426287	0.00882510823235049	0.758304311901427
ENSMUSG00000101355	Hist1h3h	histone cluster 1, H3h	-8.68416642884633	0.033541192602188	-9.35991477465572	2.06878873342048e-05	0.00207062842942509	3.16330397583877
ENSMUSG00000101355	Gm12260	predicted gene 12260	-8.68416642884633	0.033541192602188	-9.35991477465572	2.06878873342048e-05	0.00207062842942509	3.16330397583877
ENSMUSG00000031451	Gas6	growth arrest specific 6	-8.65067408832567	1.12476394598501	-13.006398283847	1.98039355977134e-06	0.00106428234504426	4.88867328553412
ENSMUSG00000061013	Mkx	mohawk homeobox	-8.50240493833975	-0.0229688453026011	-12.355465283986	2.87030069997045e-06	0.00118750467462453	4.6062806588769
ENSMUSG00000071516	Hist1h2ai	histone cluster 1, H2ai	-8.45148027444001	0.466176868219584	-7.91934910588492	6.56044769560844e-05	0.00329729892982716	2.21059779337115
ENSMUSG00000095217	Hist1h2bn	histone cluster 1, H2bn	-8.35677326333162	1.99366289735664	-7.70714848121523	7.88875322562222e-05	0.00369689666212102	2.10627238210792
ENSMUSG00000032080	Apoa4	apolipoprotein A-IV	-8.33631167773045	-0.0722324574990635	-14.8551197435244	7.52919072453128e-07	0.000903624943313216	5.42483522416803
ENSMUSG00000046743	Fat4	FAT atypical cadherin 4	-8.31797681882455	-0.004088081703771	-5.91647689442125	0.000447624660270412	0.010299042265532	0.477753272888938
ENSMUSG00000069305	Hist1h4n	histone cluster 1, H4n	-8.29063398838595	0.936268409186389	-7.77634363151066	7.42513709581691e-05	0.00356304866392419	2.10710303489923
ENSMUSG00000078302	Foxd1	forkhead box D1	-8.24960828545454	-0.0842486047837148	-13.1883037895951	1.7907721778408e-06	0.00104551248982939	4.90509056123678
ENSMUSG00000063021	Hist1h2ak	histone cluster 1, H2ak	-8.16390540514975	1.83957142857571	-7.91923257651284	6.56110477012716e-05	0.00329729892982716	2.26629562000606
ENSMUSG00000023915	Tnfrsf21	tumor necrosis factor receptor superfamily, member 21	-8.12188628763836	-0.127286192968659	-11.7879366386096	4.02654018916143e-06	0.00124628521843069	4.36683237702432
ENSMUSG00000020900	Myh10	myosin, heavy polypeptide 10, non-muscle	-8.1173794350568	0.38469794886766	-12.0837775203507	3.36911045025334e-06	0.00121046091356282	4.50694558934051
ENSMUSG00000074415	3110039I08Rik	RIKEN cDNA 3110039I08 gene	-8.06555909955497	-0.173280391067087	-14.4902491116481	9.02851070966673e-07	0.000903624943313216	5.3060098794578
ENSMUSG00000025324	Atp10a	ATPase, class V, type 10A	-8.02629645540239	-0.186054895362537	-14.3089729226669	9.89680853289095e-07	0.00092449387441912	5.25077232056024
ENSMUSG00000067455	Hist1h4j	histone cluster 1, H4j	-8.0089892615178	1.85040780919437	-7.50898903041107	9.40576757028013e-05	0.0040929694159865	1.94499028057729
ENSMUSG00000031119	Gpc4	glypican 4	-7.97452350265489	-0.172022590434589	-9.65323362913874	1.66633509323386e-05	0.00192654043344787	3.32103401781118
ENSMUSG00000033295	Ptprf	protein tyrosine phosphatase, receptor type, F	-7.84109239069668	2.14789923486689	-8.30805444848695	4.72786997273852e-05	0.00285547043353501	2.58701714764052
ENSMUSG00000051817	Sox12	SRY (sex determining region Y)-box 12	-7.83761863089168	-0.272955434027189	-13.8202138121035	1.27473829151136e-06	0.000992312941147625	5.08733862467589
ENSMUSG00000064288	Hist1h4k	histone cluster 1, H4k	-7.81996187411792	2.4852010406654	-8.01975025547727	6.02073400012142e-05	0.00315964512395885	2.38654751232289
ENSMUSG00000056665	Them6	thioesterase superfamily member 6	-7.67358905040283	-0.288445418117014	-9.32292775266753	2.12688014361424e-05	0.00207062842942509	3.12086848994806
ENSMUSG00000025927	Tfap2b	transcription factor AP-2 beta	-7.64960365886727	-0.378238883357345	-10.4071307791551	9.79976526339196e-06	0.00166736987459025	3.70520287404675
ENSMUSG00000073802	Cdkn2b	cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)	-7.64029932660266	-0.2920623756414	-8.26205560763581	4.91148809445789e-05	0.00290378781348286	2.43921246893722
ENSMUSG00000048376	F2r	coagulation factor II (thrombin) receptor	-7.63905753252677	-0.263331753501755	-5.88428174281632	0.000463348657626047	0.0104548170541967	0.444231965020117
ENSMUSG00000036611	Eepd1	endonuclease/exonuclease/phosphatase family domain containing 1	-7.6134972282337	-0.297220360588712	-7.73553765078091	7.69473517807038e-05	0.00366730031684089	2.0579142156314
ENSMUSG00000022505	Emp2	epithelial membrane protein 2	-7.60013480685376	1.74599895935549	-7.46394951919166	9.7944174671183e-05	0.00418412736430676	1.90702964821493
ENSMUSG00000029304	Spp1	secreted phosphoprotein 1	-7.54406950718292	3.62502032279425	-13.6154054643795	1.42090900335684e-06	0.000995488847751805	5.7762377331163
ENSMUSG00000069309	Hist1h2an	histone cluster 1, H2an	-7.46591632520688	0.0466727773075483	-6.5114306862955	0.000241883167243821	0.00722658196038469	1.04369832092954
ENSMUSG00000021567	Nkd2	naked cuticle 2	-7.38968835984858	1.79591205526731	-6.85548065773006	0.000172599905835822	0.00582763826643743	1.38632203305528
ENSMUSG00000045414	1190002N15Rik	RIKEN cDNA 1190002N15 gene	-7.38261650374698	-0.480445485427298	-10.8036592558903	7.51283880354405e-06	0.00158434793720936	3.88593554048884
ENSMUSG00000051483	Cbr1	carbonyl reductase 1	-7.32086324653891	0.316602547796711	-9.577162796658	1.76152755597522e-05	0.0019435058357736	3.27941168535189
ENSMUSG00000043183	Simc1	SUMO-interacting motifs containing 1	-7.28469027479435	-0.544882755873225	-8.39741135350037	4.39273917115068e-05	0.00280415509324356	2.51490552842235
ENSMUSG00000039616	Mocos	molybdenum cofactor sulfurase	-7.20491830354985	1.06577931893102	-6.14450854144096	0.00035180413208136	0.00914094540807765	0.706292041858369
ENSMUSG00000035067	Xkr6	X-linked Kx blood group related 6	-7.13381082140636	-0.553595855993839	-12.4285950868744	2.75065302945126e-06	0.00118750467462453	4.55854615188347
ENSMUSG00000057132	Rpgrip1	retinitis pigmentosa GTPase regulator interacting protein 1	-7.11824054727296	0.757372230674222	-10.99997476738	6.60777792870595e-06	0.00151783908749226	4.0382424287526
ENSMUSG00000031853	Map3k21	mitogen-activated protein kinase kinase kinase 21	-7.0772903657188	-0.619722126110076	-8.97561122244207	2.77149467495624e-05	0.00235914149696263	2.88079402140231
ENSMUSG00000026547	Tagln2	transgelin 2	-7.07521402721288	2.91541731664272	-13.2530008597397	1.72833657949993e-06	0.00104551248982939	5.51221980993051
ENSMUSG00000046794	Ppp1r3b	protein phosphatase 1, regulatory (inhibitor) subunit 3B	-6.98063569906204	-0.0218641645610971	-6.86097190306146	0.000171690539255937	0.00581093680206326	1.35167523786455
ENSMUSG00000024598	Fbn2	fibrillin 2	-6.98061901389281	-0.578741127188555	-10.5142113814525	9.11317639522527e-06	0.00166276024621081	3.73261056396169
ENSMUSG00000002688	Prkd1	protein kinase D1	-6.97968362261359	-0.656999423229819	-9.05164444398856	2.61351459017445e-05	0.00229180155455573	2.92331376796066
ENSMUSG00000069308	Hist1h2bp	histone cluster 1, H2bp	-6.96576171711645	-0.138764258296796	-7.95909061041452	6.34059221161718e-05	0.00325437282304688	2.21475557749932
ENSMUSG00000047420	Fam180a	family with sequence similarity 180, member A	-6.9072129760734	0.693833971951349	-7.19288004183456	0.000125488963189601	0.00486951187629584	1.64069313675946
ENSMUSG00000046380	Jrk	jerky	-6.90571299765964	-0.575011976629075	-7.53912912458929	9.15531814792477e-05	0.00404682390816158	1.89416979911959
ENSMUSG00000070691	Runx3	runt related transcription factor 3	-6.88211467920024	-0.6264435445285	-11.0681409803775	6.32275078411066e-06	0.00150159972859252	3.98592681719159
ENSMUSG00000078502	Gm13212	predicted gene 13212	-6.85702536080023	-0.677080330589885	-11.2482318948214	5.63403002713174e-06	0.00136346829217904	4.05725613293115
ENSMUSG00000102697	Pcdhac2	protocadherin alpha subfamily C, 2	-6.85561958235469	-0.115887720071907	-10.0882546297361	1.22147148646324e-05	0.00175651282360932	3.53486870207532
ENSMUSG00000026202	Tuba4a	tubulin, alpha 4A	-6.84650411509307	2.64795098053527	-6.04456398593304	0.00039067259057149	0.00955341071394016	0.58218528703644
ENSMUSG00000086219	Srrm4os	serine/arginine repetitive matrix 4, opposite strand	-6.74549033885586	-0.605454256823434	-5.52917704560416	0.000684044364731052	0.0129349927646579	0.0779791197209905
ENSMUSG00000020303	Stc2	stanniocalcin 2	-6.73941640811697	-0.77318723530593	-7.39530502623358	0.000104217450899767	0.00433136103396	1.77042887626628
ENSMUSG00000027985	Lef1	lymphoid enhancer binding factor 1	-6.70857269525042	-0.658350483757783	-7.78748399860731	7.35338222251376e-05	0.00355855477851721	2.07595910507118
ENSMUSG00000055675	Kbtbd11	kelch repeat and BTB (POZ) domain containing 11	-6.65419257488763	-0.749145921466821	-11.3091934345751	5.42035587557489e-06	0.00136346829217904	4.07024936355327
ENSMUSG00000057315	Arhgap24	Rho GTPase activating protein 24	-6.63291764604135	-0.783267057170962	-9.66675979140667	1.65002132606716e-05	0.00192654043344787	3.2626686550361
ENSMUSG00000041548	Hspb8	heat shock protein 8	-6.5571513278435	2.48624254818041	-14.7110526338835	8.08479453346858e-07	0.000903624943313216	6.01779184698408
ENSMUSG00000035305	Ror1	receptor tyrosine kinase-like orphan receptor 1	-6.4939795331615	-0.782904172031883	-10.4723891164737	9.3746830895414e-06	0.00166276024621081	3.67976005041052
ENSMUSG00000101972	Hist1h3i	histone cluster 1, H3i	-6.42112556596492	2.22372279085875	-8.25293049142806	4.94885550305166e-05	0.00291242651217615	2.57606274305701
ENSMUSG00000101972	Gm12260	predicted gene 12260	-6.42112556596492	2.22372279085875	-8.25293049142806	4.94885550305166e-05	0.00291242651217615	2.57606274305701
ENSMUSG00000028475	Spaar	small regulatory polypeptide of amino acid response	-6.41917067032697	1.66653837415192	-8.82494910826984	3.11721382630795e-05	0.00245124060030289	2.95525235826828
ENSMUSG00000043496	Tril	TLR4 interactor with leucine-rich repeats	-6.38011447514328	-0.89466322867168	-8.55736157043869	3.85724340509143e-05	0.0025984468553914	2.58569596017139
ENSMUSG00000013921	Clip3	CAP-GLY domain containing linker protein 3	-6.35919435522204	-0.845989426863089	-10.6482725036458	8.32864786106088e-06	0.00164768699845777	3.75246362136787
ENSMUSG00000042812	Foxf1	forkhead box F1	-6.28818405852068	0.203279707517124	-8.04844240153995	5.87576365052926e-05	0.00311860607087939	2.28056052650839
ENSMUSG00000054737	Zfp182	zinc finger protein 182	-6.26780204947635	-0.351240422438568	-9.11909999291337	2.48178002805971e-05	0.00224352914536598	2.96280995353079
ENSMUSG00000021356	Irf4	interferon regulatory factor 4	-6.23606093549485	-0.0853860475492794	-7.17593030870464	0.000127479303895559	0.00489380823612211	1.60787799583446
ENSMUSG00000046318	Ccbe1	collagen and calcium binding EGF domains 1	-6.22832412527805	-0.952431031049443	-8.57611188618872	3.79941143698154e-05	0.0025969440514627	2.59042915045592
ENSMUSG00000086537	Nespas	neuroendocrine secretory protein antisense	-6.20659416905197	-0.942331134647916	-9.74989481898819	1.55360773216689e-05	0.00192181143367236	3.28187319204013
ENSMUSG00000060459	Kng2	kininogen 2	-6.17219236164761	-0.880207213778279	-7.81595584059459	7.17349406722793e-05	0.00350226476898947	2.07876996185878
ENSMUSG00000069267	Hist1h3b	histone cluster 1, H3b	-6.16527403677318	2.38242509312188	-6.76417111213701	0.000188535586493475	0.00614362939057341	1.30347631572902
ENSMUSG00000053004	Hrh1	histamine receptor H1	-6.15091116316819	-0.850767236932527	-5.65058637792143	0.000597653051626728	0.011942119642557	0.202359130269164
ENSMUSG00000067261	Foxd3	forkhead box D3	-6.14322312205921	-0.988165036902265	-8.36724179268815	4.50281826991008e-05	0.00280415509324356	2.44955488693166
ENSMUSG00000050896	Rtn4rl2	reticulon 4 receptor-like 2	-6.13540793455033	-0.152823889264442	-8.50961749274427	4.00900817630087e-05	0.00267496297934895	2.58371776963708
ENSMUSG00000054863	Fam19a5	family with sequence similarity 19, member A5	-6.11679499031098	0.639144447406036	-10.7465220239975	7.80188464654907e-06	0.00158434793720936	3.92150287387635
ENSMUSG00000030465	Psd3	pleckstrin and Sec7 domain containing 3	-6.10615017290588	0.54791108771855	-7.72751012221727	7.74905049667765e-05	0.00367963891084498	2.05920826780676
ENSMUSG00000037892	Pcdh18	protocadherin 18	-6.09031607708462	-0.874546938382973	-5.59180407497641	0.000637872255559333	0.0123621936997197	0.141641968165174
ENSMUSG00000028713	Cyp4b1	cytochrome P450, family 4, subfamily b, polypeptide 1	-6.06572083887457	-1.04876685944713	-6.59190375816183	0.000223263733401747	0.0068947406469805	1.08863932461558
ENSMUSG00000022583	Ly6f	lymphocyte antigen 6 complex, locus F	-6.05904276732247	-0.912143276697201	-6.86808285384549	0.000170520869521988	0.00581093680206326	1.33383376643792
ENSMUSG00000029673	Auts2	autism susceptibility candidate 2	-6.04498152642613	-0.424512719788369	-8.13177203110715	5.47640881200528e-05	0.00310561336467534	2.31619327894549
ENSMUSG00000025150	Cbr2	carbonyl reductase 2	-6.03844904070141	0.122709510736129	-6.93128704996115	0.000160506088276089	0.00552582631185396	1.40616784867042
ENSMUSG00000063506	Arhgap22	Rho GTPase activating protein 22	-6.02039465773325	1.02528276555175	-5.80922375647454	0.000502438472936793	0.0109659935869008	0.369448805955385
ENSMUSG00000038515	Grtp1	GH regulated TBC protein 1	-5.97546536028975	-0.493679960242021	-8.69241236023615	3.46169381996884e-05	0.00252631530236476	2.68249257021301
ENSMUSG00000041577	Prelp	proline arginine-rich end leucine-rich repeat	-5.95373121120435	1.57271248011187	-5.52269921244222	0.000689027221241379	0.0129766793333793	0.0517314344332362
ENSMUSG00000027238	Frmd5	FERM domain containing 5	-5.94317656809474	-1.03737568248471	-9.72169823153993	1.58558008045201e-05	0.00192181143367236	3.24917762415905
ENSMUSG00000027765	P2ry1	purinergic receptor P2Y, G-protein coupled 1	-5.79274557381983	-0.59771621807518	-7.2080295956236	0.000123739331053279	0.00482962536690402	1.61263463309301
ENSMUSG00000070476	Fam217b	family with sequence similarity 217, member B	-5.78285946771658	-1.03519390265132	-7.3925137248551	0.000104481874784362	0.00433136103396	1.7476014391269
ENSMUSG00000006218	Fam131c	family with sequence similarity 131, member C	-5.76873082212044	-1.05266609457229	-8.08096200463616	5.71615883469399e-05	0.00310561336467534	2.24796318014728
ENSMUSG00000001507	Itga3	integrin alpha 3	-5.74346602995977	3.36184492089806	-14.7130210031333	8.07689815955143e-07	0.000903624943313216	6.29092260536856
ENSMUSG00000025584	Pde8a	phosphodiesterase 8A	-5.6806238898287	0.879858391877419	-5.85731113354065	0.000476992936459868	0.0106089286121836	0.419297298068994
ENSMUSG00000066687	Zbtb16	zinc finger and BTB domain containing 16	-5.66373981422954	-1.15137246993375	-9.10341712584036	2.51172901177162e-05	0.00225604787903487	2.88226824519843
ENSMUSG00000051527	Usp29	ubiquitin specific peptidase 29	-5.61196266393101	-1.13371739026954	-8.78330339679657	3.22112967236357e-05	0.00247569965698816	2.69374592741199
ENSMUSG00000021779	Thrb	thyroid hormone receptor beta	-5.56554682411966	-1.19216290248667	-8.86821361623594	3.01322310258708e-05	0.00243969404796991	2.73541444588521
ENSMUSG00000062044	Lmtk3	lemur tyrosine kinase 3	-5.5567831840805	-0.632193751046351	-8.38770958781295	4.42780545069217e-05	0.00280415509324356	2.46799440619754
ENSMUSG00000029381	Shroom3	shroom family member 3	-5.54680234656651	2.36662683839871	-9.59552227977043	1.73800605361283e-05	0.00193277308120817	3.55332258701816
ENSMUSG00000040118	Cacna2d1	calcium channel, voltage-dependent, alpha2/delta subunit 1	-5.53790469371843	-1.1060360316207	-5.82604729875541	0.000493369119804761	0.0108696353878999	0.373975856099612
ENSMUSG00000026188	Tmem169	transmembrane protein 169	-5.53314696148613	-0.640209238921418	-8.29759311062829	4.76894403239069e-05	0.00286690584180848	2.40696710507659
ENSMUSG00000036904	Fzd8	frizzled class receptor 8	-5.53279608868226	-1.18222499005918	-9.05748104401385	2.60181140611871e-05	0.00229180155455573	2.84973938974373
ENSMUSG00000041119	Pde9a	phosphodiesterase 9A	-5.49626051485388	0.761723581248162	-5.74498772944586	0.000538805406428509	0.0113529945186109	0.303630008411788
ENSMUSG00000033900	Map9	microtubule-associated protein 9	-5.4762347155496	-1.21474389100173	-8.9458580425976	2.83620940153049e-05	0.00237511028020952	2.77784165892581
ENSMUSG00000052957	Gas1	growth arrest specific 1	-5.43658321068133	1.04505215028783	-5.32856113817797	0.000858680390445464	0.0147895248331378	-0.150801676603657
ENSMUSG00000031626	Sorbs2	sorbin and SH3 domain containing 2	-5.43124035706894	2.09420726800874	-12.1444237982111	3.24981565516376e-06	0.00121046091356282	4.94618675342394
ENSMUSG00000025887	Casp12	caspase 12	-5.40418943338721	0.0394012374442269	-7.38281529360045	0.000105406462769757	0.00434398634214657	1.7664785619485
ENSMUSG00000056492	Adgrf5	adhesion G protein-coupled receptor F5	-5.39180234412685	-1.23617366253389	-8.73777693346596	3.33919752171104e-05	0.00250487110644215	2.64827401174734
ENSMUSG00000084866	A930006K02Rik	RIKEN cDNA A930006K02 gene	-5.32630750548082	-1.21596135697752	-6.88536949530784	0.000167714278637719	0.0057317377372481	1.32681194990526
ENSMUSG00000031740	Mmp2	matrix metallopeptidase 2	-5.31104954748102	4.28675730505067	-10.292803692046	1.0597775741477e-05	0.00166849476055703	4.10857362757436
ENSMUSG00000052563	D930048N14Rik	RIKEN cDNA D930048N14 gene	-5.29785506990399	-1.28243877175518	-8.5911035342951	3.75387122212363e-05	0.00259109574208849	2.54923460839559
ENSMUSG00000069268	Hist1h2bf	histone cluster 1, H2bf	-5.29515343473322	2.00188899183566	-5.67955958471272	0.000578868139613595	0.0117903397838097	0.197895451589344
ENSMUSG00000026994	Galnt3	polypeptide N-acetylgalactosaminyltransferase 3	-5.28522433221068	-1.30423568639598	-8.32828787401464	4.64954757996828e-05	0.00283667577990176	2.3777256069698
ENSMUSG00000027820	Mme	membrane metallo endopeptidase	-5.1731426151502	2.3870305714047	-6.59131011455631	0.000223395108030913	0.0068947406469805	1.13054244572995
ENSMUSG00000006567	Atp7b	ATPase, Cu++ transporting, beta polypeptide	-5.16667730425387	-0.608360854986382	-6.1081896485179	0.000365408789841707	0.00929239194784392	0.64750698023793
ENSMUSG00000024511	Rab27b	RAB27B, member RAS oncogene family	-5.1637165896809	-1.25837992501164	-5.74220017965865	0.000540448259740342	0.0113705120352578	0.286537048855975
ENSMUSG00000024044	Epb41l3	erythrocyte membrane protein band 4.1 like 3	-5.13164994863123	3.43442408103448	-12.4101144475578	2.78034945738825e-06	0.00118750467462453	5.29735870685424
ENSMUSG00000031618	Nr3c2	nuclear receptor subfamily 3, group C, member 2	-5.10199790558154	-1.34830029680578	-8.09560935704222	5.64586024996827e-05	0.00310561336467534	2.21636459502609
ENSMUSG00000019737	Syne4	spectrin repeat containing, nuclear envelope family member 4	-5.09780409847285	1.32813326357149	-5.27766203047272	0.000910458356950112	0.0153371277878692	-0.221300730900496
ENSMUSG00000004473	Clec11a	C-type lectin domain family 11, member a	-5.09172541298086	-1.36011924631026	-8.15529363374247	5.36924977462549e-05	0.00307077256498173	2.25444511415507
ENSMUSG00000022032	Scara5	scavenger receptor class A, member 5	-5.04922599969848	1.28020098763597	-7.78050733479441	7.39822751635089e-05	0.00356233553124085	2.17497829312087
ENSMUSG00000038754	Elovl3	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3	-4.97741447748806	-0.887800783818083	-7.01646270575985	0.000148031630555457	0.00528247777635771	1.4351302769111
ENSMUSG00000024238	Zeb1	zinc finger E-box binding homeobox 1	-4.97460511464773	-1.43034439340199	-7.67751986018481	8.09709576795051e-05	0.00376931913290772	1.91302004663472
ENSMUSG00000038692	Hoxb4	homeobox B4	-4.90526410880512	-1.41454147850085	-7.44300640628844	9.98122335197137e-05	0.00423808792750978	1.74385665471967
ENSMUSG00000029168	Dpysl5	dihydropyrimidinase-like 5	-4.8771643708731	2.25218661021287	-8.55765496257338	3.8563309254765e-05	0.0025984468553914	2.82478831178107
ENSMUSG00000025888	Casp1	caspase 1	-4.8617527855268	0.992237616040164	-8.08614744576737	5.69116036044922e-05	0.00310561336467534	2.39264126461494
ENSMUSG00000024897	Apba1	amyloid beta (A4) precursor protein binding, family A, member 1	-4.81682094619922	-1.40577304384488	-5.73869857732677	0.000542519806452096	0.0113799214491119	0.277926753300338
ENSMUSG00000057722	Lepr	leptin receptor	-4.8102701155148	-1.49849478723779	-7.29980101268519	0.000113705290759325	0.0045534892067416	1.62461921854471
ENSMUSG00000045165	AI467606	expressed sequence AI467606	-4.80805079276677	1.23320030778204	-6.53129952376576	0.000237130457928814	0.00716093098383307	1.08634823353683
ENSMUSG00000028360	Slc44a5	solute carrier family 44, member 5	-4.72414189847383	-1.58204414454516	-5.49869584093833	0.000707843780195829	0.0132244093974719	0.0308251374972031
ENSMUSG00000031548	Sfrp1	secreted frizzled-related protein 1	-4.72213647787223	-1.52811451503562	-7.24741370457466	0.00011931687631594	0.00468310384016513	1.58059264581026
ENSMUSG00000033581	Igf2bp2	insulin-like growth factor 2 mRNA binding protein 2	-4.67004176344052	3.85273808182133	-12.943816060419	2.05078670540929e-06	0.00106428234504426	5.62600399846744
ENSMUSG00000017412	Cacnb4	calcium channel, voltage-dependent, beta 4 subunit	-4.65605244084474	2.73589351632787	-8.95114741590316	2.82458188228501e-05	0.00237511028020952	3.13829474384692
ENSMUSG00000007035	Msh5	mutS homolog 5	-4.57367707200782	-1.03130779666154	-6.26241778881027	0.000311369386527164	0.00848814755645647	0.776844788167138
ENSMUSG00000041361	Myzap	myocardial zonula adherens protein	-4.57322023486635	0.183677807276306	-5.428711748727	0.000766024615738379	0.0138777288073378	-0.0285799737376466
ENSMUSG00000029376	Mthfd2l	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like	-4.56002533305674	2.40344519534503	-11.0272606630423	6.49198498647462e-06	0.00151609489384137	4.44912389903391
ENSMUSG00000097383	1500026H17Rik	RIKEN cDNA 1500026H17 gene	-4.52123793215992	-1.55316616267812	-6.3096532736561	0.000296642506466648	0.00823080158536768	0.804206729434383
ENSMUSG00000070527	Mkrn3	makorin, ring finger protein, 3	-4.5138803592744	-1.59840898913589	-6.97857314926854	0.000153442080593016	0.00535206845292116	1.36176055730088
ENSMUSG00000036885	Arhgef26	Rho guanine nucleotide exchange factor (GEF) 26	-4.50673085644772	0.194893248702431	-6.82788069486805	0.000177252598223849	0.00588545830879755	1.32271028768496
ENSMUSG00000054477	Kcnn2	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2	-4.45534732463803	-1.65025152811217	-6.37458449934345	0.000277646266651781	0.0079233798132887	0.852546106787201
ENSMUSG00000109771	Gm35315	predicted gene, 35315	-4.44874871055535	-0.176987085263008	-5.58792965329865	0.000640626446774799	0.0123927778006946	0.13667238766719
ENSMUSG00000028337	Coro2a	coronin, actin binding protein 2A	-4.41542945763347	3.78910296804654	-8.42132820613108	4.30761498154167e-05	0.00278148853093834	2.72795397027508
ENSMUSG00000045667	Smtnl2	smoothelin-like 2	-4.40277477786674	1.13487790290475	-8.85306312910664	3.04918954967839e-05	0.00243969404796991	2.95942560749027
ENSMUSG00000032012	Nectin1	nectin cell adhesion molecule 1	-4.40145438605394	-1.62400262145652	-6.63872184446477	0.000213168624526133	0.00670448823620828	1.08144444283336
ENSMUSG00000041180	Hectd2	HECT domain E3 ubiquitin protein ligase 2	-4.39612548900316	1.14084887569525	-6.03404179424671	0.00039503452412164	0.00964324695469062	0.59648088898259
ENSMUSG00000086765	Gm11827	predicted gene 11827	-4.38767151976125	-1.64123395020646	-6.72709826454482	0.00019546817399212	0.00631082961745988	1.15290560102454
ENSMUSG00000004187	Kifc2	kinesin family member C2	-4.32856897094352	0.212778384339089	-5.61440032439987	0.000622067961004499	0.0122673792693028	0.167858185859354
ENSMUSG00000025170	Rab40b	Rab40B, member RAS oncogene family	-4.32385661963542	-1.12379788501227	-5.7648385205753	0.000527264906210807	0.0112109800695384	0.302183415875508
ENSMUSG00000021365	Nedd9	neural precursor cell expressed, developmentally down-regulated gene 9	-4.32197782855542	3.7188989524811	-9.84481771361769	1.45118090566719e-05	0.00188298248045532	3.80007396926818
ENSMUSG00000032172	Olfm2	olfactomedin 2	-4.2911147869233	-1.62400262145652	-5.27076856535403	0.000917731799509284	0.0153818875295743	-0.205988326529605
ENSMUSG00000035509	Fbxl21	F-box and leucine-rich repeat protein 21	-4.2537958602413	-1.73974332350642	-5.77147827607334	0.000523466102508337	0.0111981786692318	0.292162079786682
ENSMUSG00000048387	Osr1	odd-skipped related transcription factor 1	-4.20047835924034	-1.75778288530073	-5.77346745714827	0.000522333939790304	0.0111981786692318	0.292867759809861
ENSMUSG00000029563	Foxp2	forkhead box P2	-4.18349358156962	-0.445777965506481	-5.54073497181027	0.000675252440777059	0.0128380423340138	0.0845854387793459
