ENSEMBL	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000046727	Cystm1	cysteine-rich transmembrane module containing 1	-5.87139263736004	2.76038262582565	-9.60436668176506	1.51969737899889e-05	0.00150981655727064	3.68779043507772
ENSMUSG00000039742	Fam71f1	family with sequence similarity 71, member F1	-5.84179895867778	-0.146638817361208	-6.16367497821765	0.000319375685425413	0.00815731688947238	0.763293771919462
ENSMUSG00000046318	Ccbe1	collagen and calcium binding EGF domains 1	-5.82680177149562	-0.664486610554838	-7.27168837080147	0.000106146911673845	0.00412123210418398	1.71629953413084
ENSMUSG00000022371	Col14a1	collagen, type XIV, alpha 1	-5.80566854528714	-1.16645881965093	-8.91192541237699	2.58662129473121e-05	0.00193362631895538	2.82635433563665
ENSMUSG00000074892	B3galt5	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5	-5.73626076436703	-1.22158570817361	-7.79027007493521	6.62100515733939e-05	0.00317501313538374	2.07914090536241
ENSMUSG00000021779	Thrb	thyroid hormone receptor beta	-5.68627683443995	-1.2212109821363	-8.49871912248385	3.61324839481191e-05	0.00229838018336192	2.55938351882646
ENSMUSG00000025920	Stau2	staufen double-stranded RNA binding protein 2	-5.6738903008834	0.735119467576193	-7.52355895725872	8.4131516879324e-05	0.00360471191552181	1.99926543609457
ENSMUSG00000034586	Hid1	HID1 domain containing	-5.67270042260222	2.5206513222346	-11.2523757049861	4.84645817726233e-06	0.000961457634563193	4.6753427992234
ENSMUSG00000034685	Fam171a2	family with sequence similarity 171, member A2	-5.66748350769848	0.112617995977839	-8.16620694435601	4.77561531258842e-05	0.00272285279357896	2.42192839506884
ENSMUSG00000021047	Nova1	neuro-oncological ventral antigen 1	-5.66036061026219	-1.22995525762216	-8.49696031680731	3.61849662896366e-05	0.00229838018336192	2.55663783782738
ENSMUSG00000020340	Cyfip2	cytoplasmic FMR1 interacting protein 2	-5.64285286147655	0.0256740229497304	-5.92372740100626	0.000413018063316568	0.00961628230377901	0.532835732179133
ENSMUSG00000049086	Bmyc	brain expressed myelocytomatosis oncogene	-5.62548755684488	-1.3261926584892	-5.21029690146742	0.000926676523026723	0.0161883346278323	-0.221182076362085
ENSMUSG00000001985	Grik3	glutamate receptor, ionotropic, kainate 3	-5.62529692127421	-1.19887991904753	-8.17889852141702	4.72424313651502e-05	0.00272260350299643	2.35309368823149
ENSMUSG00000029563	Foxp2	forkhead box P2	-5.6068794741351	-1.25620416427781	-8.25314158925271	4.43582083951739e-05	0.0026327687458152	2.3930238801028
ENSMUSG00000054951	9130008F23Rik	RIKEN cDNA 9130008F23 gene	-5.59973798983934	-0.291109655757358	-7.22631806990878	0.000110759232141928	0.00417811931751143	1.69093909851632
ENSMUSG00000049092	Gpr137c	G protein-coupled receptor 137C	-5.59910643752478	-1.2678508173949	-7.93701447569189	5.81957862194808e-05	0.00297806139940113	2.17588951842223
ENSMUSG00000039232	Stx11	syntaxin 11	-5.58623758957559	-1.32138356369587	-5.90067540067133	0.000423506384685078	0.00970446117564763	0.487268206120213
