RefSeq_id	gene_symbol	gene_name	distance_to_TSS	TSS_strand	chr	start	end	CpG_strand	pvalue	qvalue	difference_of_methylation	number_of_CpGs
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1	393	-	chr1	14309807	14309807	-	0.000299778468808539	0.00322510999371401	97.1153846153846	14
NM_020604	Jph1	junctophilin 1	268	-	chr1	17097622	17097622	+	0.000678353462397643	0.005994685964774	62.4529316837009	3
NM_020604	Jph1	junctophilin 1	266	-	chr1	17097624	17097624	+	0.000987412006043996	0.00790388074674697	51.342512908778	3
NM_020604	Jph1	junctophilin 1	-54	-	chr1	17097942	17097942	+	5.26793018417136e-08	1.090510021725e-06	28.5714285714286	3
NM_213727	Amer3	APC membrane recruitment 3	-269	+	chr1	34579424	34579424	+	5.53820363527854e-11	1.37689675822108e-09	36.1968573023849	4
NM_213727	Amer3	APC membrane recruitment 3	-58	+	chr1	34579635	34579635	-	0.000165796770778379	0.00202330148455302	29.7246558197747	4
NM_213727	Amer3	APC membrane recruitment 3	-9	+	chr1	34579684	34579684	+	0.000580643042364634	0.00533884630488209	42.7615581197243	4
NM_213727	Amer3	APC membrane recruitment 3	103	+	chr1	34579794	34579794	+	0.000679755127194231	0.0060034483738301	42.5311964766332	4
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	187	-	chr1	37719625	37719625	-	1.00241407520886e-18	3.54733200277256e-17	55.3333333333333	6
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	118	-	chr1	37719694	37719694	-	2.22908905990594e-06	4.06343411195175e-05	32.845928890257	6
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	-93	-	chr1	37719903	37719903	-	1.00471158333148e-11	2.59528967736777e-10	36.8446368446368	6
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	-104	-	chr1	37719914	37719914	-	1.30775430230805e-10	3.18473980467626e-09	38.7376237623762	6
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	-142	-	chr1	37719952	37719952	+	1.42295208060994e-06	2.64026405245259e-05	28.4126984126984	6
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	-269	-	chr1	37720079	37720079	-	0.000656255352204757	0.00584849298864831	67.146017699115	6
NM_008719	Npas2	neuronal PAS domain protein 2	-248	+	chr1	39194024	39194024	+	2.01006512614155e-18	7.03115012939908e-17	31.7774395399966	11
NM_008719	Npas2	neuronal PAS domain protein 2	-228	+	chr1	39194044	39194044	+	0.0013329499853373	0.00984163218542276	66.0426517417736	11
NM_008719	Npas2	neuronal PAS domain protein 2	-4	+	chr1	39194268	39194268	+	0.000755858941295211	0.0064978817522512	51.0764022466723	11
NM_008719	Npas2	neuronal PAS domain protein 2	48	+	chr1	39194318	39194318	-	4.40195556014633e-23	1.83632384243817e-21	39.3774298128792	11
NM_008719	Npas2	neuronal PAS domain protein 2	81	+	chr1	39194351	39194351	-	0.00115888303411854	0.00889104855871958	47.4341702388243	11
NM_008719	Npas2	neuronal PAS domain protein 2	110	+	chr1	39194380	39194380	+	1.2249206513602e-84	2.44532305569479e-82	71.0811382629853	11
NM_008719	Npas2	neuronal PAS domain protein 2	111	+	chr1	39194381	39194381	-	0.000476935107760194	0.0046057028419035	69.1499265943352	11
NM_008719	Npas2	neuronal PAS domain protein 2	132	+	chr1	39194402	39194402	+	0.00124308911761871	0.00935325504813564	42.0046772175994	11
NM_008719	Npas2	neuronal PAS domain protein 2	144	+	chr1	39194414	39194414	-	0.000309779078867538	0.00330801369520697	62.9534784464362	11
NM_008719	Npas2	neuronal PAS domain protein 2	160	+	chr1	39194430	39194430	-	5.37852574084098e-31	2.91457181153324e-29	42.1179219351292	11
NM_008719	Npas2	neuronal PAS domain protein 2	274	+	chr1	39194544	39194544	-	0.00108578670993173	0.0084779901358419	39.7597504863663	11
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-492	+	chr1	42696654	42696654	+	0.00113355389091251	0.00875131995636224	43.4589435576765	6
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-341	+	chr1	42696805	42696805	-	0.00100999484426568	0.00803710863479286	56.1785714285714	6
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-157	+	chr1	42696989	42696989	-	1.82164335776813e-17	6.12330822544848e-16	45.1800847457627	6
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-148	+	chr1	42696998	42696998	-	2.02971461612381e-12	5.43480246378932e-11	39.1257805530776	6
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	140	+	chr1	42697284	42697284	-	2.94780632357727e-15	9.01833172694543e-14	36.9812565272358	6
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	443	+	chr1	42697587	42697587	-	1.71960186860174e-07	3.42872439690252e-06	28.5629188384214	6
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	-63	+	chr1	61638761	61638761	+	0.00067948653726855	0.00600212084444756	52.1742724867725	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	-50	+	chr1	61638774	61638774	-	0.000883525727024508	0.00728441994833023	60.2777777777778	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	-49	+	chr1	61638775	61638775	+	0.00041801191466087	0.00416554418947367	70.8331011423795	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	-45	+	chr1	61638779	61638779	+	0.000620611403404962	0.00561411580156564	60.9458604223002	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	-42	+	chr1	61638782	61638782	+	0.00114499737571672	0.00881392122558862	62.9440665154951	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	-41	+	chr1	61638783	61638783	-	0.000429028924353599	0.00424900198672426	59.080898546469	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	-40	+	chr1	61638784	61638784	+	0.00132510226478304	0.00979832602470499	56.588955026455	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	0	+	chr1	61638824	61638824	-	2.40489948211933e-11	6.0956809262572e-10	33.9421697384395	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	22	+	chr1	61638844	61638844	-	0.000867904255125928	0.00718981246661822	54.7619047619048	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	44	+	chr1	61638866	61638866	+	7.27121023515888e-11	1.79520554805209e-09	42.7351791271045	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	85	+	chr1	61638907	61638907	+	4.4750315423234e-14	1.2971687283015e-12	50.5778214900418	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	92	+	chr1	61638914	61638914	-	5.18105888569768e-30	2.71741785301389e-28	81.0249514418049	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	251	+	chr1	61639073	61639073	+	0.00134332952056606	0.00989619018353993	43.7042253521127	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	264	+	chr1	61639086	61639086	-	0.000231941138405487	0.00264279762198632	55.0518608907871	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	316	+	chr1	61639138	61639138	+	0.000877772528296411	0.00725120218408314	56.4925828083723	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	351	+	chr1	61639173	61639173	+	0.00115350969288567	0.00886036167422365	49.9874213836478	17
NM_001081050	Pard3b	par-3 family cell polarity regulator beta	354	+	chr1	61639176	61639176	+	7.76401054508016e-13	2.12403487468793e-11	30.7399782695717	17
NM_009872	Cdk5r2	cyclin-dependent kinase 5, regulatory subunit 2 (p39)	396	+	chr1	74855423	74855423	-	7.65265197539779e-27	3.63141276228618e-25	46.8670464186159	3
NM_009872	Cdk5r2	cyclin-dependent kinase 5, regulatory subunit 2 (p39)	475	+	chr1	74855502	74855502	+	9.66651187562263e-27	4.56938852955482e-25	72.3842195540309	3
NM_009872	Cdk5r2	cyclin-dependent kinase 5, regulatory subunit 2 (p39)	486	+	chr1	74855513	74855513	+	0.000441571395285428	0.00434432143701437	75.3307308609846	3
NM_153111	Fev	FEV (ETS oncogene family)	197	-	chr1	74885212	74885212	-	0.000427746031145343	0.00423916132046301	73.2388848991317	8
NM_153111	Fev	FEV (ETS oncogene family)	191	-	chr1	74885218	74885218	-	0.000820668777288	0.00690415304971393	80.963657084969	8
NM_153111	Fev	FEV (ETS oncogene family)	121	-	chr1	74885288	74885288	-	3.0565783609593e-15	9.34434189591439e-14	47.1960989202368	8
NM_153111	Fev	FEV (ETS oncogene family)	110	-	chr1	74885299	74885299	-	1.19210511384235e-09	2.75168361621339e-08	35.0848914678702	8
NM_153111	Fev	FEV (ETS oncogene family)	72	-	chr1	74885337	74885337	-	4.69099731732909e-46	3.83952347560396e-44	90.0990099009901	8
NM_153111	Fev	FEV (ETS oncogene family)	30	-	chr1	74885379	74885379	+	0.000808273852672917	0.00682901005005794	39.5761782974059	8
NM_153111	Fev	FEV (ETS oncogene family)	6	-	chr1	74885403	74885403	-	1.02831599129694e-39	7.13990226102247e-38	46.2884665244012	8
NM_153111	Fev	FEV (ETS oncogene family)	-17	-	chr1	74885424	74885424	-	0.000939325443999451	0.00761984819699975	32.6468598887509	8
NM_021541	Cryba2	crystallin, beta A2	272	-	chr1	74892872	74892872	+	0.000926337071687996	0.00754431428707553	49.4259963674994	3
NM_021541	Cryba2	crystallin, beta A2	133	-	chr1	74893011	74893011	+	4.51220325253714e-11	1.12781967816515e-09	48.6111111111111	3
NM_021541	Cryba2	crystallin, beta A2	-154	-	chr1	74893296	74893296	-	1.01605302924339e-16	3.31197754983063e-15	31.5586703579657	3
NR_029876	Mir375	microRNA 375	135	-	chr1	74900587	74900587	-	2.07294243227465e-11	5.27270727329912e-10	25.3213503312482	7
NR_029876	Mir375	microRNA 375	129	-	chr1	74900593	74900593	-	2.6718676647012e-22	1.08365749876955e-20	41.1470634545741	7
NR_029876	Mir375	microRNA 375	123	-	chr1	74900599	74900599	-	0.000714985384937719	0.00623644695520524	48.8519003931848	7
NR_029876	Mir375	microRNA 375	97	-	chr1	74900625	74900625	+	0.000271905599890879	0.00299259210897356	61.0922237119326	7
NR_029876	Mir375	microRNA 375	57	-	chr1	74900665	74900665	-	1.07975490118047e-17	3.66528028248694e-16	43.0083069620253	7
NR_029876	Mir375	microRNA 375	56	-	chr1	74900666	74900666	+	9.15852837283154e-34	5.37959147368725e-32	57.6584208742799	7
NR_029876	Mir375	microRNA 375	-23	-	chr1	74900743	74900743	+	0.00135644163838586	0.00996493131710147	43.3119931711481	7
NM_010544	Ihh	Indian hedgehog	489	-	chr1	74951184	74951184	-	2.48184182956303e-06	4.5041173889168e-05	30	25
NM_010544	Ihh	Indian hedgehog	446	-	chr1	74951227	74951227	+	0.00128378586839036	0.00957175814009744	49.4144257351093	25
NM_010544	Ihh	Indian hedgehog	431	-	chr1	74951242	74951242	+	0.000322173433663516	0.00341184138355713	63.7280366692131	25
NM_010544	Ihh	Indian hedgehog	425	-	chr1	74951248	74951248	+	0.000990663154241194	0.00792373895344379	60.7908918005072	25
NM_010544	Ihh	Indian hedgehog	402	-	chr1	74951271	74951271	+	0.000485117377426438	0.00466577645285386	64.0574536800952	25
NM_010544	Ihh	Indian hedgehog	322	-	chr1	74951351	74951351	-	2.33588911470745e-21	9.15159654855114e-20	53.9489063282685	25
NM_010544	Ihh	Indian hedgehog	319	-	chr1	74951354	74951354	-	0.000904553221079493	0.00741410012241897	73.1891183218617	25
NM_010544	Ihh	Indian hedgehog	235	-	chr1	74951438	74951438	+	4.3004153206539e-16	1.3637095240031e-14	40.0285982394209	25
NM_010544	Ihh	Indian hedgehog	173	-	chr1	74951500	74951500	+	0.000342016348715176	0.00357120210736917	71.989966555184	25
NM_010544	Ihh	Indian hedgehog	172	-	chr1	74951501	74951501	-	0.000428180331356468	0.00424247445745627	66.8052066681891	25
NM_010544	Ihh	Indian hedgehog	168	-	chr1	74951505	74951505	+	0.000559022130646529	0.00519324406218967	68.2859196877888	25
NM_010544	Ihh	Indian hedgehog	167	-	chr1	74951506	74951506	-	0.000637606400047878	0.0057253290608402	80.3771570894858	25
NM_010544	Ihh	Indian hedgehog	155	-	chr1	74951518	74951518	+	0.00133572235868848	0.00985726553846092	62.6385568354706	25
NM_010544	Ihh	Indian hedgehog	148	-	chr1	74951525	74951525	+	4.58513965908776e-27	2.19080953310572e-25	72.1013279767883	25
NM_010544	Ihh	Indian hedgehog	147	-	chr1	74951526	74951526	-	0.000804983741645951	0.00680703000772741	58.3789644890214	25
NM_010544	Ihh	Indian hedgehog	145	-	chr1	74951528	74951528	+	0.000947394304642685	0.00766765287051462	79.198606271777	25
NM_010544	Ihh	Indian hedgehog	56	-	chr1	74951617	74951617	-	3.24648679448576e-09	7.28882952033146e-08	27.4610314886494	25
NM_001313683	Ihh	Indian hedgehog	-21	-	chr1	74951692	74951692	+	3.22277437107885e-45	2.5760317307238e-43	66.175572519084	25
NM_001313683	Ihh	Indian hedgehog	-27	-	chr1	74951698	74951698	+	1.07826317234429e-31	5.96704439257195e-30	57.5248756218905	25
NM_001313683	Ihh	Indian hedgehog	-34	-	chr1	74951705	74951705	+	0.000145719671650609	0.00182324690622949	91.9865571321882	25
NM_001313683	Ihh	Indian hedgehog	-36	-	chr1	74951707	74951707	+	0.000850808892027143	0.00708877220263097	76.0031919744642	25
NM_001313683	Ihh	Indian hedgehog	-72	-	chr1	74951743	74951743	-	9.15786230922346e-71	1.35383678140196e-68	66.1754340164469	25
NM_001313683	Ihh	Indian hedgehog	-74	-	chr1	74951745	74951745	-	3.79271312377706e-05	0.000583666318514771	80.0010570265842	25
NM_001313683	Ihh	Indian hedgehog	-78	-	chr1	74951749	74951749	-	0.00117448250774303	0.0089762816713435	72.0388674819903	25
NM_001313683	Ihh	Indian hedgehog	-84	-	chr1	74951755	74951755	-	0.000118292323633999	0.00154073016036666	65.9354078066445	25
NM_001313724	Tuba4a	tubulin, alpha 4A	493	-	chr1	75218802	75218802	+	1.07819472829838e-59	1.23378661610492e-57	88.643008367779	11
NM_001313724	Tuba4a	tubulin, alpha 4A	448	-	chr1	75218847	75218847	-	3.91380386669682e-65	5.08736714817502e-63	91.9811320754717	11
NM_001313724	Tuba4a	tubulin, alpha 4A	420	-	chr1	75218875	75218875	+	0.000162216314788055	0.00198888618880133	93.9393939393939	11
NM_001313724	Tuba4a	tubulin, alpha 4A	419	-	chr1	75218876	75218876	-	8.9749889257533e-70	1.29437354114304e-67	94.3661971830986	11
NM_001313724	Tuba4a	tubulin, alpha 4A	393	-	chr1	75218902	75218902	+	0.000687694518540849	0.00605705219457039	82.7653810508305	11
NM_001313724	Tuba4a	tubulin, alpha 4A	253	-	chr1	75219042	75219042	+	0.000915801431018012	0.00748212526654174	67.1037363657461	11
NM_001313724	Tuba4a	tubulin, alpha 4A	207	-	chr1	75219088	75219088	+	1.95073320462119e-59	2.21624702172707e-57	65.8273381294964	11
NM_001313724	Tuba4a	tubulin, alpha 4A	151	-	chr1	75219144	75219144	-	3.18991199746752e-66	4.2621386533596e-64	92.3529411764706	11
NM_001313724	Tuba4a	tubulin, alpha 4A	130	-	chr1	75219165	75219165	-	9.13571788709552e-71	1.35108789517598e-68	95.0214769963256	11
NM_001313723	Tuba4a	tubulin, alpha 4A	-487	-	chr1	75219780	75219780	+	0.000590839799047781	0.0054099266893382	41.3544857989302	11
NM_001313723	Tuba4a	tubulin, alpha 4A	-488	-	chr1	75219781	75219781	-	1.80783878520907e-51	1.69273351945258e-49	57.8860130052276	11
NM_183027	Ap1s3	adaptor-related protein complex AP-1, sigma 3	162	-	chr1	79671811	79671811	-	5.05202435550935e-22	2.02825331216368e-20	34.4866704480998	3
NM_183027	Ap1s3	adaptor-related protein complex AP-1, sigma 3	114	-	chr1	79671859	79671859	-	0.00130906841564846	0.00970966543558684	31.7874569139174	3
NM_183027	Ap1s3	adaptor-related protein complex AP-1, sigma 3	-31	-	chr1	79672002	79672002	-	1.93020520521323e-21	7.58875948615285e-20	25.0673854447439	3
NM_145222	B3gnt7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7	414	+	chr1	86303633	86303633	+	0.000973930948560432	0.00782567787281029	82.0425858204553	4
NM_145222	B3gnt7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7	415	+	chr1	86303634	86303634	-	0.00125417924728811	0.00941204498831985	79.3968348760824	4
NM_145222	B3gnt7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7	473	+	chr1	86303692	86303692	-	7.78523999473658e-05	0.00108757260275822	35.2087114337568	4
NM_145222	B3gnt7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7	483	+	chr1	86303702	86303702	-	8.95852970377566e-14	2.56273249531612e-12	73.1397459165154	4
NM_010933	Nppc	natriuretic peptide type C	319	-	chr1	86670255	86670255	-	2.43085115170436e-33	1.41021887210125e-31	50.8334681987377	5
NM_010933	Nppc	natriuretic peptide type C	301	-	chr1	86670273	86670273	-	0.000906963450972182	0.00742872293160768	48.1435981435981	5
NM_010933	Nppc	natriuretic peptide type C	-91	-	chr1	86670663	86670663	+	1.62164111210816e-06	2.99498418342896e-05	31.7085511890707	5
NM_010933	Nppc	natriuretic peptide type C	-97	-	chr1	86670669	86670669	+	0.00020933577197238	0.00243572357602594	25.0548153145556	5
NM_010933	Nppc	natriuretic peptide type C	-197	-	chr1	86670769	86670769	-	0.00121867877040907	0.00922108529446006	37.8458498023715	5
NM_001277925	Ecel1	endothelin converting enzyme-like 1	379	-	chr1	87155758	87155758	+	0.000225115450719422	0.00257923184062829	71.7536813922356	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	264	-	chr1	87155873	87155873	-	2.72025569097352e-22	1.10298889174757e-20	54.7728860936408	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	251	-	chr1	87155886	87155886	-	0.000569886175172509	0.00526800257973971	67.5490472167465	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	221	-	chr1	87155916	87155916	-	4.13446760906023e-25	1.84962093220407e-23	46.890286512928	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	202	-	chr1	87155935	87155935	+	0.000179397744240389	0.00215466437697578	85.205686630369	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	193	-	chr1	87155944	87155944	+	0.000249892516542519	0.00280234434635534	85.2605184612821	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	188	-	chr1	87155949	87155949	+	6.81761378653121e-136	4.53629680143767e-133	85.2529528231037	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	181	-	chr1	87155956	87155956	+	0.0012174282001584	0.00921418746301358	74.6168899593557	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	179	-	chr1	87155958	87155958	+	0.000194120877382545	0.00229457205989021	68.3184678945133	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	145	-	chr1	87155992	87155992	-	0.000809996328161839	0.00683943877032233	72.9667909183328	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	136	-	chr1	87156001	87156001	-	9.24143852814402e-91	2.11310401471623e-88	78.2628164786755	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	130	-	chr1	87156007	87156007	-	0.00119917697976744	0.00911374434369616	61.3622872971903	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	115	-	chr1	87156022	87156022	-	0.000490379115409041	0.004705739981112	71.0816296940699	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	-8	-	chr1	87156143	87156143	-	0.000370894909205847	0.00379889940636768	70.6473915776241	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	-10	-	chr1	87156145	87156145	-	0.000336695933251183	0.00352832908079278	72.83553071268	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	-13	-	chr1	87156148	87156148	-	0.000339993111575242	0.00355503753258846	76.4231945424606	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	-15	-	chr1	87156150	87156150	-	1.64687885764147e-46	1.36378757609563e-44	78.1484962406015	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	-22	-	chr1	87156157	87156157	-	6.89430250413526e-13	1.89058955865676e-11	35.5369383092155	19
NM_001277925	Ecel1	endothelin converting enzyme-like 1	-48	-	chr1	87156183	87156183	-	0.000749657607445962	0.00645842934204589	64.1163793103448	19
NM_019867	Ngef	neuronal guanine nucleotide exchange factor	87	-	chr1	87510276	87510276	+	1.35651503231202e-18	4.77423004071482e-17	56.0975609756098	6
NM_019867	Ngef	neuronal guanine nucleotide exchange factor	85	-	chr1	87510278	87510278	+	6.2190205885684e-17	2.04522520878286e-15	56.8922305764411	6
NM_019867	Ngef	neuronal guanine nucleotide exchange factor	-34	-	chr1	87510395	87510395	+	1.87620323275024e-13	5.28613010985264e-12	50.3333333333333	6
NM_019867	Ngef	neuronal guanine nucleotide exchange factor	-52	-	chr1	87510413	87510413	+	1.00354072635326e-10	2.45828896622285e-09	54.2982456140351	6
NM_019867	Ngef	neuronal guanine nucleotide exchange factor	-55	-	chr1	87510416	87510416	-	9.65643189006492e-21	3.69925190201265e-19	63.5057471264368	6
NM_019867	Ngef	neuronal guanine nucleotide exchange factor	-56	-	chr1	87510417	87510417	+	1.10228259814621e-09	2.5506152354134e-08	50.1351351351351	6
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	-488	+	chr1	91800973	91800973	-	0.000958510805685966	0.00773394066986789	57.0350609756098	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	-451	+	chr1	91801010	91801010	+	0.000206423023323126	0.00240886524247951	80.1179288741478	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	-54	+	chr1	91801407	91801407	-	0.000139133957668583	0.00175754441868398	75.6088109928761	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	-52	+	chr1	91801409	91801409	-	0.000798848209385047	0.00676830538848918	67.4453223405473	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	-49	+	chr1	91801412	91801412	-	4.81504745776357e-24	2.07388841581514e-22	45.1626016260163	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	84	+	chr1	91801543	91801543	+	0.000347100575581793	0.00361230599094485	74.9507458485787	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	105	+	chr1	91801564	91801564	+	0.000548834816097832	0.00512198413504262	50.2796983029541	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	108	+	chr1	91801567	91801567	-	0.000564491157599195	0.00523121805632819	47.9117993903389	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	123	+	chr1	91801582	91801582	+	2.2484238344824e-35	1.38424918112489e-33	62.1228482500159	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	150	+	chr1	91801609	91801609	-	0.00133579342229616	0.00985735806576633	80.3264255722606	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	152	+	chr1	91801611	91801611	-	0.00024734695854629	0.00278054296567564	68.070667289678	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	154	+	chr1	91801613	91801613	-	9.75706827178639e-86	2.00135200552059e-83	85.2073732718894	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	200	+	chr1	91801659	91801659	+	1.85859930407304e-61	2.22061493497564e-59	75.8394407486752	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	250	+	chr1	91801709	91801709	-	0.00130121606707797	0.00966781445137581	54.2647335718321	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	267	+	chr1	91801726	91801726	+	0.00113933321687619	0.00878345080460777	65.3064464909495	16
NM_007855	Twist2	twist basic helix-loop-helix transcription factor 2	283	+	chr1	91801742	91801742	+	1.67658136547602e-10	4.05697586195298e-09	30.3482587064677	16
NM_001294149	Kif1a	kinesin family member 1A	187	-	chr1	93101688	93101688	+	0.000532176255463246	0.00500635389392912	62.4891774891775	9
NM_001294149	Kif1a	kinesin family member 1A	56	-	chr1	93101819	93101819	+	5.09128582553225e-30	2.67051671515452e-28	38.8310450038139	9
NM_001294149	Kif1a	kinesin family member 1A	9	-	chr1	93101866	93101866	-	1.61821650354382e-25	7.34248892048137e-24	37.5383888495157	9
NM_001110315	Kif1a	kinesin family member 1A	0	-	chr1	93101875	93101875	-	0.00125980749614762	0.00944366853963754	62.4930740613704	9
NM_001110315	Kif1a	kinesin family member 1A	-4	-	chr1	93101877	93101877	-	0.000379833070493256	0.00386788939961199	72.070460058054	9
NM_001110315	Kif1a	kinesin family member 1A	-9	-	chr1	93101882	93101882	-	0.000891356453564533	0.00733262117721603	64.6032786885246	9
NM_001110315	Kif1a	kinesin family member 1A	-16	-	chr1	93101889	93101889	-	0.001228490894935	0.0092752630560924	58.2666666666667	9
NM_001110315	Kif1a	kinesin family member 1A	-18	-	chr1	93101891	93101891	-	0.0006372038199617	0.00572272675040615	64.8296154916697	9
NM_001110315	Kif1a	kinesin family member 1A	-29	-	chr1	93101902	93101902	-	0.000702759057379175	0.00615774531941445	56.0524590163934	9
NM_009399	Tnfrsf11a	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	6	+	chr1	105780727	105780727	-	0.00128634001810518	0.00958357351520225	76.7777777777778	7
