RefSeq_id	gene_symbol	gene_name	distance_to_TSS	TSS_strand	chr	start	end	CpG_strand	pvalue	qvalue	difference_of_methylation	number_of_CpGs
NM_001037914	Mcidas	multiciliate differentiation and DNA synthesis associated cell cycle protein	87	+	chr13	112993953	112993953	+	1.10378104090777e-09	8.58148005912639e-08	27.1891010712622	3
NM_001037914	Mcidas	multiciliate differentiation and DNA synthesis associated cell cycle protein	136	+	chr13	112994002	112994002	+	2.20609401547547e-19	5.69035616341783e-17	41.2	3
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	479	-	chr15	31367281	31367281	+	5.83726758664049e-25	2.53034484454965e-22	26.7323501530715	12
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	472	-	chr15	31367288	31367288	+	3.8133945928854e-46	9.5396847138289e-43	37.9541601893587	12
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	353	-	chr15	31367407	31367407	+	4.77216386771384e-07	2.42374573484441e-05	30.2532327586207	12
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	352	-	chr15	31367408	31367408	-	6.07718115631063e-07	3.02199618154561e-05	31.4326443335709	12
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	345	-	chr15	31367415	31367415	-	2.81469263032623e-07	1.49372855799807e-05	31.5616911130285	12
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	252	-	chr15	31367508	31367508	+	0.000191038178023202	0.00543057062187007	49.6449657605429	12
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	251	-	chr15	31367509	31367509	-	0.00026034405822509	0.0070851934576386	44.7655907602671	12
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	127	-	chr15	31367633	31367633	-	1.36154566151404e-05	0.000516934994765216	25.3087449933244	12
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	108	-	chr15	31367652	31367652	-	1.82310905093095e-14	2.70445836823597e-12	50.926243567753	12
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	104	-	chr15	31367656	31367656	-	1.4049956215648e-11	1.42876939500217e-09	44.9494949494949	12
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	99	-	chr15	31367661	31367661	-	4.70138164863425e-07	2.3907482956181e-05	33.1718510963794	12
NM_001164441	Ankrd33b	ankyrin repeat domain 33B	91	-	chr15	31367669	31367669	-	4.14422863918984e-07	2.1298881134439e-05	33.3585922370969	12
NM_001135689	Ly6h	lymphocyte antigen 6 complex, locus H	35	-	chr15	75566614	75566614	+	1.50729400844543e-12	1.73474637794147e-10	39.7947114978457	4
NM_001135689	Ly6h	lymphocyte antigen 6 complex, locus H	34	-	chr15	75566615	75566615	-	4.70389363679656e-14	6.6184317015478e-12	44.4010647737356	4
NM_001135689	Ly6h	lymphocyte antigen 6 complex, locus H	32	-	chr15	75566617	75566617	+	1.46446065156053e-13	1.92377248002392e-11	41.183574879227	4
NM_001135688	Ly6h	lymphocyte antigen 6 complex, locus H	-92	-	chr15	75566947	75566947	+	3.95711862243786e-15	6.35628847217263e-13	29.7107800175285	4
NM_033474	Arvcf	armadillo repeat gene deleted in velocardiofacial syndrome	34	+	chr16	18348214	18348214	+	9.53195094090901e-06	0.000373429541544978	28.502024291498	7
NM_033474	Arvcf	armadillo repeat gene deleted in velocardiofacial syndrome	44	+	chr16	18348224	18348224	+	4.38741047728992e-05	0.00148593250807426	26.0085106382979	7
NM_033474	Arvcf	armadillo repeat gene deleted in velocardiofacial syndrome	51	+	chr16	18348231	18348231	+	7.53810459539055e-05	0.00240930350804839	25.4723404255319	7
NM_033474	Arvcf	armadillo repeat gene deleted in velocardiofacial syndrome	62	+	chr16	18348242	18348242	+	3.13278184905132e-05	0.00109722468791568	26.5460526315789	7
NM_033474	Arvcf	armadillo repeat gene deleted in velocardiofacial syndrome	159	+	chr16	18348339	18348339	+	6.95021765042213e-10	5.57374104319803e-08	36.5585743499854	7
NM_033474	Arvcf	armadillo repeat gene deleted in velocardiofacial syndrome	182	+	chr16	18348362	18348362	+	8.23527330518944e-09	5.58453188802767e-07	34.4809101197212	7
NM_033474	Arvcf	armadillo repeat gene deleted in velocardiofacial syndrome	201	+	chr16	18348381	18348381	+	7.28666787903527e-07	3.57178230242694e-05	29.2733156810827	7
NM_153550	Dirc2	disrupted in renal carcinoma 2 (human)	474	-	chr16	35768883	35768883	-	1.78892957426123e-13	2.32453314304664e-11	44.4907293963898	8
NM_153550	Dirc2	disrupted in renal carcinoma 2 (human)	349	-	chr16	35769008	35769008	+	5.07097640813807e-21	1.5394163701922e-18	32.5549450549451	8
NM_153550	Dirc2	disrupted in renal carcinoma 2 (human)	235	-	chr16	35769122	35769122	+	2.3844804085111e-07	1.28029828779031e-05	35.6960408684547	8
NM_153550	Dirc2	disrupted in renal carcinoma 2 (human)	231	-	chr16	35769126	35769126	-	6.113165776626e-08	3.6127317764729e-06	40.9523809523809	8
NM_153550	Dirc2	disrupted in renal carcinoma 2 (human)	220	-	chr16	35769137	35769137	-	2.24796764894194e-06	0.000100223817651701	38.4126984126984	8
NM_153550	Dirc2	disrupted in renal carcinoma 2 (human)	169	-	chr16	35769188	35769188	+	5.13639358119053e-15	8.14145038639036e-13	50.5154639175258	8
NM_153550	Dirc2	disrupted in renal carcinoma 2 (human)	157	-	chr16	35769200	35769200	+	1.66582732914741e-16	3.13568199931159e-14	54.639175257732	8
NM_153550	Dirc2	disrupted in renal carcinoma 2 (human)	-3	-	chr16	35769358	35769358	+	0.000270312233039268	0.00732000503996942	49.8524804177546	8
NM_011173	Pros1	protein S (alpha)	-10	+	chr16	62854297	62854297	-	1.70430098482796e-16	3.20391047506585e-14	55.167865707434	4
NM_011173	Pros1	protein S (alpha)	-6	+	chr16	62854301	62854301	-	2.62307275614179e-12	2.9317160840353e-10	42.1062271062271	4
NM_011173	Pros1	protein S (alpha)	0	+	chr16	62854307	62854307	-	3.93510725211376e-21	1.20263337328299e-18	53.1470588235294	4
NM_011173	Pros1	protein S (alpha)	18	+	chr16	62854323	62854323	-	3.49921553105922e-21	1.07551125610998e-18	50.8307727324457	4
NM_027937	Caskin1	CASK interacting protein 1	-422	+	chr17	24488361	24488361	+	4.17963050194265e-12	4.54889668019339e-10	30.2415895235945	6
NM_027937	Caskin1	CASK interacting protein 1	-410	+	chr17	24488373	24488373	+	6.60049986328076e-13	7.99190854711248e-11	32.2025521207764	6
NM_027937	Caskin1	CASK interacting protein 1	-397	+	chr17	24488386	24488386	+	3.62855302602727e-16	6.5584538713024e-14	33.7561824509984	6
NM_027937	Caskin1	CASK interacting protein 1	-375	+	chr17	24488408	24488408	+	6.52519392650715e-11	6.03282143925012e-09	35.494931425164	6
NM_027937	Caskin1	CASK interacting protein 1	-374	+	chr17	24488409	24488409	-	2.74232058102857e-14	3.97445722615971e-12	27.420099484705	6
NM_027937	Caskin1	CASK interacting protein 1	-295	+	chr17	24488488	24488488	+	1.43610447562297e-11	1.45920110276559e-09	25.9232465206008	6
NM_008199	H2-Bl	histocompatibility 2, blastocyst	467	-	chr17	36083783	36083783	-	1.25104238877245e-13	1.66598610062234e-11	27.6783639321404	3
NM_008199	H2-Bl	histocompatibility 2, blastocyst	433	-	chr17	36083817	36083817	+	5.95904243117324e-16	1.0508818298068e-13	28.3011415254572	3
NM_008199	H2-Bl	histocompatibility 2, blastocyst	424	-	chr17	36083826	36083826	+	9.38425837087956e-20	2.51527488784408e-17	30.8086951922568	3
NM_001290823	Bscl2	Berardinelli-Seip congenital lipodystrophy 2 (seipin)	27	+	chr19	8840528	8840528	+	3.65092334862023e-17	7.42802609880055e-15	47.5	5
NM_001290823	Bscl2	Berardinelli-Seip congenital lipodystrophy 2 (seipin)	58	+	chr19	8840559	8840559	+	5.81252508918079e-16	1.02665436295034e-13	48.2801320858558	5
NM_001290823	Bscl2	Berardinelli-Seip congenital lipodystrophy 2 (seipin)	59	+	chr19	8840560	8840560	-	3.19636444023856e-09	2.31198182641678e-07	36.0644257703081	5
NM_001290823	Bscl2	Berardinelli-Seip congenital lipodystrophy 2 (seipin)	67	+	chr19	8840568	8840568	-	2.20054003860779e-09	1.63301784419314e-07	40.7013574660633	5
NM_001290823	Bscl2	Berardinelli-Seip congenital lipodystrophy 2 (seipin)	80	+	chr19	8840581	8840581	+	1.21361774196424e-19	3.21394859707591e-17	43.0894308943089	5
NM_172840	Vwa2	von Willebrand factor A domain containing 2	-246	+	chr19	56874170	56874170	+	1.94279305578492e-12	2.20537741225655e-10	36.835426976272	3
NM_172840	Vwa2	von Willebrand factor A domain containing 2	-223	+	chr19	56874193	56874193	-	1.96262216789167e-08	1.25406246765052e-06	25.181761278829	3
NM_172840	Vwa2	von Willebrand factor A domain containing 2	-220	+	chr19	56874196	56874196	-	1.01222619975781e-08	6.76799435079797e-07	26.8354430379747	3
NM_008273	Hoxd11	homeobox D11	-459	+	chr2	74681864	74681864	+	2.95840668441674e-13	3.74752091472297e-11	55.683615819209	5
NM_008273	Hoxd11	homeobox D11	-458	+	chr2	74681865	74681865	-	2.73587167278916e-12	3.05067632887269e-10	25.5478927203065	5
NM_008273	Hoxd11	homeobox D11	-429	+	chr2	74681894	74681894	+	6.46238700971768e-07	3.1986193888597e-05	42.6289926289926	5
NM_008273	Hoxd11	homeobox D11	-177	+	chr2	74682146	74682146	-	4.31136970855946e-20	1.19300224650801e-17	26.9046688471534	5
NM_008273	Hoxd11	homeobox D11	-175	+	chr2	74682148	74682148	-	2.95548799813251e-18	6.78034479179771e-16	25.0915221579961	5
NM_007699	Chrm4	cholinergic receptor, muscarinic 4	-212	+	chr2	91921977	91921977	+	2.80435698430282e-13	3.5608804816614e-11	26.389167657367	4
NM_007699	Chrm4	cholinergic receptor, muscarinic 4	-211	+	chr2	91921978	91921978	-	9.74880014289466e-22	3.1810233787453e-19	38.4612815417244	4
NM_007699	Chrm4	cholinergic receptor, muscarinic 4	-85	+	chr2	91922104	91922104	+	5.46930787520255e-23	2.00439278054665e-20	26.651621071173	4
NM_007699	Chrm4	cholinergic receptor, muscarinic 4	-43	+	chr2	91922146	91922146	+	0.000334871372084772	0.00877187883886898	32.4018760228778	4
NM_011957	Creb3l1	cAMP responsive element binding protein 3-like 1	11	-	chr2	92024160	92024160	+	9.33320410694229e-23	3.3409880577133e-20	44.1722121395443	3
NM_011957	Creb3l1	cAMP responsive element binding protein 3-like 1	7	-	chr2	92024164	92024164	-	3.81405104079653e-25	1.67690156938485e-22	36.5536324031555	3
NM_011957	Creb3l1	cAMP responsive element binding protein 3-like 1	-124	-	chr2	92024293	92024293	-	3.30271433403151e-14	4.73967930692642e-12	26.5319312229867	3
NM_018766	Ntsr1	neurotensin receptor 1	-89	+	chr2	180499887	180499887	-	0.000285451214686484	0.00766550737727487	69.7463371965887	5
NM_018766	Ntsr1	neurotensin receptor 1	-87	+	chr2	180499889	180499889	-	1.66029804986086e-31	1.27259155658479e-28	49.8265772576084	5
NM_018766	Ntsr1	neurotensin receptor 1	-81	+	chr2	180499895	180499895	-	0.000331643360686001	0.00869799630226491	60.6370855084185	5
NM_018766	Ntsr1	neurotensin receptor 1	-64	+	chr2	180499912	180499912	-	2.50335105619622e-15	4.11218892089605e-13	25.6513439612031	5
NM_018766	Ntsr1	neurotensin receptor 1	-53	+	chr2	180499923	180499923	-	6.24926484513104e-20	1.70088150473994e-17	32.7207420839727	5
NM_080641	Bhlhe23	basic helix-loop-helix family, member e23	393	-	chr2	180776508	180776508	+	2.49569812025317e-12	2.79659713106478e-10	38.2271241830065	4
NM_080641	Bhlhe23	basic helix-loop-helix family, member e23	390	-	chr2	180776511	180776511	+	3.92688964531628e-12	4.29059925585905e-10	38.7132352941176	4
NM_080641	Bhlhe23	basic helix-loop-helix family, member e23	346	-	chr2	180776555	180776555	-	6.33682637945175e-25	2.73727035819603e-22	39.5325534206769	4
NM_080641	Bhlhe23	basic helix-loop-helix family, member e23	-47	-	chr2	180776946	180776946	-	9.74880658973692e-13	1.15131532577968e-10	25.3446356708622	4
NM_015730	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	60	-	chr2	181039118	181039118	+	0.000305899008413029	0.0081288696946432	76.7899784693678	5
NM_015730	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	58	-	chr2	181039120	181039120	+	0.000389706970067303	0.0099417928177955	65.9672857907208	5
NM_015730	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	5	-	chr2	181039173	181039173	-	2.97808926308133e-09	2.16389289065768e-07	32.0616883116883	5
NM_015730	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	-46	-	chr2	181039222	181039222	-	8.87976019824176e-09	5.99575384430104e-07	27.2720577404625	5
NM_015730	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	-74	-	chr2	181039250	181039250	-	3.43488364412444e-13	4.31139220489036e-11	33.773131458784	5
NM_001039347	Kcnd3	potassium voltage-gated channel, Shal-related family, member 3	-116	+	chr3	105452214	105452214	+	0.000169893460492455	0.00490445123991655	27.9909973939825	3
NM_001039347	Kcnd3	potassium voltage-gated channel, Shal-related family, member 3	135	+	chr3	105452463	105452463	+	5.19599816135256e-08	3.10838158279558e-06	37.0795870795871	3
NM_001039347	Kcnd3	potassium voltage-gated channel, Shal-related family, member 3	245	+	chr3	105452573	105452573	-	7.92318095492041e-05	0.002518019868676	26.8995799923635	3
NM_001277875	Tpm2	tropomyosin 2, beta	-22	-	chr4	43523575	43523575	+	0.000270247896645673	0.00731872209395556	26.2295081967213	4
NM_001277875	Tpm2	tropomyosin 2, beta	-35	-	chr4	43523588	43523588	+	5.23937390648766e-07	2.64067858733701e-05	35.2631578947368	4
NM_001277875	Tpm2	tropomyosin 2, beta	-181	-	chr4	43523734	43523734	-	3.5950784993107e-11	3.45020702008163e-09	46.125	4
NM_001277875	Tpm2	tropomyosin 2, beta	-395	-	chr4	43523948	43523948	-	3.42200295064109e-06	0.000147225969753138	26.6731152892812	4
NM_021436	Tmeff1	transmembrane protein with EGF-like and two follistatin-like domains 1	144	+	chr4	48585335	48585335	-	5.23468845183441e-06	0.000216424152379079	25.8064516129032	6
NM_021436	Tmeff1	transmembrane protein with EGF-like and two follistatin-like domains 1	327	+	chr4	48585518	48585518	-	1.4189931102175e-16	2.68746383300218e-14	29.3333333333333	6
