RefSeq_id	gene_symbol	gene_name	distance_to_TSS	TSS_strand	chr	start	end	CpG_strand	pvalue	qvalue	difference_of_methylation	number_of_CpGs
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	287	+	chr1	10993750	10993750	-	1.63041648454123e-28	1.32192811382591e-26	34.7328244274809	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	313	+	chr1	10993776	10993776	-	6.78834094834975e-24	4.51857196195202e-22	32.4924630416621	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	315	+	chr1	10993778	10993778	-	1.78047671824533e-30	1.55466636234345e-28	38.903743315508	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	320	+	chr1	10993783	10993783	-	1.22111635701635e-26	9.19778915732056e-25	32.3308270676692	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	322	+	chr1	10993785	10993785	+	0.000257189125363897	0.00344480238601205	70.9459459459459	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	323	+	chr1	10993786	10993786	-	5.94692006542931e-05	0.00101615272882873	77.2339502602661	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	338	+	chr1	10993801	10993801	+	8.70559111748278e-30	7.42139888780614e-28	50.2003853564547	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	344	+	chr1	10993807	10993807	+	6.24193885196e-23	3.97687337086518e-21	40.7081694052303	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	408	+	chr1	10993871	10993871	-	5.72507486032961e-05	0.000982632795025382	89.7849462365591	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	414	+	chr1	10993877	10993877	-	6.69245830410452e-05	0.0011268239003301	93.9890710382514	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	420	+	chr1	10993883	10993883	-	9.30581694097858e-05	0.00149784760218035	87.0178372352285	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	428	+	chr1	10993891	10993891	-	7.26256448656258e-78	2.61556966708634e-75	83.2432432432432	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	446	+	chr1	10993909	10993909	-	0.000143928166733895	0.00215845913501933	88.330774292608	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	457	+	chr1	10993920	10993920	-	0.000204263024936242	0.00287043328479911	41.7910447761194	26
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	469	+	chr1	10993932	10993932	-	3.77587653808445e-14	1.51787861980661e-12	50	26
NM_025303	Stau2	staufen double-stranded RNA binding protein 2	440	-	chr1	16518863	16518863	-	4.31488163951414e-15	1.83338415394902e-13	43.0540701128936	3
NM_025303	Stau2	staufen double-stranded RNA binding protein 2	403	-	chr1	16518900	16518900	-	9.65147690667556e-08	2.4234523977926e-06	28.9009420496717	3
NM_025303	Stau2	staufen double-stranded RNA binding protein 2	392	-	chr1	16518911	16518911	-	4.96061452538076e-12	1.74610496825145e-10	32.3886639676113	3
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	111	+	chr1	23762035	23762035	+	0.000820492839833182	0.00829445986841551	34.1444338228904	3
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	395	+	chr1	23762319	23762319	-	0.000712184359123246	0.00748435937426468	40.2045107033639	3
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	410	+	chr1	23762334	23762334	-	0.000729715137821847	0.00761618522016599	56.596095036462	3
NM_030266	Inpp4a	inositol polyphosphate-4-phosphatase, type I	276	+	chr1	37300112	37300112	-	2.31520108102393e-14	9.42930139855969e-13	33.0708661417323	4
NM_030266	Inpp4a	inositol polyphosphate-4-phosphatase, type I	278	+	chr1	37300114	37300114	-	6.36893795979812e-14	2.52709536139321e-12	32.03125	4
NM_030266	Inpp4a	inositol polyphosphate-4-phosphatase, type I	304	+	chr1	37300140	37300140	-	3.48183061997061e-14	1.4029243626217e-12	33.0708661417323	4
NM_030266	Inpp4a	inositol polyphosphate-4-phosphatase, type I	315	+	chr1	37300151	37300151	-	7.78070148942156e-14	3.07087522815565e-12	32.2834645669291	4
NM_173870	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A	345	-	chr1	37540672	37540672	-	9.23348682540387e-15	3.84893288641685e-13	25.9887005649718	3
NM_173870	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A	227	-	chr1	37540790	37540790	-	5.41135632627266e-10	1.64761574083191e-08	26.8855690424318	3
NM_173870	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A	217	-	chr1	37540800	37540800	-	3.40943324069507e-13	1.29584749429982e-11	26.7080745341615	3
NM_010933	Nppc	natriuretic peptide type C	221	-	chr1	86670353	86670353	-	3.58683335145847e-13	1.36141760872893e-11	25.2900988739357	5
NM_010933	Nppc	natriuretic peptide type C	210	-	chr1	86670364	86670364	-	0.000825033309469885	0.00832964357101532	70.8034765704469	5
NM_010933	Nppc	natriuretic peptide type C	-91	-	chr1	86670663	86670663	+	1.79078003015291e-18	9.17712922468671e-17	51.3439781753992	5
NM_010933	Nppc	natriuretic peptide type C	-96	-	chr1	86670668	86670668	-	8.09281586210035e-05	0.00132812261994964	25.071128573364	5
NM_010933	Nppc	natriuretic peptide type C	-97	-	chr1	86670669	86670669	+	2.27830962964655e-12	8.20974158599629e-11	44.8853890534851	5
NM_001277925	Ecel1	endothelin converting enzyme-like 1	188	-	chr1	87155949	87155949	+	3.61472725184161e-41	4.64126214091594e-39	43.8719208658509	5
NM_001277925	Ecel1	endothelin converting enzyme-like 1	-5	-	chr1	87156140	87156140	-	1.14792064976883e-06	2.58534585378536e-05	28	5
NM_001277925	Ecel1	endothelin converting enzyme-like 1	-10	-	chr1	87156145	87156145	-	7.1859644232491e-27	5.46004894142321e-25	60.9183625948866	5
NM_001277925	Ecel1	endothelin converting enzyme-like 1	-13	-	chr1	87156148	87156148	-	0.000892852833834488	0.00881762349906609	57.5642201834862	5
NM_001277925	Ecel1	endothelin converting enzyme-like 1	-15	-	chr1	87156150	87156150	-	2.01990244555981e-33	1.97140555698704e-31	68.2283306581059	5
NM_001110315	Kif1a	kinesin family member 1A	0	-	chr1	93101875	93101875	-	0.000788336004228513	0.00805768749845801	58.3360152703947	3
NM_001110315	Kif1a	kinesin family member 1A	-4	-	chr1	93101877	93101877	-	0.000797720758496048	0.00812574091561203	59.1674389867161	3
NM_001110315	Kif1a	kinesin family member 1A	-29	-	chr1	93101902	93101902	-	1.23998712925715e-12	4.541359850751e-11	25.140379403794	3
NM_009911	Cxcr4	chemokine (C-X-C motif) receptor 4	-49	-	chr1	128592347	128592347	+	3.21288924932435e-13	1.2231104124762e-11	28.6678605868577	4
NM_009911	Cxcr4	chemokine (C-X-C motif) receptor 4	-52	-	chr1	128592350	128592350	+	6.40734911363871e-13	2.39380323868258e-11	28.3344883344883	4
NM_009911	Cxcr4	chemokine (C-X-C motif) receptor 4	-58	-	chr1	128592356	128592356	+	3.77129252429808e-13	1.42983222307399e-11	36.1551215917465	4
NM_009911	Cxcr4	chemokine (C-X-C motif) receptor 4	-175	-	chr1	128592473	128592473	-	9.46389832454872e-10	2.82726497292183e-08	31.8849449204406	4
NM_001177628	Slc45a3	solute carrier family 45, member 3	381	+	chr1	131963294	131963294	-	5.22607714190875e-09	1.47070867895269e-07	25.278293135436	3
NM_001177628	Slc45a3	solute carrier family 45, member 3	383	+	chr1	131963296	131963296	-	8.68307422878434e-12	3.00570944588498e-10	25.5102040816327	3
NM_001177628	Slc45a3	solute carrier family 45, member 3	402	+	chr1	131963315	131963315	-	3.91070368414371e-12	1.38704808395935e-10	26	3
NM_010732	Lrrn2	leucine rich repeat protein 2, neuronal	414	+	chr1	132880767	132880767	-	0.000515716355734814	0.00589039500846445	57.0795595230338	3
NM_010732	Lrrn2	leucine rich repeat protein 2, neuronal	444	+	chr1	132880797	132880797	+	2.87519508599185e-15	1.23524288829756e-13	31.2769010043042	3
NM_010732	Lrrn2	leucine rich repeat protein 2, neuronal	450	+	chr1	132880803	132880803	+	8.36341694996441e-21	4.81038103675658e-19	37.2541743970315	3
NM_009307	Syt2	synaptotagmin II	-319	+	chr1	134646362	134646362	+	6.68810153199241e-29	5.51369310370342e-27	60.9834888729361	7
NM_009307	Syt2	synaptotagmin II	-88	+	chr1	134646593	134646593	-	0.00102984868995476	0.0097679978246893	33.0854193261919	7
NM_009307	Syt2	synaptotagmin II	-86	+	chr1	134646595	134646595	+	5.56385638656169e-07	1.29674239318167e-05	37.3321123321123	7
NM_009307	Syt2	synaptotagmin II	-85	+	chr1	134646596	134646596	-	4.4301266142024e-17	2.10748133784742e-15	31.9780553387111	7
NM_009307	Syt2	synaptotagmin II	64	+	chr1	134646743	134646743	-	0.000842723321325306	0.00845595845186967	56.1192825668715	7
NM_009307	Syt2	synaptotagmin II	97	+	chr1	134646776	134646776	+	2.03785811818412e-07	4.96456816855345e-06	32.0945945945946	7
NM_009307	Syt2	synaptotagmin II	139	+	chr1	134646818	134646818	+	1.40462597681669e-20	8.00292808552266e-19	71.0113484646195	7
NM_001081227	Stum	mechanosensory transduction mediator	271	-	chr1	180483234	180483234	-	0.000684620203586727	0.00726877637773904	56.8318318318318	6
NM_001081227	Stum	mechanosensory transduction mediator	262	-	chr1	180483243	180483243	-	0.000463033472859912	0.00543446185057356	57.1967086292988	6
NM_001081227	Stum	mechanosensory transduction mediator	255	-	chr1	180483250	180483250	-	7.9003768827587e-23	5.00856942149305e-21	41.7531844952746	6
NM_001081227	Stum	mechanosensory transduction mediator	93	-	chr1	180483412	180483412	-	6.38042508500487e-07	1.47757364812646e-05	26.2957630604689	6
NM_001081227	Stum	mechanosensory transduction mediator	86	-	chr1	180483419	180483419	-	8.57130418284119e-12	2.96846707718984e-10	35.6954862481906	6
NM_001081227	Stum	mechanosensory transduction mediator	3	-	chr1	180483502	180483502	-	1.9318785294969e-12	6.99397891812601e-11	38.4634116644344	6
NM_013729	Mixl1	Mix1 homeobox-like 1 (Xenopus laevis)	-8	-	chr1	180697041	180697041	+	1.9565290972111e-14	7.99813098356346e-13	44.2586924103289	3
NM_013729	Mixl1	Mix1 homeobox-like 1 (Xenopus laevis)	-9	-	chr1	180697042	180697042	-	9.75823074194614e-11	3.1315874406285e-09	48.5705003248863	3
NM_013729	Mixl1	Mix1 homeobox-like 1 (Xenopus laevis)	-134	-	chr1	180697167	180697167	-	5.20203205137145e-09	1.46425862727351e-07	29.827505004121	3
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	-3	+	chr10	13090842	13090842	-	3.03461622964077e-22	1.87156812004413e-20	33.125	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	10	+	chr10	13090853	13090853	-	3.24210580475118e-19	1.72204865302581e-17	28.5714285714286	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	18	+	chr10	13090861	13090861	-	3.71805593305199e-23	2.39326443133727e-21	34.1463414634146	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	22	+	chr10	13090865	13090865	-	3.69137254598849e-20	2.0598882002701e-18	30.2469135802469	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	32	+	chr10	13090875	13090875	-	6.32063040608203e-21	3.65671316103006e-19	31.2883435582822	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	36	+	chr10	13090879	13090879	-	3.92879106607822e-21	2.2989350152106e-19	31.2883435582822	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	38	+	chr10	13090881	13090881	-	1.24678144182765e-20	7.12283203402408e-19	30.6748466257669	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	44	+	chr10	13090887	13090887	+	1.46216382133126e-34	1.49488853688553e-32	40.9698558322412	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	45	+	chr10	13090888	13090888	-	1.71711972750157e-23	1.12240603212379e-21	34.5454545454545	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	50	+	chr10	13090893	13090893	+	6.6776753587616e-34	6.65884809944612e-32	40.2727272727273	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	52	+	chr10	13090895	13090895	+	1.30724885073118e-28	1.06399452354049e-26	38.1651376146789	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	76	+	chr10	13090919	13090919	+	1.87321607471534e-29	1.57488192572561e-27	38.6073500967118	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	91	+	chr10	13090934	13090934	+	5.53187879317788e-33	5.31469032857188e-31	40.3371254162042	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	92	+	chr10	13090935	13090935	-	5.83548276841627e-22	3.55017960230603e-20	30.2405498281787	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	94	+	chr10	13090937	13090937	+	2.10988359661298e-30	1.83702791462439e-28	38.6519658830872	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	95	+	chr10	13090938	13090938	-	2.06548868386313e-22	1.28339792556478e-20	30.6620209059233	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	115	+	chr10	13090958	13090958	-	5.80544502289761e-20	3.20478454374357e-18	29.7565922920893	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	125	+	chr10	13090968	13090968	-	6.08325566698546e-19	3.19483399053201e-17	29.6064400715563	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	130	+	chr10	13090973	13090973	-	1.09656936213739e-22	6.90255567806666e-21	30.9278350515464	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	132	+	chr10	13090975	13090975	-	5.20721347483789e-23	3.32876422316525e-21	31.9587628865979	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	197	+	chr10	13091040	13091040	+	0.000726573495068939	0.00759411337226971	38.5707571187968	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	219	+	chr10	13091062	13091062	+	0.000389181821412392	0.00476360247824339	37.0884773662551	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	220	+	chr10	13091063	13091063	-	2.55426968442365e-31	2.3082804581797e-29	40.3409090909091	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	226	+	chr10	13091069	13091069	+	1.95478366540161e-32	1.84088794837445e-30	37.4407582938389	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	227	+	chr10	13091070	13091070	-	1.9362783879591e-29	1.6273750466193e-27	39.8944805194805	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	243	+	chr10	13091086	13091086	-	8.90725651996461e-14	3.50504891224834e-12	29.9444444444444	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	244	+	chr10	13091087	13091087	+	0.000357613119380733	0.00445983899778244	35.0961538461538	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	261	+	chr10	13091104	13091104	-	3.65212588520644e-29	3.0364732999555e-27	39.4412118780096	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	268	+	chr10	13091111	13091111	+	1.40888471595242e-49	2.37334726196754e-47	50.9269799967474	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	269	+	chr10	13091112	13091112	-	0.000482512866621775	0.00560505071457482	39.4480519480519	31
NR_131912	Hymai	hydatidiform mole associated and imprinted transcript	284	+	chr10	13091127	13091127	+	0.000768972476334108	0.00791491585282889	48.7993219700537	31
NM_001308327	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1	251	-	chr10	24711909	24711909	-	1.17218706338619e-06	2.63741205557553e-05	27.0089285714286	8
NM_001308327	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1	249	-	chr10	24711911	24711911	-	0.000115121715561508	0.00179482788926962	25.234521575985	8
NM_001308327	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1	210	-	chr10	24711950	24711950	-	4.60490523416294e-13	1.73610571469432e-11	44.578313253012	8
NM_001308327	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1	205	-	chr10	24711955	24711955	-	2.04575231366838e-08	5.46125487463082e-07	35.1101634683724	8
NM_001308327	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1	184	-	chr10	24711976	24711976	+	0.000833550037754167	0.008389248650107	56.8784508904269	8
NM_001308327	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1	181	-	chr10	24711979	24711979	+	1.6389233868562e-23	1.07254957518392e-21	45.3384370499507	8
NM_001308327	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1	168	-	chr10	24711992	24711992	+	5.2505142898037e-18	2.6297784134411e-16	41.901366607249	8
NM_001308327	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1	163	-	chr10	24711997	24711997	+	3.63648965242841e-18	1.83503097300019e-16	38.9937822262663	8
NM_027168	Hddc2	HD domain containing 2	112	+	chr10	31313515	31313515	+	5.23025613623684e-15	2.21077531220101e-13	31.0487757856179	12
NM_027168	Hddc2	HD domain containing 2	117	+	chr10	31313520	31313520	+	1.15243204737188e-18	5.95940238081487e-17	33.3333333333333	12
NM_027168	Hddc2	HD domain containing 2	118	+	chr10	31313521	31313521	-	1.08843558232638e-19	5.92224538661418e-18	39.6694214876033	12
NM_027168	Hddc2	HD domain containing 2	135	+	chr10	31313538	31313538	-	4.79864260308721e-20	2.6608505058255e-18	40.495867768595	12
NM_027168	Hddc2	HD domain containing 2	143	+	chr10	31313546	31313546	-	3.81916910841395e-18	1.92584484141078e-16	39.4005756476036	12
NM_027168	Hddc2	HD domain containing 2	155	+	chr10	31313558	31313558	-	1.1802230306897e-19	6.41094443852216e-18	39.344262295082	12
NM_027168	Hddc2	HD domain containing 2	164	+	chr10	31313567	31313567	-	2.82447296017386e-21	1.66427211203774e-19	43.0894308943089	12
NM_027168	Hddc2	HD domain containing 2	198	+	chr10	31313601	31313601	+	2.64420262340591e-31	2.38789413564748e-29	42.0362454359248	12
NM_027168	Hddc2	HD domain containing 2	206	+	chr10	31313609	31313609	+	2.58875822160953e-31	2.33863554672188e-29	40.174672489083	12
NM_027168	Hddc2	HD domain containing 2	212	+	chr10	31313615	31313615	+	2.13600083303325e-30	1.85927891003881e-28	39.3665158371041	12
NM_027168	Hddc2	HD domain containing 2	226	+	chr10	31313629	31313629	+	6.13971385194294e-31	5.45622787906223e-29	39.7321428571429	12
NM_027168	Hddc2	HD domain containing 2	228	+	chr10	31313631	31313631	+	3.00833072313978e-27	2.32034151604718e-25	38.9795918367347	12
NM_001025286	Nkain2	Na+/K+ transporting ATPase interacting 2	-130	-	chr10	32890044	32890044	-	0.000423818883779549	0.00507895994999473	66.4813471920071	5
NM_001025286	Nkain2	Na+/K+ transporting ATPase interacting 2	-138	-	chr10	32890052	32890052	-	8.84518789759321e-05	0.00143362499116397	87.0899470899471	5
NM_001025286	Nkain2	Na+/K+ transporting ATPase interacting 2	-158	-	chr10	32890072	32890072	-	0.000402082477055211	0.00488080183700104	76.096256684492	5
NM_001025286	Nkain2	Na+/K+ transporting ATPase interacting 2	-168	-	chr10	32890082	32890082	-	7.11748585769916e-05	0.00118930784124145	86.4112335633605	5
NM_001025286	Nkain2	Na+/K+ transporting ATPase interacting 2	-178	-	chr10	32890092	32890092	-	0.000947696054995798	0.00921039422863618	65.4167916541679	5
NM_001253355	Hs3st5	heparan sulfate (glucosamine) 3-O-sulfotransferase 5	210	+	chr10	36507015	36507015	-	3.83927745513911e-47	5.99535719283006e-45	87.8504672897196	3
NM_001253355	Hs3st5	heparan sulfate (glucosamine) 3-O-sulfotransferase 5	347	+	chr10	36507152	36507152	-	2.44677483239074e-38	2.86248599655099e-36	64.0919345741681	3
NM_001253355	Hs3st5	heparan sulfate (glucosamine) 3-O-sulfotransferase 5	368	+	chr10	36507173	36507173	-	0.000442429473335864	0.00524746036314609	47.7091214796133	3
NM_010349	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	383	-	chr10	49788372	49788372	+	1.07105570389624e-08	2.93717384191079e-07	25.0873628606258	9
NM_010349	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	225	-	chr10	49788530	49788530	-	4.73247425579101e-35	4.90714456259342e-33	60.6763044200731	9
NM_010349	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	223	-	chr10	49788532	49788532	-	1.62138438827741e-33	1.58821299917383e-31	58.7395129936566	9
NM_010349	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	201	-	chr10	49788554	49788554	-	0.000220109014780492	0.00304558723980184	73.2201063647281	9
NM_010349	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	191	-	chr10	49788564	49788564	+	7.29289809784002e-05	0.00121417529338201	94.3641806585969	9
NM_010349	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	190	-	chr10	49788565	49788565	-	0.00100324876389695	0.009590972802824	84.4844679444812	9
NM_010349	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	180	-	chr10	49788575	49788575	+	2.48132494267531e-05	0.000464481699568243	91.748409946411	9
NM_010349	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	144	-	chr10	49788611	49788611	+	3.58854450879646e-38	4.16702590947848e-36	45.2554744525547	9
NM_010349	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	72	-	chr10	49788683	49788683	-	1.27365141921397e-14	5.25973093450689e-13	31.5481704492821	9
NM_178675	Slc35f1	solute carrier family 35, member F1	-26	+	chr10	52690475	52690475	-	1.24336784413057e-08	3.39124652603033e-07	25.936170212766	7
NM_178675	Slc35f1	solute carrier family 35, member F1	27	+	chr10	52690526	52690526	-	5.37139434539772e-28	4.26170490344386e-26	43.0939226519337	7
NM_178675	Slc35f1	solute carrier family 35, member F1	40	+	chr10	52690539	52690539	-	1.20587454568453e-25	8.70182681270847e-24	39.5604395604396	7
NM_178675	Slc35f1	solute carrier family 35, member F1	55	+	chr10	52690554	52690554	-	0.00105979055763095	0.0099783712887489	36.3714559830615	7
NM_178675	Slc35f1	solute carrier family 35, member F1	273	+	chr10	52690772	52690772	+	1.99988699528698e-35	2.10274243799825e-33	48.6828154310415	7
NM_178675	Slc35f1	solute carrier family 35, member F1	348	+	chr10	52690847	52690847	+	8.92846798294667e-17	4.18117903222553e-15	62.6728110599078	7
NM_178675	Slc35f1	solute carrier family 35, member F1	363	+	chr10	52690862	52690862	+	1.19524676258234e-09	3.5433198004092e-08	40.6141768644655	7
NM_183152	Plk5	polo like kinase 5	-93	+	chr10	80356366	80356366	-	3.68802130748595e-16	1.66758104489154e-14	27.9104942390676	5
NM_183152	Plk5	polo like kinase 5	-68	+	chr10	80356391	80356391	+	3.77890119858655e-11	1.24927482222632e-09	39.3476044852192	5
NM_183152	Plk5	polo like kinase 5	74	+	chr10	80356531	80356531	-	7.11541095880941e-37	7.88931934751288e-35	40.7807807807808	5
NM_183152	Plk5	polo like kinase 5	102	+	chr10	80356559	80356559	-	0.000344172562622305	0.00432865636219834	49.9613836835901	5
NM_183152	Plk5	polo like kinase 5	127	+	chr10	80356584	80356584	+	1.77025457846102e-62	4.35750722672571e-60	98.75	5
NM_010195	Lgr5	leucine rich repeat containing G protein coupled receptor 5	351	-	chr10	115587430	115587430	+	0.000680555547981979	0.00723588499730817	75.7983973986761	22
NM_010195	Lgr5	leucine rich repeat containing G protein coupled receptor 5	348	-	chr10	115587433	115587433	+	9.82689136813312e-54	1.87231867668265e-51	70.856269994524	22
NM_010195	Lgr5	leucine rich repeat containing G protein coupled receptor 5	329	-	chr10	115587452	115587452	+	1.04542761459733e-21	6.28377151140818e-20	34.6843615494979	22
NM_010195	Lgr5	leucine rich repeat containing G protein coupled receptor 5	303	-	chr10	115587478	115587478	+	1.01269232234366e-25	7.3403495400811e-24	40.4279797514956	22
NM_010195	Lgr5	leucine rich repeat containing G protein coupled receptor 5	240	-	chr10	115587541	115587541	-	1.39047665460217e-23	9.12944485215651e-22	36.3636363636364	22
NM_010195	Lgr5	leucine rich repeat containing G protein coupled receptor 5	175	-	chr10	115587606	115587606	+	5.84504247468965e-14	2.32465599401464e-12	42.6666666666667	22
NM_010195	Lgr5	leucine rich repeat containing G protein coupled receptor 5	174	-	chr10	115587607	115587607	-	5.38794497207762e-27	4.11188192624232e-25	58.5585585585586	22
NM_010195	Lgr5	leucine rich repeat containing G protein coupled receptor 5	148	-	chr10	115587633	115587633	-	4.99504115500147e-17	2.36857165722363e-15	39.1304347826087	22
NM_010195	Lgr5	leucine rich repeat containing G protein coupled receptor 5	143	-	chr10	115587638	115587638	-	5.95892748000741e-21	3.45154687851264e-19	50	22
NM_010195	Lgr5	leucine rich repeat containing G protein coupled receptor 5	124	-	chr10	115587657	115587657	-	4.24191685511348e-13	1.60312505970391e-11	32.1428571428571	22
NM_010195	Lgr5	leucine rich repeat containing G protein coupled receptor 5	104	-	chr10	115587677	115587677	+	4.27864348674347e-08	1.11172454163362e-06	32.3949579831933	22
