RefSeq_id	gene_symbol	gene_name	distance_to_TSS	TSS_strand	chr	start	end	CpG_strand	pvalue	qvalue	difference_of_methylation	number_of_CpGs
NM_026604	Fam135a	family with sequence similarity 135, member A	-112	-	chr1	24100452	24100452	-	3.64280922360174e-14	1.52646113445891e-12	-35.4765453126109	4
NM_026604	Fam135a	family with sequence similarity 135, member A	-179	-	chr1	24100519	24100519	+	4.80178282136995e-29	3.97736088168417e-27	-27.027027027027	4
NM_026604	Fam135a	family with sequence similarity 135, member A	-204	-	chr1	24100544	24100544	-	0.00021415174819098	0.00344940879783583	-46.2962962962963	4
NM_026604	Fam135a	family with sequence similarity 135, member A	-206	-	chr1	24100546	24100546	-	0.000347926694957718	0.005049560797191	-43.9252336448598	4
NM_011206	Ptpn18	protein tyrosine phosphatase, non-receptor type 18	415	+	chr1	34460159	34460159	-	6.98499087751799e-57	1.42237772446555e-54	-70.6804891015417	6
NM_011206	Ptpn18	protein tyrosine phosphatase, non-receptor type 18	428	+	chr1	34460172	34460172	+	0.000278569046528371	0.00424941340657653	-68.4029484029484	6
NM_011206	Ptpn18	protein tyrosine phosphatase, non-receptor type 18	463	+	chr1	34460207	34460207	+	0.000798664679450525	0.00938432576615515	-74.4474719951559	6
NM_011206	Ptpn18	protein tyrosine phosphatase, non-receptor type 18	464	+	chr1	34460208	34460208	-	3.97975315442833e-78	1.41004375083245e-75	-74.3719388736186	6
NM_011206	Ptpn18	protein tyrosine phosphatase, non-receptor type 18	466	+	chr1	34460210	34460210	+	1.58072353976053e-23	1.04188183910856e-21	-54.6933667083855	6
NM_011206	Ptpn18	protein tyrosine phosphatase, non-receptor type 18	490	+	chr1	34460234	34460234	-	2.82218988747346e-11	9.97988138093998e-10	-26.81685892125	6
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-114	-	chr1	36369294	36369294	+	0.000779403477224867	0.00921820954791665	-51.4971798274718	3
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-116	-	chr1	36369296	36369296	+	0.000801482444516481	0.0094082657787129	-41.0440416632494	3
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-118	-	chr1	36369298	36369298	+	2.29630154035489e-16	1.08389868399599e-14	-37.2221300597213	3
NM_001290814	Aff3	AF4/FMR2 family, member 3	-476	-	chr1	38627719	38627719	-	7.5812210346077e-18	3.85413179154105e-16	-27.6384125428711	3
NM_001290814	Aff3	AF4/FMR2 family, member 3	-488	-	chr1	38627731	38627731	+	7.66016033900712e-21	4.50166134209203e-19	-44.9417249417249	3
NM_001290814	Aff3	AF4/FMR2 family, member 3	-493	-	chr1	38627736	38627736	+	1.69665439804629e-23	1.11656288062928e-21	-47.7455877455877	3
NM_145142	Chst10	carbohydrate sulfotransferase 10	216	-	chr1	38897945	38897945	-	1.64775694582145e-09	5.18232780383756e-08	-33.5900430688371	5
NM_145142	Chst10	carbohydrate sulfotransferase 10	163	-	chr1	38897998	38897998	+	2.42776524949091e-18	1.26609581273848e-16	-42.1266968325792	5
NM_145142	Chst10	carbohydrate sulfotransferase 10	158	-	chr1	38898003	38898003	+	0.000254718727408413	0.00395725845656739	-55.6643625192012	5
NM_145142	Chst10	carbohydrate sulfotransferase 10	56	-	chr1	38898105	38898105	+	1.32216805025673e-11	4.76793747768776e-10	-40.387804566909	5
NM_145142	Chst10	carbohydrate sulfotransferase 10	55	-	chr1	38898106	38898106	-	3.78642268773597e-10	1.24141593474452e-08	-35.1885369532428	5
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	491	-	chr1	39650692	39650692	+	1.39780817883187e-17	7.02306766081008e-16	-41.9445771619685	11
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	475	-	chr1	39650708	39650708	-	3.14633929257258e-14	1.32212676048344e-12	-28.0788177339901	11
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	423	-	chr1	39650760	39650760	+	0.000403627726330042	0.00565558993684362	-41.6170856264564	11
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	344	-	chr1	39650839	39650839	-	6.59518559231001e-24	4.41545029124301e-22	-32.1588010204082	11
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	338	-	chr1	39650845	39650845	-	8.31808645282281e-31	7.38159454411244e-29	-37.4558866675049	11
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	255	-	chr1	39650928	39650928	+	1.73959437908955e-33	1.69759416253515e-31	-43.4065060049312	11
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	228	-	chr1	39650955	39650955	+	1.5518474806599e-27	1.21226564286686e-25	-40.8635425876805	11
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	226	-	chr1	39650957	39650957	+	2.96645412733763e-36	3.19896242814385e-34	-48.7999781814215	11
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	216	-	chr1	39650967	39650967	+	0.000352217754472509	0.00509575102486914	-44.1852770885029	11
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	170	-	chr1	39651013	39651013	-	0.00043230348253527	0.00595309986544817	-40.1507976979675	11
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	167	-	chr1	39651016	39651016	-	0.000618155472681609	0.00777653368621457	-42.0203611683432	11
NM_001252201	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4	-419	+	chr1	39900494	39900494	-	2.34835950179595e-20	1.34876455776221e-18	-38.4615384615385	6
NM_001252201	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4	-322	+	chr1	39900591	39900591	+	4.08759779171466e-115	3.40765546385145e-112	-81.6410697274565	6
NM_001252201	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4	-317	+	chr1	39900596	39900596	+	0.000161272687586617	0.00274579539609765	-86.0808165548098	6
NM_001252201	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4	-312	+	chr1	39900601	39900601	+	8.50188301369279e-96	4.48298885283077e-93	-77.3033707865169	6
NM_001252201	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4	-290	+	chr1	39900623	39900623	+	6.86567656897642e-05	0.00133423491698635	-79.1344507886906	6
NM_001252201	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4	-289	+	chr1	39900624	39900624	-	4.71711629292223e-101	2.80807068090179e-98	-75.0710072099629	6
NM_001123382	Il1r1	interleukin 1 receptor, type I	-155	+	chr1	40266431	40266431	+	0.000241322249933627	0.00379303236844815	-76.4992148138455	7
NM_001123382	Il1r1	interleukin 1 receptor, type I	-124	+	chr1	40266462	40266462	+	0.000520811874776267	0.00684552384777415	-71.7924528301887	7
NM_001123382	Il1r1	interleukin 1 receptor, type I	226	+	chr1	40266810	40266810	+	0.00032804759277822	0.00482751105261005	-69.6003428693882	7
NM_001123382	Il1r1	interleukin 1 receptor, type I	235	+	chr1	40266819	40266819	+	0.00011738633032357	0.00211373332539604	-80.3344407530454	7
NM_001123382	Il1r1	interleukin 1 receptor, type I	236	+	chr1	40266820	40266820	-	0.000172245789730646	0.00289500314228162	-74.5762711864407	7
NM_001123382	Il1r1	interleukin 1 receptor, type I	246	+	chr1	40266830	40266830	+	7.54223584320417e-05	0.00144816567761536	-96.0631298227206	7
NM_001123382	Il1r1	interleukin 1 receptor, type I	247	+	chr1	40266831	40266831	-	0.000114055645954597	0.0020627710440175	-95.0577574877222	7
NM_172499	Mfsd9	major facilitator superfamily domain containing 9	138	-	chr1	40790520	40790520	-	1.73404584805653e-35	1.81003523385881e-33	-34.9206349206349	5
NM_172499	Mfsd9	major facilitator superfamily domain containing 9	97	-	chr1	40790561	40790561	-	9.20810161796559e-05	0.00172070417966168	-77.8266048548065	5
NM_172499	Mfsd9	major facilitator superfamily domain containing 9	89	-	chr1	40790569	40790569	+	2.08078119414549e-18	1.08957275252192e-16	-45.9016393442623	5
NM_172499	Mfsd9	major facilitator superfamily domain containing 9	71	-	chr1	40790587	40790587	+	8.86376125365622e-14	3.63576174464297e-12	-34.4262295081967	5
NM_172499	Mfsd9	major facilitator superfamily domain containing 9	70	-	chr1	40790588	40790588	-	5.08576379651154e-14	2.11421905944641e-12	-39.5833333333333	5
NM_010212	Fhl2	four and a half LIM domains 2	358	-	chr1	43163604	43163604	+	0.000201480338198423	0.00328845131590197	-62.1052235435797	34
NM_010212	Fhl2	four and a half LIM domains 2	274	-	chr1	43163688	43163688	-	0.000565235052588152	0.00727830889996359	-67.535757489504	34
NM_010212	Fhl2	four and a half LIM domains 2	233	-	chr1	43163729	43163729	+	0.000234813467927603	0.0037127570037226	-76.6969879001116	34
NM_010212	Fhl2	four and a half LIM domains 2	232	-	chr1	43163730	43163730	-	0.000419430601907432	0.00581998132737572	-71.8523663980735	34
NM_010212	Fhl2	four and a half LIM domains 2	217	-	chr1	43163745	43163745	+	1.29951942815715e-40	1.62856004276592e-38	-77.0021261516655	34
NM_010212	Fhl2	four and a half LIM domains 2	210	-	chr1	43163752	43163752	+	3.60463583393511e-32	3.36088963735916e-30	-69.4117647058823	34
NM_010212	Fhl2	four and a half LIM domains 2	199	-	chr1	43163763	43163763	+	0.000191140519425902	0.00315268622446797	-78.8812360387193	34
NM_010212	Fhl2	four and a half LIM domains 2	117	-	chr1	43163845	43163845	-	0.00061964755468335	0.00778972411820989	-61.4422406060002	34
NM_010212	Fhl2	four and a half LIM domains 2	113	-	chr1	43163849	43163849	-	5.42491971698064e-35	5.5676855915292e-33	-71.484375	34
NM_010212	Fhl2	four and a half LIM domains 2	97	-	chr1	43163865	43163865	-	0.000361720964271733	0.00520008556164128	-69.3121693121693	34
NM_010212	Fhl2	four and a half LIM domains 2	88	-	chr1	43163874	43163874	-	3.62712179896128e-37	4.03753514672701e-35	-71.9844357976654	34
NM_010212	Fhl2	four and a half LIM domains 2	57	-	chr1	43163905	43163905	+	7.04525241268856e-38	8.03281938772799e-36	-71.7704517704518	34
NM_010212	Fhl2	four and a half LIM domains 2	51	-	chr1	43163911	43163911	+	0.000218558252159988	0.00350675084916958	-73.0081716036772	34
NM_010212	Fhl2	four and a half LIM domains 2	45	-	chr1	43163917	43163917	+	0.00019985235245519	0.00326722724757226	-72.7777777777778	34
NM_010212	Fhl2	four and a half LIM domains 2	37	-	chr1	43163925	43163925	+	1.76053733394792e-35	1.8369755320601e-33	-70.6880997293529	34
NM_010212	Fhl2	four and a half LIM domains 2	33	-	chr1	43163929	43163929	+	9.14483158204265e-38	1.03827430589005e-35	-73.0791473892928	34
NM_010212	Fhl2	four and a half LIM domains 2	10	-	chr1	43163952	43163952	+	0.000241371127624181	0.00379351625434949	-74.3951447551874	34
NM_010212	Fhl2	four and a half LIM domains 2	3	-	chr1	43163959	43163959	-	0.000189581437306316	0.00313195861562166	-80.1190476190476	34
NM_010212	Fhl2	four and a half LIM domains 2	-9	-	chr1	43163969	43163969	-	9.6430756929582e-42	1.25318696656436e-39	-75.6363636363636	34
NM_010212	Fhl2	four and a half LIM domains 2	-12	-	chr1	43163972	43163972	-	0.000409250111396886	0.00571444716115345	-72.9090909090909	34
NM_010212	Fhl2	four and a half LIM domains 2	-44	-	chr1	43164004	43164004	+	0.000137047921201416	0.00240202234838114	-63.5769459298871	34
NM_010212	Fhl2	four and a half LIM domains 2	-45	-	chr1	43164005	43164005	-	0.000534295251991609	0.00697820382370113	-68.2990019112338	34
NM_010212	Fhl2	four and a half LIM domains 2	-48	-	chr1	43164008	43164008	+	0.000215158648689096	0.00346238248183546	-67.2469746974697	34
NM_010212	Fhl2	four and a half LIM domains 2	-51	-	chr1	43164011	43164011	+	0.000137071237525193	0.00240232676573732	-70.0227797085365	34
NM_010212	Fhl2	four and a half LIM domains 2	-62	-	chr1	43164022	43164022	+	9.13046567363375e-05	0.00170805351917554	-67.9158139277615	34
NM_010212	Fhl2	four and a half LIM domains 2	-63	-	chr1	43164023	43164023	-	0.000360830965307543	0.00519017875718923	-71.7916244511989	34
NM_010212	Fhl2	four and a half LIM domains 2	-82	-	chr1	43164042	43164042	+	0.00021451845202	0.00345448884586838	-66.7449925684762	34
NM_010212	Fhl2	four and a half LIM domains 2	-84	-	chr1	43164044	43164044	+	0.000135991240302719	0.00238681598673861	-67.3453761733261	34
NM_010212	Fhl2	four and a half LIM domains 2	-85	-	chr1	43164045	43164045	-	1.01399131651725e-49	1.68403831819153e-47	-71.9894064496027	34
NM_010212	Fhl2	four and a half LIM domains 2	-90	-	chr1	43164050	43164050	+	0.000569256763718013	0.00731656620937052	-64.837160262418	34
NM_010212	Fhl2	four and a half LIM domains 2	-91	-	chr1	43164051	43164051	-	0.000199319371774645	0.00325994693469351	-72.8228228228228	34
NM_010212	Fhl2	four and a half LIM domains 2	-94	-	chr1	43164054	43164054	+	0.000282768450633694	0.00429886090772262	-66.1370090297055	34
NM_010212	Fhl2	four and a half LIM domains 2	-102	-	chr1	43164062	43164062	-	0.000241386533615506	0.00379368457452542	-74.5476346195771	34
NM_010212	Fhl2	four and a half LIM domains 2	-113	-	chr1	43164073	43164073	-	1.02180570981726e-59	2.24179471258159e-57	-76.4306599832916	34
NM_016917	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	58	-	chr1	45925537	45925537	+	0.000447778012653808	0.00611211848721347	-45.5374509156299	9
NM_016917	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	27	-	chr1	45925568	45925568	-	6.60721927295794e-12	2.42554114765326e-10	-44.4444444444444	9
NM_016917	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	24	-	chr1	45925571	45925571	-	2.45249050825714e-17	1.21804846026461e-15	-50.3703703703704	9
NM_016917	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	21	-	chr1	45925574	45925574	-	9.63037145934872e-11	3.28375650170597e-09	-41.5629025332761	9
NM_016917	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	19	-	chr1	45925576	45925576	+	2.59734560434903e-36	2.80691876218088e-34	-47.4239023076232	9
NM_016917	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	16	-	chr1	45925579	45925579	+	2.06365266365161e-27	1.60246776987926e-25	-44.3573096002334	9
NM_016917	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	15	-	chr1	45925580	45925580	-	5.00595106992395e-13	1.96619664982121e-11	-44.5467047498149	9
NM_016917	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	9	-	chr1	45925586	45925586	-	4.16268846363471e-11	1.45551548712271e-09	-41.2404092071611	9
NM_016917	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	4	-	chr1	45925591	45925591	-	1.7285590638479e-15	7.78650514225469e-14	-48.2117163412127	9
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	337	-	chr1	52817352	52817352	+	1.93263668773898e-30	1.69017072639063e-28	-76.6666666666667	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	336	-	chr1	52817353	52817353	-	0.000863269487825286	0.00992190447406392	-80.1917584659323	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	325	-	chr1	52817364	52817364	+	1.60622267453668e-30	1.40897919042846e-28	-78.07962529274	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	324	-	chr1	52817365	52817365	-	1.30186239679324e-28	1.0616419201508e-26	-85.8823529411765	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	322	-	chr1	52817367	52817367	+	1.40165962908791e-31	1.28114966440092e-29	-78.0487804878049	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	321	-	chr1	52817368	52817368	-	0.000525156117627906	0.00688827820385744	-83.7564543889845	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	305	-	chr1	52817384	52817384	-	1.05209607764734e-29	8.95100360281563e-28	-87.0588235294118	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	302	-	chr1	52817387	52817387	+	0.000571967139658234	0.00734120105078208	-79.263868089114	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	301	-	chr1	52817388	52817388	-	1.63725860240289e-28	1.32857879368153e-26	-84.7058823529412	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	295	-	chr1	52817394	52817394	+	0.000303573067122653	0.00454534643229341	-80.0675036275314	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	271	-	chr1	52817418	52817418	+	8.43944983163121e-05	0.00159656788666115	-83.3675564681725	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	263	-	chr1	52817426	52817426	+	7.73584520698846e-05	0.00148065939250806	-81.8930041152263	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	261	-	chr1	52817428	52817428	+	7.07771968699013e-05	0.001370145474451	-82.135523613963	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	260	-	chr1	52817429	52817429	-	4.62315341942684e-69	1.29810476280209e-66	-73.1349093079378	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	259	-	chr1	52817430	52817430	+	0.000158198249760839	0.00270339182943038	-81.3905930470348	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	258	-	chr1	52817431	52817431	-	0.000156923123040685	0.00268472527955692	-75.5801104972376	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	252	-	chr1	52817437	52817437	+	0.000337651811549868	0.00493548923815442	-81.1893998951782	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	251	-	chr1	52817438	52817438	-	0.000155648967108325	0.00266704973495416	-75.675363657354	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	249	-	chr1	52817440	52817440	-	0.000199208597811519	0.00325901305938616	-73.5119047619048	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	235	-	chr1	52817454	52817454	-	0.000224848731647736	0.00358645318413454	-76.1616437336377	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	233	-	chr1	52817456	52817456	-	0.000727193368333715	0.0087602609409967	-66.6972716106059	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	221	-	chr1	52817468	52817468	-	0.0002506883990049	0.00390726355713712	-62.4455337690632	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	212	-	chr1	52817477	52817477	+	0.000627223911619643	0.00785843055156615	-77.9276315789474	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	211	-	chr1	52817478	52817478	-	0.000259892419765326	0.00402138982182167	-73.8107185869129	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	199	-	chr1	52817490	52817490	+	0.000710909107684762	0.00861780983182006	-76.2105263157895	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	0	-	chr1	52817688	52817688	+	6.89190711352808e-77	2.3680893570372e-74	-60.6042171469815	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	-11	-	chr1	52817698	52817698	+	1.7980874320566e-49	2.96796065910172e-47	-49.9204854572086	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	-16	-	chr1	52817703	52817703	+	4.50706168348812e-105	2.91502553196399e-102	-68.8160383041809	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	-22	-	chr1	52817709	52817709	+	2.80749727797222e-96	1.50194384707817e-93	-66.2368160843771	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	-30	-	chr1	52817717	52817717	+	0.000755273984128364	0.00900826516570817	-67.1678080373732	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	-31	-	chr1	52817718	52817718	-	0.000651592026377734	0.00808469239304771	-72.5532998617478	32
NM_008384	Inpp1	inositol polyphosphate-1-phosphatase	-81	-	chr1	52817768	52817768	-	0.000711061331914147	0.00861913776727889	-49.9778425822683	32
NM_144953	1700019D03Rik	RIKEN cDNA 1700019D03 gene	300	-	chr1	52952541	52952541	+	0.000459546113795401	0.00623563109775114	-88.1188118811881	9
NM_144953	1700019D03Rik	RIKEN cDNA 1700019D03 gene	262	-	chr1	52952579	52952579	+	5.69855698073697e-22	3.5207443999851e-20	-80.7966843195947	9
NM_144953	1700019D03Rik	RIKEN cDNA 1700019D03 gene	161	-	chr1	52952680	52952680	-	2.05576969333254e-20	1.18366304229139e-18	-51.9191919191919	9
NM_144953	1700019D03Rik	RIKEN cDNA 1700019D03 gene	92	-	chr1	52952749	52952749	-	0.000393569265568608	0.00554756075797906	-69.9585510902865	9
NM_144953	1700019D03Rik	RIKEN cDNA 1700019D03 gene	72	-	chr1	52952769	52952769	-	2.96842884029533e-08	8.53358702995202e-07	-28.6552464770287	9
NM_144953	1700019D03Rik	RIKEN cDNA 1700019D03 gene	47	-	chr1	52952794	52952794	+	0.000844906972092673	0.00976755672499215	-62.0186335403727	9
NM_144953	1700019D03Rik	RIKEN cDNA 1700019D03 gene	0	-	chr1	52952840	52952840	+	3.32108462199607e-06	8.00578372231448e-05	-25.7630090047016	9
NM_144953	1700019D03Rik	RIKEN cDNA 1700019D03 gene	-232	-	chr1	52953071	52953071	-	7.57535203872473e-20	4.24993010663829e-18	-69.4262890341322	9
NM_144953	1700019D03Rik	RIKEN cDNA 1700019D03 gene	-411	-	chr1	52953250	52953250	+	4.96212520549579e-07	1.29209731780863e-05	-31.25	9
NM_001163314	Pgap1	post-GPI attachment to proteins 1	11	-	chr1	54557674	54557674	+	0.00029404793331455	0.00443347211981727	-46.5045592705167	6
NM_001163314	Pgap1	post-GPI attachment to proteins 1	9	-	chr1	54557676	54557676	+	0.00043751707486466	0.00600655287448904	-53.9568345323741	6
NM_001163314	Pgap1	post-GPI attachment to proteins 1	7	-	chr1	54557678	54557678	+	0.00021064629821339	0.00340598476694528	-53.2374100719424	6
NM_001163314	Pgap1	post-GPI attachment to proteins 1	0	-	chr1	54557684	54557684	+	0.000722853182877285	0.00872150342555478	-56.4336372847011	6
NM_001163314	Pgap1	post-GPI attachment to proteins 1	-3	-	chr1	54557686	54557686	+	0.000642935834259182	0.00800500111120402	-56.4336372847011	6
NM_001163314	Pgap1	post-GPI attachment to proteins 1	-10	-	chr1	54557693	54557693	+	6.59305025429379e-45	9.48016619040859e-43	-49.6350364963504	6
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	6	+	chr1	56971473	56971473	+	3.78453410467443e-31	3.39991002896667e-29	-56.6860465116279	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	43	+	chr1	56971510	56971510	+	9.76472311577644e-31	8.64731271451206e-29	-54.4761548131704	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	46	+	chr1	56971513	56971513	+	0.000827117386736799	0.00962242407765347	-57.1385902031063	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	97	+	chr1	56971564	56971564	-	1.12286886804114e-27	8.81419719150957e-26	-53.2486874930186	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	99	+	chr1	56971566	56971566	-	3.91768768981491e-24	2.64634368211698e-22	-53.0374411108356	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	105	+	chr1	56971572	56971572	-	0.000859454197775004	0.00988977121718911	-52.6463963963964	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	120	+	chr1	56971587	56971587	-	7.33373106684898e-26	5.32185554342639e-24	-51.1001061195614	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	131	+	chr1	56971598	56971598	-	0.000600490580772263	0.0076112904107718	-55.6225868725869	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	140	+	chr1	56971607	56971607	-	7.49427809558719e-43	1.01118785797758e-40	-69.4917582417582	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	146	+	chr1	56971613	56971613	+	0.000854450352709326	0.00984786469385317	-72.9821280133001	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	162	+	chr1	56971629	56971629	+	0.000103593549399214	0.0019033002380091	-61.6865998269632	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	165	+	chr1	56971632	56971632	+	0.000257596460044069	0.00399305337144777	-54.2016806722689	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	169	+	chr1	56971636	56971636	+	0.000133164474672922	0.00234612348939155	-54.232226707307	16
NR_024325	9130024F11Rik	RIKEN cDNA 9130024F11 gene	201	+	chr1	56971668	56971668	-	0.000258441446216423	0.00400292554667046	-86.7985354527594	16
