RefSeq_id	gene_symbol	gene_name	distance_to_TSS	TSS_strand	chr	start	end	CpG_strand	pvalue	qvalue	difference_of_methylation	number_of_CpGs
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1	428	-	chr1	14309772	14309772	+	0.00149993599702394	0.00813016410140601	75.6818181818182	13
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1	427	-	chr1	14309773	14309773	-	0.00189324613306274	0.00976442259455718	77.948080640707	13
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1	420	-	chr1	14309780	14309780	+	7.2795329396768e-47	4.06469254794861e-45	85.3125	13
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1	419	-	chr1	14309781	14309781	-	0.00188956351360869	0.00974931010775393	76.3471822295352	13
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1	418	-	chr1	14309782	14309782	+	0.000150154225773348	0.0012791427938923	84.707540521494	13
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1	417	-	chr1	14309783	14309783	-	0.000198201604138611	0.00161098424789382	81.5934824634079	13
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1	408	-	chr1	14309792	14309792	+	0.00192759655650282	0.00990217021842484	78.4375	13
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1	407	-	chr1	14309793	14309793	-	0.00111327300313034	0.00642840292828597	63.6837713808928	13
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1	403	-	chr1	14309797	14309797	+	0.000294247456210937	0.00222326062322597	79.638231981982	13
NM_010164	Eya1	EYA transcriptional coactivator and phosphatase 1	402	-	chr1	14309798	14309798	-	2.00072685525085e-25	5.9179622637279e-24	64.7510904936647	13
NM_010827	Msc	musculin	403	-	chr1	14755564	14755564	-	6.94634666655398e-25	2.01519794063959e-23	59.6554552912223	5
NM_010827	Msc	musculin	401	-	chr1	14755566	14755566	-	4.69131910708754e-30	1.62385466413322e-28	62.6168224299065	5
NM_010827	Msc	musculin	304	-	chr1	14755663	14755663	-	7.46868271112259e-11	1.2082065951234e-09	27.6634382566586	5
NM_010827	Msc	musculin	284	-	chr1	14755683	14755683	+	7.04455128371159e-10	1.07953540380903e-08	32.9953411893669	5
NM_010827	Msc	musculin	165	-	chr1	14755802	14755802	+	4.90983478646067e-05	0.000489663837218617	25.7713248638838	5
NM_001033288	Sbspon	somatomedin B and thrombospondin, type 1 domain containing	164	-	chr1	15892559	15892559	-	0.000444328002771154	0.00310232500691428	43.9441828463308	3
NM_001033288	Sbspon	somatomedin B and thrombospondin, type 1 domain containing	-226	-	chr1	15892947	15892947	+	6.53053774751646e-28	2.11172997120824e-26	50.2129417747267	3
NM_001033288	Sbspon	somatomedin B and thrombospondin, type 1 domain containing	-227	-	chr1	15892948	15892948	-	0.0015933814409247	0.00852264728508185	45.5592105263158	3
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	275	+	chr1	16106155	16106155	+	0.00159528911938364	0.00853081224313924	30	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	276	+	chr1	16106156	16106156	-	0.000743514291329941	0.0046736423429472	30.1369863013699	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	286	+	chr1	16106166	16106166	-	0.00106029553613621	0.00618707133702935	40.2777777777778	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	306	+	chr1	16106186	16106186	-	0.00177972651247422	0.00929874979480537	48.4018264840183	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	315	+	chr1	16106195	16106195	+	2.6237367213983e-48	1.51995129528425e-46	39.9305555555556	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	319	+	chr1	16106199	16106199	+	0.000353027020451101	0.00257796811167383	66.0683118886228	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	346	+	chr1	16106226	16106226	+	7.39811650111575e-05	0.000700526837708925	53.1914893617021	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	347	+	chr1	16106227	16106227	-	0.000154457245535181	0.00130960633812807	38.8681455450619	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	366	+	chr1	16106246	16106246	-	0.000102246247314451	0.000924827576110558	56.5428824049514	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	379	+	chr1	16106259	16106259	-	1.5772578448883e-108	3.34260803647893e-106	62.9737609329446	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	390	+	chr1	16106270	16106270	+	0.000828072219451375	0.00508660009827799	42.2430083144369	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	391	+	chr1	16106271	16106271	-	2.9615262645644e-52	1.88931814068067e-50	37.3291805495195	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	403	+	chr1	16106283	16106283	+	8.38431601286958e-05	0.000780645835655796	56.0325476992144	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	407	+	chr1	16106287	16106287	+	0.000321558405498761	0.00238981286019272	42.7036242729082	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	410	+	chr1	16106290	16106290	+	0.00124510428751538	0.00702154533953935	46.535826268726	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	467	+	chr1	16106347	16106347	+	0.00122241210359389	0.00692015496331395	60.3053435114504	17
NM_133832	Rdh10	retinol dehydrogenase 10 (all-trans)	468	+	chr1	16106348	16106348	-	0.00128894330906273	0.00721921235002893	52.1784763465083	17
NM_020604	Jph1	junctophilin 1	268	-	chr1	17097622	17097622	+	0.00098830141753703	0.00585049522803099	67.7980495288188	14
NM_020604	Jph1	junctophilin 1	266	-	chr1	17097624	17097624	+	0.00145112238654687	0.00792080719555492	69.6578767901796	14
NM_020604	Jph1	junctophilin 1	244	-	chr1	17097646	17097646	-	4.45728250085111e-11	7.2963533797671e-10	31.7439433808184	14
NM_020604	Jph1	junctophilin 1	0	-	chr1	17097890	17097890	-	0.000857697431093538	0.00523045710098602	58.403420241099	14
NM_020604	Jph1	junctophilin 1	-8	-	chr1	17097896	17097896	-	5.90460803374484e-59	4.41655343737074e-57	70.3765690376569	14
NM_020604	Jph1	junctophilin 1	-15	-	chr1	17097903	17097903	-	0.00104512140188444	0.00611660073495556	38.6802966010887	14
NM_020604	Jph1	junctophilin 1	-21	-	chr1	17097909	17097909	+	3.71931869711544e-07	4.75998280444588e-06	30.3003644589669	14
NM_020604	Jph1	junctophilin 1	-26	-	chr1	17097914	17097914	+	0.00132690963808484	0.00738915347020408	53.4303534303534	14
NM_020604	Jph1	junctophilin 1	-32	-	chr1	17097920	17097920	+	8.27536327753404e-07	1.03230227934414e-05	35.3301565690946	14
NM_020604	Jph1	junctophilin 1	-54	-	chr1	17097942	17097942	+	1.13372783967639e-15	2.32139052882657e-14	53.4090909090909	14
NM_020604	Jph1	junctophilin 1	-56	-	chr1	17097944	17097944	+	1.30275356832692e-12	2.30878038081136e-11	48.9080459770115	14
NM_020604	Jph1	junctophilin 1	-118	-	chr1	17098006	17098006	+	0.000808822729747102	0.00499409584425761	76.6267942583732	14
NM_020604	Jph1	junctophilin 1	-120	-	chr1	17098008	17098008	+	1.9832570155622e-19	4.73448018638811e-18	68.8311688311688	14
NM_020604	Jph1	junctophilin 1	-126	-	chr1	17098014	17098014	+	0.00160780537142139	0.00858301459528869	79.2583732057416	14
NM_175642	Adgrb3	adhesion G protein-coupled receptor B3	125	-	chr1	25829583	25829583	-	4.527372438952e-19	1.06512098669766e-17	28.5633530865139	7
NM_175642	Adgrb3	adhesion G protein-coupled receptor B3	-248	-	chr1	25829954	25829954	+	7.75392957390638e-10	1.18499783038073e-08	30.1963993453355	7
NM_175642	Adgrb3	adhesion G protein-coupled receptor B3	-273	-	chr1	25829979	25829979	-	8.49681362914717e-06	9.70643314214645e-05	27.3500236183278	7
NM_175642	Adgrb3	adhesion G protein-coupled receptor B3	-301	-	chr1	25830007	25830007	+	2.46430887548608e-07	3.20012473627077e-06	30.6190741773564	7
NM_175642	Adgrb3	adhesion G protein-coupled receptor B3	-336	-	chr1	25830042	25830042	+	1.48097643876719e-28	4.89019244995849e-27	64.3741765480896	7
NM_175642	Adgrb3	adhesion G protein-coupled receptor B3	-338	-	chr1	25830044	25830044	+	1.10541293893416e-17	2.45900220590324e-16	50.4342431761787	7
NM_175642	Adgrb3	adhesion G protein-coupled receptor B3	-415	-	chr1	25830121	25830121	+	3.26913162295905e-16	6.84406286515631e-15	37.2549019607843	7
NM_133235	Khdrbs2	KH domain containing, RNA binding, signal transduction associated 2	-85	+	chr1	32172721	32172721	+	6.69953678699099e-05	0.000643116160394659	34.4406779661017	5
NM_133235	Khdrbs2	KH domain containing, RNA binding, signal transduction associated 2	-40	+	chr1	32172766	32172766	+	0.0010475275955634	0.00612757543743212	53.9199930504278	5
NM_133235	Khdrbs2	KH domain containing, RNA binding, signal transduction associated 2	213	+	chr1	32173017	32173017	-	3.12823894991722e-10	4.88806089645318e-09	36.4019407558733	5
NM_133235	Khdrbs2	KH domain containing, RNA binding, signal transduction associated 2	233	+	chr1	32173037	32173037	+	0.00140273931726496	0.00771371983014111	53.4948482316903	5
NM_133235	Khdrbs2	KH domain containing, RNA binding, signal transduction associated 2	241	+	chr1	32173045	32173045	+	2.35778089994656e-08	3.2832340680452e-07	30.0400534045394	5
NM_213727	Amer3	APC membrane recruitment 3	-156	+	chr1	34579537	34579537	-	7.14234482158521e-15	1.40934762710443e-13	27.3121275443077	10
NM_213727	Amer3	APC membrane recruitment 3	-148	+	chr1	34579545	34579545	-	8.88037047933442e-18	1.9832127070509e-16	28.5625364715036	10
NM_213727	Amer3	APC membrane recruitment 3	-88	+	chr1	34579605	34579605	+	8.10335464293803e-07	1.01175092542281e-05	28.735632183908	10
NM_213727	Amer3	APC membrane recruitment 3	-87	+	chr1	34579606	34579606	-	2.18440133939173e-08	3.04846859258928e-07	39.2857142857143	10
NM_213727	Amer3	APC membrane recruitment 3	-63	+	chr1	34579630	34579630	+	1.54611639880191e-13	2.86909318389022e-12	45.811818703385	10
NM_213727	Amer3	APC membrane recruitment 3	-58	+	chr1	34579635	34579635	-	2.77489100514576e-07	3.58993545327069e-06	44.822695035461	10
NM_213727	Amer3	APC membrane recruitment 3	-28	+	chr1	34579665	34579665	+	0.000975076736777385	0.00578728409471979	25.7836639998335	10
NM_213727	Amer3	APC membrane recruitment 3	-9	+	chr1	34579684	34579684	+	0.000664322611582207	0.00427555952147313	34.3533634481844	10
NM_213727	Amer3	APC membrane recruitment 3	103	+	chr1	34579794	34579794	+	1.68366282774406e-14	3.26639869916244e-13	30.5896985659936	10
NM_213727	Amer3	APC membrane recruitment 3	104	+	chr1	34579795	34579795	-	6.13377128279108e-12	1.05025167579391e-10	33.0808080808081	10
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-103	-	chr1	36369283	36369283	+	0.00103173632088536	0.00605390326345925	70.9282232481366	10
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-104	-	chr1	36369284	36369284	-	1.39061559076106e-48	8.11642543702371e-47	67.3141383755909	10
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-105	-	chr1	36369285	36369285	+	0.000298555709964075	0.00225019574564029	72.2053377601839	10
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-106	-	chr1	36369286	36369286	-	5.66728944667843e-63	4.6183724447529e-61	79.2096219931272	10
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-112	-	chr1	36369292	36369292	+	0.000434812581393363	0.00304918886644507	72.1738686541259	10
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-115	-	chr1	36369295	36369295	-	0.00040233862947158	0.00286678679398996	59.8928681605295	10
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-116	-	chr1	36369296	36369296	+	0.000613958108300938	0.00401421957087992	45.3125	10
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-117	-	chr1	36369297	36369297	-	4.16336261022667e-29	1.39844067909229e-27	40	10
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-118	-	chr1	36369298	36369298	+	0.000289842914446311	0.0021966659532382	43.2291666666667	10
NM_172652	Kansl3	KAT8 regulatory NSL complex subunit 3	-119	-	chr1	36369299	36369299	-	0.000668653202674029	0.00429800028241904	34.0782122905028	10
NM_001126047	Sema4c	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	0	-	chr1	36558381	36558381	+	6.78382870244058e-38	2.97680572575016e-36	27.1867612293144	4
NM_001126047	Sema4c	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	0	-	chr1	36558382	36558382	-	7.08619096338433e-32	2.59550399882562e-30	27.906976744186	4
NM_001126047	Sema4c	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	-15	-	chr1	36558395	36558395	+	0.00100918153825354	0.00594754745049567	27.7777777777778	4
NM_001126047	Sema4c	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	-44	-	chr1	36558424	36558424	-	0.00174013500298286	0.00913368589503723	40.5804781607321	4
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	118	-	chr1	37719694	37719694	-	2.63916765340269e-05	0.000280340946814777	26.4159596422839	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	93	-	chr1	37719719	37719719	-	2.87228576133842e-26	8.76375354193842e-25	72.8282828282828	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	82	-	chr1	37719730	37719730	-	2.7279847716556e-08	3.78118775030816e-07	31.67861945316	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	45	-	chr1	37719767	37719767	+	3.03904002442006e-32	1.1248995849463e-30	52.3146100545481	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	44	-	chr1	37719768	37719768	-	0.000230117116287411	0.00182095509738466	51.4946722500933	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	37	-	chr1	37719775	37719775	-	0.000386670391250974	0.00277549613701706	56.8017168320621	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	33	-	chr1	37719779	37719779	-	0.0014672516818553	0.00798871191983193	28.6424447260949	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	30	-	chr1	37719782	37719782	+	0.00129060182953391	0.00722662126792207	33.4581347855684	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	28	-	chr1	37719784	37719784	+	0.00180861103469634	0.0094179523433682	43.4061721295764	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	9	-	chr1	37719803	37719803	-	0.000994963859858975	0.00588210886495985	34.3182109719075	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	7	-	chr1	37719805	37719805	-	1.47284055267003e-34	5.84733918516211e-33	39.4920254842434	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	5	-	chr1	37719807	37719807	-	4.14815500686122e-35	1.67550431716962e-33	40.1879830119056	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	-113	-	chr1	37719923	37719923	-	1.57363761566842e-14	3.05719998347949e-13	36.5087365591398	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	-121	-	chr1	37719931	37719931	+	0.00172608520975329	0.00907566980542675	39.2058234163497	15
NM_028096	2010300C02Rik	RIKEN cDNA 2010300C02 gene	-147	-	chr1	37719957	37719957	+	3.95444446290085e-07	5.04960901971166e-06	28.3015741507871	15
NM_008719	Npas2	neuronal PAS domain protein 2	-276	+	chr1	39193996	39193996	+	0.000513542346445086	0.00348265130214432	57.373104753817	16
NM_008719	Npas2	neuronal PAS domain protein 2	-271	+	chr1	39194001	39194001	+	4.2010302693231e-48	2.42134476033295e-46	56.5469373590144	16
NM_008719	Npas2	neuronal PAS domain protein 2	-267	+	chr1	39194005	39194005	+	0.000483776247357313	0.00332073297238222	55.1704615820109	16
NM_008719	Npas2	neuronal PAS domain protein 2	-250	+	chr1	39194022	39194022	+	0.000488073939749428	0.00334381700098629	59.880701754386	16
NM_008719	Npas2	neuronal PAS domain protein 2	-248	+	chr1	39194024	39194024	+	5.52028305717136e-52	3.50202539815036e-50	60.4772927689594	16
NM_008719	Npas2	neuronal PAS domain protein 2	-238	+	chr1	39194034	39194034	+	0.000683927756021227	0.00437413228355238	63.4182705340201	16
NM_008719	Npas2	neuronal PAS domain protein 2	-234	+	chr1	39194038	39194038	+	9.30281760785461e-05	0.000853098552208281	74.6296296296296	16
NM_008719	Npas2	neuronal PAS domain protein 2	-228	+	chr1	39194044	39194044	+	0.00083743503116411	0.00513179966712213	57.6705587185178	16
NM_008719	Npas2	neuronal PAS domain protein 2	-144	+	chr1	39194128	39194128	-	5.24288500027743e-12	9.00989593156594e-11	25.4706533776301	16
NM_008719	Npas2	neuronal PAS domain protein 2	-105	+	chr1	39194167	39194167	-	3.02882666832133e-38	1.34143018097436e-36	60.062893081761	16
NM_008719	Npas2	neuronal PAS domain protein 2	-93	+	chr1	39194179	39194179	-	4.54361303351104e-08	6.20512011895634e-07	38.9175836514709	16
NM_008719	Npas2	neuronal PAS domain protein 2	-68	+	chr1	39194204	39194204	+	0.00145112280678483	0.00792080719555492	28.9533804526308	16
NM_008719	Npas2	neuronal PAS domain protein 2	-45	+	chr1	39194227	39194227	-	0.000982109003082969	0.00582046235423645	30.4364698899694	16
NM_008719	Npas2	neuronal PAS domain protein 2	-32	+	chr1	39194240	39194240	+	4.38892643954726e-19	1.03314221308552e-17	25.5364201016375	16
NM_008719	Npas2	neuronal PAS domain protein 2	-14	+	chr1	39194258	39194258	-	7.0202621480319e-21	1.76753320538254e-19	25.3379447533794	16
NM_008719	Npas2	neuronal PAS domain protein 2	59	+	chr1	39194329	39194329	-	1.7485735276734e-37	7.57478878785705e-36	41.7391304347826	16
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	467	-	chr1	39650716	39650716	+	0.000392492026486565	0.00280974661511418	43.2823686009282	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	440	-	chr1	39650743	39650743	+	0.000315446747348344	0.00235331891314085	47.8779482807616	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	425	-	chr1	39650758	39650758	+	0.000677026769097541	0.00434003932055564	46.9722407155469	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	423	-	chr1	39650760	39650760	+	0.000229475225228937	0.00181692693221292	50.0660113367296	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	353	-	chr1	39650830	39650830	-	7.01658446426785e-50	4.21931746952569e-48	40.0776006226545	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	344	-	chr1	39650839	39650839	-	1.32525224140911e-47	7.54763839121893e-46	38.4272240128132	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	338	-	chr1	39650845	39650845	-	1.1441651333116e-64	9.65532594849688e-63	41.870882740448	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	333	-	chr1	39650850	39650850	+	0.000290023657774397	0.00219773200951173	48.780487804878	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	332	-	chr1	39650851	39650851	-	9.98861944408365e-05	0.000906634054728636	47.2849913088957	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	330	-	chr1	39650853	39650853	+	0.00050314383217502	0.00342553189821612	43.1462450592885	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	285	-	chr1	39650898	39650898	-	0.000969762538370724	0.0057626433663769	37.036766407268	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	264	-	chr1	39650919	39650919	-	1.42140364130594e-34	5.6470752267929e-33	43.1212121212121	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	255	-	chr1	39650928	39650928	+	0.000887117380254843	0.00536974179378741	46.0411515300023	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	254	-	chr1	39650929	39650929	-	0.00144688530881159	0.00790305080398445	38.0036094039606	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	248	-	chr1	39650935	39650935	+	0.00121347218755637	0.00687988144574257	39.2249851101846	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	231	-	chr1	39650952	39650952	+	0.00115926755952846	0.00663675745242223	47.4556300169379	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	228	-	chr1	39650955	39650955	+	0.000354287931646749	0.00258521709303678	46.7279995209151	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	226	-	chr1	39650957	39650957	+	0.000389086395238008	0.00278966592496062	48.3364701596746	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	216	-	chr1	39650967	39650967	+	0.000636090236931048	0.00413046248357176	43.7239871844777	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	170	-	chr1	39651013	39651013	-	0.000318469733775665	0.00237146360450732	50.2945898778359	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	167	-	chr1	39651016	39651016	-	0.000129616891495759	0.00113070707738223	53.5813953488372	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	162	-	chr1	39651021	39651021	-	3.80097953011242e-52	2.41837514439765e-50	50.1867572156197	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	158	-	chr1	39651025	39651025	-	0.000260557182169977	0.00201603935503272	49.6099191975481	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	155	-	chr1	39651028	39651028	-	5.08171564419687e-50	3.06504679594049e-48	45.5420361586581	25
NM_170597	Creg2	cellular repressor of E1A-stimulated genes 2	140	-	chr1	39651043	39651043	-	0.000227636703143839	0.00180482726296942	49.2843722369584	25
NM_001123382	Il1r1	interleukin 1 receptor, type I	-155	+	chr1	40266431	40266431	+	8.94547827576159e-05	0.000825185942577619	53.832799922413	11
NM_001123382	Il1r1	interleukin 1 receptor, type I	-124	+	chr1	40266462	40266462	+	0.000656304267439471	0.0042349141864904	48.5440118824265	11
NM_001123382	Il1r1	interleukin 1 receptor, type I	-69	+	chr1	40266517	40266517	-	0.000106531421412961	0.000957163568322564	61.9871923153892	11
NM_001123382	Il1r1	interleukin 1 receptor, type I	226	+	chr1	40266810	40266810	+	5.72377384603937e-05	0.000560648803235904	78.4748117277181	11
NM_001123382	Il1r1	interleukin 1 receptor, type I	235	+	chr1	40266819	40266819	+	3.97915704978059e-104	7.61753391071079e-102	91.7562724014337	11
NM_001123382	Il1r1	interleukin 1 receptor, type I	236	+	chr1	40266820	40266820	-	0.000146145184092428	0.00125061613355267	82.0572097039245	11
NM_001123382	Il1r1	interleukin 1 receptor, type I	246	+	chr1	40266830	40266830	+	2.67605410814634e-112	6.15900721049463e-110	94.0656830080914	11
NM_001123382	Il1r1	interleukin 1 receptor, type I	247	+	chr1	40266831	40266831	-	3.46848095286906e-86	4.65336940256016e-84	90.1005393517306	11
NM_001123382	Il1r1	interleukin 1 receptor, type I	270	+	chr1	40266854	40266854	+	0.000143287967711835	0.00123044289525006	78.0633661089069	11
NM_001123382	Il1r1	interleukin 1 receptor, type I	271	+	chr1	40266855	40266855	-	0.000191061382868319	0.0015624920087785	67.7393785668992	11
NM_001123382	Il1r1	interleukin 1 receptor, type I	286	+	chr1	40266870	40266870	-	1.9847139286476e-70	1.89948101229719e-68	79.3334870257947	11
NM_001033289	Slc9a2	solute carrier family 9 (sodium/hydrogen exchanger), member 2	133	+	chr1	40681843	40681843	-	3.60802971413139e-07	4.62380477769665e-06	28.3484929552345	4
NM_001033289	Slc9a2	solute carrier family 9 (sodium/hydrogen exchanger), member 2	256	+	chr1	40681966	40681966	+	0.00190275407748251	0.00980264022313904	41.0411118976191	4
NM_001033289	Slc9a2	solute carrier family 9 (sodium/hydrogen exchanger), member 2	258	+	chr1	40681968	40681968	+	0.000495562498475125	0.00338452407657513	35.7375055285272	4
NM_001033289	Slc9a2	solute carrier family 9 (sodium/hydrogen exchanger), member 2	340	+	chr1	40682050	40682050	-	0.000326177115693695	0.00241737647744479	43.773353410295	4
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-492	+	chr1	42696654	42696654	+	0.000287324968323765	0.00218157958726079	59.7539639147075	27
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-472	+	chr1	42696674	42696674	+	7.98606961360897e-05	0.000748225686798624	70.6351976267341	27
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-470	+	chr1	42696676	42696676	+	6.87197026022895e-49	4.04121308179569e-47	50.4187889077533	27
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-384	+	chr1	42696762	42696762	-	8.27679077990945e-44	4.28494544416661e-42	52.9209979209979	27
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-341	+	chr1	42696805	42696805	-	0.000519513156123391	0.00351517064519141	67.510067114094	27
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-334	+	chr1	42696812	42696812	-	8.84868831045232e-21	2.22122342939276e-19	56.6809505259057	27
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-331	+	chr1	42696815	42696815	+	0.000917480504080046	0.00551466141303508	46.7143113987774	27
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-330	+	chr1	42696816	42696816	-	3.69376484073608e-27	1.16246183357467e-25	59.0196078431373	27
NM_008900	Pou3f3	POU domain, class 3, transcription factor 3	-323	+	chr1	42696823	42696823	+	0.000813439443762127	0.00501618558289007	64.6887725421757	27
