RefSeq_id	gene_symbol	gene_name	distance_to_TSS	TSS_strand	chr	start	end	CpG_strand	pvalue	qvalue	difference_of_methylation	number_of_CpGs
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	221	+	chr1	10993684	10993684	+	1.17026683938661e-62	9.46568603922254e-61	-66.0060490289717	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	232	+	chr1	10993695	10993695	+	0.000453079741551814	0.00315126366709442	-50.546511627907	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	241	+	chr1	10993704	10993704	+	4.7413295603366e-55	3.24206499074277e-53	-59.7508549096238	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	256	+	chr1	10993719	10993719	+	0.000499738460015007	0.00340730996534675	-58.4672070744289	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	265	+	chr1	10993728	10993728	+	0.00069611012245798	0.004434887805622	-29.0104947526237	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	275	+	chr1	10993738	10993738	-	1.23010725890115e-43	6.3368034295576e-42	-35.8747594235554	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	285	+	chr1	10993748	10993748	-	0.00177880872101552	0.0092946777906177	-26.8162918162918	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	287	+	chr1	10993750	10993750	-	0.000344316637764521	0.00252610912496111	-34.2426283490495	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	313	+	chr1	10993776	10993776	-	1.09288035662416e-35	4.48844610788703e-34	-32.4660907852758	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	315	+	chr1	10993778	10993778	-	7.77145238906638e-45	4.12303761079562e-43	-38.6458097181289	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	320	+	chr1	10993783	10993783	-	9.07542897908062e-41	4.32490970981984e-39	-32.3308270676692	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	322	+	chr1	10993785	10993785	+	5.4537509915055e-05	0.0005371562789937	-74.2957746478873	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	323	+	chr1	10993786	10993786	-	4.60870292137057e-117	1.16409087583882e-114	-77.700439216854	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	335	+	chr1	10993798	10993798	+	1.69465814342283e-52	1.08693531617738e-50	-55.8857096274558	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	338	+	chr1	10993801	10993801	+	0.000112926261863638	0.00100612549845668	-50.6289567850261	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	344	+	chr1	10993807	10993807	+	1.17154684901222e-39	5.41360918238376e-38	-40.4314430462494	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	369	+	chr1	10993832	10993832	+	0.000995050985165997	0.00588257685175081	-45.0568295114656	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	408	+	chr1	10993871	10993871	-	3.37655491091607e-05	0.0003508126771284	-89.7849462365591	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	414	+	chr1	10993877	10993877	-	0.000129955544612785	0.00113316151177961	-93.3736864228668	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	420	+	chr1	10993883	10993883	-	0.00021896373134474	0.00174898473252213	-86.2029874633236	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	428	+	chr1	10993891	10993891	-	3.0690353626391e-97	5.14566512239747e-95	-82.6316224481362	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	446	+	chr1	10993909	10993909	-	6.17706847555617e-05	0.000599336777134629	-86.5315134484143	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	456	+	chr1	10993919	10993919	+	6.8678082434798e-17	1.47962008461265e-15	-49.9419279907085	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	457	+	chr1	10993920	10993920	-	0.000293142762246674	0.00221643305333018	-40.1243781094527	35
NM_029525	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	469	+	chr1	10993932	10993932	-	1.95457249541922e-19	4.66766337746112e-18	-50	35
NM_008678	Ncoa2	nuclear receptor coactivator 2	-407	-	chr1	13374489	13374489	+	0.000355702084371627	0.00259387030136794	-31.0037301802753	7
NM_008678	Ncoa2	nuclear receptor coactivator 2	-437	-	chr1	13374519	13374519	+	7.21215149797948e-05	0.000685375797562611	-69.0526702296928	7
NM_008678	Ncoa2	nuclear receptor coactivator 2	-439	-	chr1	13374521	13374521	+	7.32968083399426e-05	0.000695042246518041	-70.0148809523809	7
NM_008678	Ncoa2	nuclear receptor coactivator 2	-445	-	chr1	13374527	13374527	+	6.81917803337995e-05	0.000652996914728832	-69.8181448745301	7
NM_008678	Ncoa2	nuclear receptor coactivator 2	-448	-	chr1	13374530	13374530	+	0.000134322101158598	0.00116519703316126	-51.5456989247312	7
NM_008678	Ncoa2	nuclear receptor coactivator 2	-457	-	chr1	13374539	13374539	+	0.000455945909230102	0.00316761882355891	-60.0084383099271	7
NM_008678	Ncoa2	nuclear receptor coactivator 2	-477	-	chr1	13374559	13374559	-	0.000337949233045865	0.00248804447456668	-78.9125898446557	7
NM_145381	Lactb2	lactamase, beta 2	157	-	chr1	13660353	13660353	-	0.00187351599349339	0.00968335628436206	-72.065404475043	34
NM_145381	Lactb2	lactamase, beta 2	111	-	chr1	13660399	13660399	+	5.48317860814612e-05	0.000539781152967191	-89.3704223157239	34
NM_145381	Lactb2	lactamase, beta 2	109	-	chr1	13660401	13660401	+	1.74330808083074e-125	5.21269997652744e-123	-93.5011801730921	34
NM_145381	Lactb2	lactamase, beta 2	100	-	chr1	13660410	13660410	+	2.85816115939001e-75	3.05223007836348e-73	-67.9466501240695	34
NM_145381	Lactb2	lactamase, beta 2	84	-	chr1	13660426	13660426	+	1.32176654610697e-104	2.56423260544917e-102	-85.1412269087699	34
NM_145381	Lactb2	lactamase, beta 2	83	-	chr1	13660427	13660427	-	0.000139163450702148	0.0012004823925111	-85.2637120389563	34
NM_145381	Lactb2	lactamase, beta 2	79	-	chr1	13660431	13660431	+	0.000197873545229024	0.00160865415056874	-87.7491961414791	34
NM_145381	Lactb2	lactamase, beta 2	78	-	chr1	13660432	13660432	-	1.39996781723712e-05	0.000155639464018484	-85.2918832467013	34
NM_145381	Lactb2	lactamase, beta 2	68	-	chr1	13660442	13660442	-	1.30258034440786e-05	0.000145449668850867	-86.4882549237715	34
NM_145381	Lactb2	lactamase, beta 2	44	-	chr1	13660466	13660466	-	5.69369178460571e-05	0.000558013063661251	-95.0052245204158	34
NM_145381	Lactb2	lactamase, beta 2	37	-	chr1	13660473	13660473	-	2.61864090555033e-05	0.00027834067450285	-92.2314665829442	34
NM_145381	Lactb2	lactamase, beta 2	35	-	chr1	13660475	13660475	+	1.31134671762079e-130	4.33530746948533e-128	-92.628961205059	34
NM_145381	Lactb2	lactamase, beta 2	34	-	chr1	13660476	13660476	-	9.30195560516263e-06	0.000105815147931057	-94.6983916924365	34
NM_145381	Lactb2	lactamase, beta 2	28	-	chr1	13660482	13660482	+	0.000152638168702654	0.00129684776669479	-61.5163723641351	34
NM_145381	Lactb2	lactamase, beta 2	9	-	chr1	13660501	13660501	+	2.43032508236641e-05	0.000260087213471993	-95.6039772144855	34
NM_145381	Lactb2	lactamase, beta 2	0	-	chr1	13660508	13660508	+	0.000199852230142838	0.00162227598315337	-90.7853782120883	34
NM_145381	Lactb2	lactamase, beta 2	-12	-	chr1	13660520	13660520	+	2.58985389909934e-05	0.000275498915892934	-86.9020889583629	34
NM_145381	Lactb2	lactamase, beta 2	-13	-	chr1	13660521	13660521	-	0.000219031400742514	0.00174940781466873	-83.3067072397616	34
NM_145381	Lactb2	lactamase, beta 2	-25	-	chr1	13660533	13660533	-	0.000123438256882376	0.00108486354354915	-92.1614358870354	34
NM_145381	Lactb2	lactamase, beta 2	-28	-	chr1	13660536	13660536	-	2.67549022869701e-05	0.00028394604981609	-94.7719060523938	34
NM_145381	Lactb2	lactamase, beta 2	-34	-	chr1	13660542	13660542	-	0.000433413487147316	0.00304114391986326	-83.0091235550142	34
NM_145381	Lactb2	lactamase, beta 2	-39	-	chr1	13660547	13660547	-	6.16278541333828e-05	0.000598129261680546	-86.4273271226236	34
NM_145381	Lactb2	lactamase, beta 2	-48	-	chr1	13660556	13660556	-	2.52471112515863e-05	0.000269314037726898	-94.7312818622935	34
NM_145381	Lactb2	lactamase, beta 2	-81	-	chr1	13660589	13660589	+	8.89258730064716e-05	0.000821076097210527	-94.7786131996658	34
NM_145381	Lactb2	lactamase, beta 2	-86	-	chr1	13660594	13660594	+	2.80135537092271e-169	2.07727697047329e-166	-94.4954128440367	34
NM_145381	Lactb2	lactamase, beta 2	-94	-	chr1	13660602	13660602	+	0.000112065326897891	0.000999428713677861	-93.8990440172287	34
NM_145381	Lactb2	lactamase, beta 2	-108	-	chr1	13660616	13660616	+	9.70637439221933e-05	0.000884690916826512	-91.5682461103253	34
NM_145381	Lactb2	lactamase, beta 2	-121	-	chr1	13660629	13660629	+	0.000189430664248674	0.00155163011896168	-60.8358658620961	34
NM_145381	Lactb2	lactamase, beta 2	-125	-	chr1	13660633	13660633	+	2.3337637210993e-170	1.76420017128648e-167	-93.4782608695652	34
NM_145381	Lactb2	lactamase, beta 2	-165	-	chr1	13660673	13660673	-	2.80611679883198e-58	2.06772868484103e-56	-92.1052631578947	34
NM_145381	Lactb2	lactamase, beta 2	-167	-	chr1	13660675	13660675	-	1.44077625745476e-70	1.38320436243425e-68	-96.6666666666667	34
NM_145381	Lactb2	lactamase, beta 2	-196	-	chr1	13660704	13660704	-	0.000928755341486189	0.00556707160202566	-57.7341137123746	34
NM_145381	Lactb2	lactamase, beta 2	-200	-	chr1	13660708	13660708	-	1.46100739512869e-66	1.28748480692349e-64	-94.3820224719101	34
NM_145381	Lactb2	lactamase, beta 2	-215	-	chr1	13660723	13660723	-	0.0002889736805013	0.00219139438347166	-79.1445114025759	34
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	493	-	chr1	21961450	21961450	-	1.72771196838088e-18	3.97068159027353e-17	-32.6382488479263	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	491	-	chr1	21961452	21961452	-	2.40175738599712e-24	6.83824572218516e-23	-38.6723792260581	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	460	-	chr1	21961483	21961483	+	8.0794695470423e-08	1.08472299769512e-06	-26.4438676184296	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	456	-	chr1	21961487	21961487	+	8.66640781720501e-09	1.24063005279046e-07	-32.0447858777378	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	436	-	chr1	21961507	21961507	+	3.81401590568643e-11	6.26543741578289e-10	-33.2141641130405	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	432	-	chr1	21961511	21961511	-	8.38067518265655e-12	1.42483552222973e-10	-38.0597014925373	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	430	-	chr1	21961513	21961513	+	2.98622334207031e-16	6.26456818383425e-15	-32.390977443609	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	425	-	chr1	21961518	21961518	+	1.1350421165589e-16	2.42289151575997e-15	-46.1458333333333	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	422	-	chr1	21961521	21961521	+	1.18121693139617e-14	2.30843699234104e-13	-34.4428486947706	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	296	-	chr1	21961647	21961647	-	1.55700423330859e-06	1.90003701419725e-05	-25.9145299145299	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	264	-	chr1	21961679	21961679	-	1.08616475254929e-11	1.83636432061395e-10	-38.4615384615385	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	256	-	chr1	21961687	21961687	-	9.95723729073294e-13	1.77573116572642e-11	-47.5223546944858	13
NM_001160139	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5	251	-	chr1	21961692	21961692	-	0.000779818830507634	0.00485229093478617	-50	13
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	111	+	chr1	23762035	23762035	+	0.000106019159989077	0.000953268406313705	-52.6528470217791	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	313	+	chr1	23762237	23762237	+	4.6381456909635e-75	4.92955383604805e-73	-58.0883917444299	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	316	+	chr1	23762240	23762240	+	0.000481097841535899	0.0033061580932914	-52.1228389768155	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	318	+	chr1	23762242	23762242	+	0.000868635268434969	0.00528167706020246	-46.0470366625577	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	380	+	chr1	23762304	23762304	-	0.000490346361270773	0.0033565759473356	-40.2109788652419	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	395	+	chr1	23762319	23762319	-	0.00133485448783521	0.00742415328958829	-60.842803030303	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	410	+	chr1	23762334	23762334	-	0.000492248636444245	0.00336653007261453	-62.2204037097654	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	420	+	chr1	23762344	23762344	+	0.000215684113110337	0.00172726805663436	-54.2930154418533	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	421	+	chr1	23762345	23762345	-	0.000376735035930679	0.00271733260525789	-52.7258430892888	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	436	+	chr1	23762360	23762360	+	0.000332309495084218	0.00245410730207859	-44.1163983147719	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	445	+	chr1	23762369	23762369	+	0.00160405811286167	0.00856827465756495	-53.2172260528734	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	459	+	chr1	23762383	23762383	+	0.000643982419400008	0.00417157285436256	-32.8012928087513	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	462	+	chr1	23762386	23762386	+	1.25966825052214e-81	1.53953344601166e-79	-63.0224129469061	14
NM_172124	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	463	+	chr1	23762387	23762387	-	0.000198557699444338	0.00161329269046572	-62.0796853191219	14
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	95	+	chr1	34801815	34801815	+	2.81969654473326e-63	2.31107969406845e-61	-80.2025316455696	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	98	+	chr1	34801818	34801818	+	0.000151531831500569	0.00128893083702784	-77.4270897228573	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	106	+	chr1	34801826	34801826	+	1.79669975805627e-60	1.38586927333917e-58	-79.125226039783	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	107	+	chr1	34801827	34801827	-	0.000325650998340429	0.00241421123681791	-84.1614906832298	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	111	+	chr1	34801831	34801831	+	0.000254454594176333	0.00197706464357148	-75.7979797979798	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	112	+	chr1	34801832	34801832	-	0.000236022848184123	0.0018596583704023	-83.6947626841244	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	128	+	chr1	34801848	34801848	+	0.000331880871864767	0.00245160379750981	-73.5279463055775	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	130	+	chr1	34801850	34801850	+	8.61389763979735e-62	6.83631707874165e-60	-80.1720430107527	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	131	+	chr1	34801851	34801851	-	0.000245155978284474	0.00191758592057505	-86.5420367692626	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	140	+	chr1	34801860	34801860	+	0.000189388142630531	0.00155135064480698	-78.4372759856631	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	141	+	chr1	34801861	34801861	-	1.45819094878291e-61	1.1513372923197e-59	-90.9090909090909	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	156	+	chr1	34801876	34801876	+	0.000262621910913877	0.00202863583819963	-75.9667011477267	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	157	+	chr1	34801877	34801877	-	0.00102429614802066	0.00601886849306269	-88.0016722408027	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	160	+	chr1	34801880	34801880	+	4.31814953256384e-05	0.00043689015184605	-72.340550372587	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	167	+	chr1	34801887	34801887	+	0.000141416922989183	0.00121696523205964	-76.9426197997627	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	169	+	chr1	34801889	34801889	+	0.000167170684964364	0.00139928046529129	-74.814048569036	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	181	+	chr1	34801901	34801901	+	7.14188745007007e-05	0.000679467916703901	-73.1660587598701	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	192	+	chr1	34801912	34801912	+	0.000217954331711219	0.00174225602550759	-75.7976021133916	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	212	+	chr1	34801932	34801932	-	0.000194651205130567	0.00158668410626463	-75.7887595515247	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	215	+	chr1	34801935	34801935	-	8.66441563726408e-05	0.000803020143904983	-78.0715340037374	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	240	+	chr1	34801960	34801960	-	0.00112617402505798	0.0064867399189654	-69.0014439002293	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	250	+	chr1	34801970	34801970	-	0.000339898143260193	0.00249982605152657	-77.7510040160643	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	252	+	chr1	34801972	34801972	-	4.52453367798517e-05	0.000455376834033565	-78.6875717566016	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	254	+	chr1	34801974	34801974	-	0.000428400736787485	0.00301281181076842	-77.9263812349866	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	257	+	chr1	34801977	34801977	+	0.000140678440253898	0.00121164080387577	-79.0057321208847	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	258	+	chr1	34801978	34801978	-	4.10186825582666e-05	0.000417420927065396	-76.512650062321	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	263	+	chr1	34801983	34801983	+	8.92771514895058e-05	0.00082387429784617	-82.1330553042732	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	265	+	chr1	34801985	34801985	+	8.73673356389403e-05	0.000808869958846524	-82.8199106690611	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	274	+	chr1	34801994	34801994	+	0.000902269943668528	0.00544183378937902	-79.1525060469673	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	276	+	chr1	34801996	34801996	+	0.00106507568534241	0.00620893076969767	-78.6274509803922	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	336	+	chr1	34802056	34802056	-	0.000225643512822392	0.00179173623960373	-80.1028179741051	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	339	+	chr1	34802059	34802059	-	0.000146091919738859	0.00125021827444721	-77.7507181216436	33
NM_183019	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4	375	+	chr1	34802095	34802095	-	1.06821614923612e-87	1.47769484320525e-85	-81.5745787132744	33
NM_153408	Neurl3	neuralized E3 ubiquitin protein ligase 3	-21	-	chr1	36273445	36273445	+	0.000481585569581873	0.00330877092008874	-51.8854128584112	4
NM_153408	Neurl3	neuralized E3 ubiquitin protein ligase 3	-53	-	chr1	36273477	36273477	+	0.000427592075729213	0.00300844250244808	-26.2302479616967	4
NM_153408	Neurl3	neuralized E3 ubiquitin protein ligase 3	-88	-	chr1	36273512	36273512	-	0.000443211396275432	0.00309627341355457	-46.8106407322654	4
NM_153408	Neurl3	neuralized E3 ubiquitin protein ligase 3	-95	-	chr1	36273519	36273519	-	0.000465597494835768	0.00322091655235664	-37.1843205792398	4
NM_173870	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A	345	-	chr1	37540672	37540672	-	2.831100716988e-20	6.97699814162169e-19	-25.0796096558808	4
NM_173870	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A	228	-	chr1	37540789	37540789	+	7.48993883790525e-21	1.883346767748e-19	-26.7372623904175	4
NM_173870	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A	227	-	chr1	37540790	37540790	-	2.8171395580342e-20	6.94375058499391e-19	-29.7923681257015	4
NM_173870	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A	217	-	chr1	37540800	37540800	-	1.58116092406101e-19	3.78866936135444e-18	-26.7080745341615	4
NM_145142	Chst10	carbohydrate sulfotransferase 10	216	-	chr1	38897945	38897945	-	0.0005238263471366	0.00353900519587829	-41.6463669265033	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	214	-	chr1	38897947	38897947	-	0.000353339891315712	0.00257979798921803	-48.735601864064	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	195	-	chr1	38897966	38897966	-	0.00119244236672291	0.00678654342704095	-47.5631800326763	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	188	-	chr1	38897973	38897973	+	5.13316852273151e-25	1.49676292719448e-23	-39.8598345086566	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	182	-	chr1	38897979	38897979	+	2.75330872970688e-32	1.02061963217885e-30	-43.7394303515799	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	163	-	chr1	38897998	38897998	+	3.70272224190428e-32	1.36720378238686e-30	-44.7069573162773	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	162	-	chr1	38897999	38897999	-	0.00183278702901801	0.00951526402113434	-39.1472868217054	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	158	-	chr1	38898003	38898003	+	2.45854455256817e-24	6.9980408007077e-23	-40.0287183597142	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	151	-	chr1	38898010	38898010	+	4.16238613129049e-18	9.41466382050477e-17	-32.9450418160096	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	115	-	chr1	38898046	38898046	-	0.0012917052184332	0.00723150073283202	-43.9579432521965	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	112	-	chr1	38898049	38898049	-	3.33631133689002e-31	1.19719401383189e-29	-41.9576546639792	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	95	-	chr1	38898066	38898066	+	0.00154049887839445	0.00830044439482179	-48.9735134560153	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	94	-	chr1	38898067	38898067	-	0.00120878511189021	0.0068591523374232	-67.196261682243	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	92	-	chr1	38898069	38898069	-	1.21227359178075e-25	3.61314076631513e-24	-67.0757797545321	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	88	-	chr1	38898073	38898073	-	9.17207514813278e-28	2.95181664685554e-26	-67.7401193559284	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	81	-	chr1	38898080	38898080	-	2.03918689778876e-23	5.62718962307247e-22	-63.0758807588076	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	69	-	chr1	38898092	38898092	+	4.00843336034543e-08	5.49588223320114e-07	-37.145058331499	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	68	-	chr1	38898093	38898093	-	1.32287408949311e-19	3.17947651950629e-18	-61.4724480578139	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	55	-	chr1	38898106	38898106	-	2.50241172673635e-19	5.94690832275586e-18	-58.9341344014241	20
NM_145142	Chst10	carbohydrate sulfotransferase 10	51	-	chr1	38898110	38898110	-	0.00194352080716647	0.00996833988495101	-52.82874617737	20
